Tow #,lat,lon,pres,temp (use),sal,sigma,fluor,att.coeff.,oxygen_diss,O2_satur,pH,Om-Arag,O2
1,32.52865,-118.2041,806.5,4.795,34.435,27.258,0.01,0.0052,0.2996,4.199163152,7.506080101,0.548563115,13.02509788
1,32.52865,-118.20411,806.4,4.795,34.435,27.258,0.01,0.0052,0.2996,4.199163152,7.506080101,0.548563115,13.02509788
1,32.52865,-118.20412,806.2,4.795,34.435,27.258,0.01,0.0060,0.2996,4.199163152,7.506080101,0.548563115,13.02509788
1,32.52865,-118.20413,806.3,4.795,34.435,27.258,0.01,0.0044,0.2996,4.199163152,7.506080101,0.548563115,13.02509788
1,32.52864,-118.20413,806.4,4.795,34.435,27.258,0.01,0.0052,0.2996,4.199163152,7.506080101,0.548563115,13.02509788
1,32.52864,-118.20414,806.2,4.795,34.435,27.258,0.01,0.0052,0.2996,4.199163152,7.506080101,0.548563115,13.02509788
1,32.52863,-118.20415,805.7,4.795,34.435,27.258,0.01,0.0064,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.52862,-118.20416,805.1,4.795,34.435,27.258,0.01,0.0052,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.52862,-118.20417,804.9,4.795,34.435,27.258,0.01,0.0044,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.52862,-118.20417,805,4.795,34.435,27.258,0.01,0.0052,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.52862,-118.20418,805.2,4.795,34.435,27.258,0.01,0.0052,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.52862,-118.20419,805.3,4.794,34.435,27.258,0.01,0.0052,0.2995,4.197661398,7.506065188,0.548540053,13.02075039
1,32.52862,-118.2042,805.1,4.795,34.435,27.258,0.01,0.0052,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.52862,-118.2042,804.7,4.794,34.435,27.258,0.01,0.0044,0.2995,4.197661398,7.506065188,0.548540053,13.02075039
1,32.52861,-118.20421,804.3,4.794,34.435,27.258,0.01,0.0044,0.2995,4.197661398,7.506065188,0.548540053,13.02075039
1,32.5286,-118.20422,804,4.795,34.435,27.258,0.01,0.0052,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.5286,-118.20423,803.9,4.795,34.435,27.258,0.01,0.0064,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.5286,-118.20423,804,4.795,34.435,27.258,0.01,0.0064,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.52859,-118.20424,804.1,4.795,34.435,27.258,0.01,0.0064,0.2995,4.197761563,7.506074069,0.548561818,13.02075039
1,32.52859,-118.20425,804,4.794,34.435,27.258,0.01,0.0064,0.2995,4.197661398,7.506065188,0.548540053,13.02075039
1,32.52859,-118.20426,803.8,4.794,34.435,27.258,0.01,0.0060,0.2995,4.197661398,7.506065188,0.548540053,13.02075039
1,32.52859,-118.20427,803.4,4.795,34.435,27.258,0.01,0.0056,0.2994,4.196359973,7.506068037,0.548560521,13.01640289
1,32.52859,-118.20428,803.3,4.795,34.435,27.258,0.01,0.0052,0.2994,4.196359973,7.506068037,0.548560521,13.01640289
1,32.52859,-118.20428,803.4,4.795,34.435,27.258,0.01,0.0052,0.2994,4.196359973,7.506068037,0.548560521,13.01640289
1,32.52858,-118.20429,803.4,4.795,34.435,27.258,0.01,0.0052,0.2994,4.196359973,7.506068037,0.548560521,13.01640289
1,32.52857,-118.20429,803.1,4.795,34.435,27.258,0.01,0.0064,0.2994,4.196359973,7.506068037,0.548560521,13.01640289
1,32.52857,-118.2043,802.5,4.795,34.436,27.259,0.01,0.0052,0.2994,4.196388123,7.50606802,0.548560517,13.01639022
1,32.52856,-118.20431,802.1,4.797,34.437,27.259,0.01,0.0044,0.2994,4.19661654,7.506085782,0.548604043,13.01639022
1,32.52856,-118.20432,802.1,4.801,34.434,27.257,0.01,0.0084,0.2994,4.196932618,7.506121342,0.548691102,13.01641556
1,32.52856,-118.20433,802.4,4.801,34.434,27.256,0.01,0.0064,0.2994,4.196932618,7.50612136,0.548691106,13.01642823
1,32.52857,-118.20434,802.6,4.8,34.434,27.257,0.01,0.0052,0.2994,4.196832484,7.506112461,0.548669339,13.01641556
1,32.52857,-118.20434,802.5,4.8,34.435,27.257,0.01,0.0052,0.2938,4.118362241,7.505774624,0.54859598,12.77295555
1,32.52856,-118.20435,802.1,4.802,34.435,27.257,0.01,0.0048,0.2938,4.118558765,7.505792366,0.548639218,12.77295555
1,32.52855,-118.20436,801.6,4.803,34.434,27.256,0.01,0.0064,0.2937,4.117227552,7.505795221,0.548659523,12.76862048
1,32.52855,-118.20437,801.2,4.802,34.434,27.256,0.01,0.0044,0.2937,4.117129324,7.50578635,0.548637906,12.76862048
1,32.52854,-118.20438,801.1,4.803,34.434,27.256,0.01,0.0052,0.2993,4.19573104,7.506133089,0.548733314,13.01208073
1,32.52854,-118.20438,801.3,4.803,34.434,27.256,0.01,0.0052,0.2993,4.19573104,7.506133089,0.548733314,13.01208073
1,32.52854,-118.20439,801.4,4.803,34.434,27.256,0.01,0.0052,0.2993,4.19573104,7.506133089,0.548733314,13.01208073
1,32.52854,-118.2044,801.5,4.803,34.434,27.257,0.01,0.0052,0.2993,4.19573104,7.506133071,0.54873331,13.01206806
1,32.52854,-118.20441,801.3,4.803,34.434,27.257,0.01,0.0052,0.2993,4.19573104,7.506133071,0.54873331,13.01206806
1,32.52853,-118.20441,800.8,4.802,34.435,27.257,0.01,0.0044,0.2993,4.195659082,7.50612419,0.54871155,13.01206806
1,32.52853,-118.20442,800.3,4.803,34.435,27.257,0.01,0.0044,0.2993,4.195759184,7.506133071,0.54873331,13.01206806
1,32.52852,-118.20443,800,4.804,34.434,27.256,0.01,0.0048,0.2992,4.19442926,7.506135936,0.548753754,13.00773322
1,32.52852,-118.20444,800,4.805,34.434,27.256,0.01,0.0064,0.2992,4.19452933,7.506144817,0.548775512,13.00773322
1,32.52852,-118.20444,800.1,4.805,34.434,27.256,0.01,0.0052,0.2992,4.19452933,7.506144817,0.548775512,13.00773322
1,32.52851,-118.20445,800.3,4.805,34.434,27.256,0.01,0.0052,0.2992,4.19452933,7.506144817,0.548775512,13.00773322
1,32.52851,-118.20446,800.3,4.805,34.434,27.256,0.01,0.0052,0.2992,4.19452933,7.506144817,0.548775512,13.00773322
1,32.52851,-118.20447,800,4.805,34.434,27.256,0.01,0.0052,0.2992,4.19452933,7.506144817,0.548775512,13.00773322
1,32.52851,-118.20448,799.7,4.805,34.434,27.256,0.01,0.0044,0.2992,4.19452933,7.506144817,0.548775512,13.00773322
1,32.5285,-118.20448,799.3,4.807,34.434,27.256,0.01,0.0064,0.2992,4.19472947,7.506162579,0.548819027,13.00773322
1,32.5285,-118.20449,799.1,4.808,34.434,27.256,0.01,0.0052,0.2992,4.19482954,7.50617146,0.548840785,13.00773322
1,32.5285,-118.2045,799,4.809,34.434,27.255,0.01,0.0076,0.2992,4.194929612,7.506180358,0.548862546,13.00774589
1,32.52849,-118.20451,799,4.81,34.433,27.255,0.01,0.0052,0.2992,4.195001546,7.506189239,0.548884304,13.00774589
1,32.52849,-118.20452,798.9,4.81,34.434,27.255,0.01,0.0060,0.2992,4.195029684,7.506189239,0.548884304,13.00774589
1,32.52849,-118.20452,798.8,4.811,34.434,27.255,0.01,0.0052,0.2991,4.193727641,7.506192085,0.548904723,13.00339838
1,32.52848,-118.20453,798.5,4.812,34.434,27.255,0.01,0.0052,0.2991,4.19382768,7.506200965,0.548926479,13.00339838
1,32.52848,-118.20454,798.3,4.814,34.433,27.254,0.01,0.0052,0.2991,4.193999631,7.506218744,0.548969993,13.00341104
1,32.52848,-118.20455,798.2,4.817,34.434,27.254,0.01,0.0052,0.2991,4.194327886,7.506245386,0.549035258,13.00341104
1,32.52847,-118.20455,798.1,4.818,34.432,27.253,0.01,0.0052,0.2991,4.194371666,7.506254284,0.549057017,13.00342369
1,32.52847,-118.20456,798.1,4.817,34.434,27.254,0.01,0.0052,0.2935,4.115798176,7.505907373,0.548959453,12.75995031
1,32.52847,-118.20457,798,4.82,34.434,27.254,0.01,0.0052,0.299,4.193225599,7.506265992,0.549099162,12.99906352
1,32.52847,-118.20458,797.8,4.824,34.434,27.254,0.01,0.0064,0.2934,4.115082824,7.505963428,0.54910936,12.7556028
1,32.52846,-118.20459,797.6,4.828,34.432,27.252,0.01,0.0052,0.2948,4.135057503,7.506083475,0.54921515,12.81649293
1,32.52846,-118.2046,797.5,4.83,34.432,27.252,0.01,0.0052,0.2948,4.135254722,7.50610122,0.549258439,12.81649293
1,32.52846,-118.2046,797.3,4.831,34.431,27.251,0.01,0.0052,0.2934,4.115687013,7.506025571,0.549260633,12.75564005
1,32.52845,-118.20461,797.1,4.831,34.431,27.251,0.01,0.0052,0.2934,4.115687013,7.506025571,0.549260633,12.75564005
1,32.52845,-118.20462,797,4.831,34.431,27.251,0.01,0.0044,0.2934,4.115687013,7.506025571,0.549260633,12.75564005
1,32.52845,-118.20463,796.9,4.831,34.432,27.251,0.01,0.0052,0.2933,4.114311847,7.506019532,0.549259243,12.75129253
1,32.52845,-118.20464,796.7,4.832,34.432,27.251,0.01,0.0052,0.2933,4.114409957,7.506028402,0.549280849,12.75129253
1,32.52844,-118.20464,796.4,4.832,34.432,27.251,0.01,0.0052,0.2933,4.114409957,7.506028402,0.549280849,12.75129253
1,32.52844,-118.20465,796.2,4.833,34.432,27.251,0.01,0.0060,0.2933,4.114508066,7.506037272,0.549302455,12.75129253
1,32.52843,-118.20466,796.1,4.833,34.432,27.251,0.01,0.0052,0.2933,4.114508066,7.506037272,0.549302455,12.75129253
1,32.52843,-118.20467,796,4.834,34.431,27.251,0.01,0.0052,0.2933,4.114578584,7.506046142,0.549324061,12.75129253
1,32.52843,-118.20467,795.9,4.834,34.432,27.251,0.01,0.0052,0.2933,4.114606177,7.506046142,0.549324061,12.75129253
1,32.52842,-118.20468,795.8,4.834,34.432,27.251,0.01,0.0052,0.2933,4.114606177,7.506046142,0.549324061,12.75129253
1,32.52842,-118.20469,795.8,4.834,34.432,27.251,0.01,0.0052,0.2933,4.114606177,7.506046142,0.549324061,12.75129253
1,32.52842,-118.2047,795.9,4.834,34.432,27.251,0.01,0.0052,0.2933,4.114606177,7.506046142,0.549324061,12.75129253
1,32.52842,-118.20471,795.9,4.834,34.432,27.251,0.01,0.0052,0.2933,4.114606177,7.506046142,0.549324061,12.75129253
1,32.52842,-118.20472,795.6,4.834,34.432,27.251,0.01,0.0044,0.2933,4.114606177,7.506046142,0.549324061,12.75129253
1,32.52841,-118.20472,795,4.835,34.433,27.252,0.01,0.0044,0.2932,4.113328971,7.506048955,0.549344264,12.74693259
1,32.5284,-118.20473,794.4,4.838,34.433,27.251,0.01,0.0052,0.2932,4.113623208,7.506075582,0.549409078,12.746945
1,32.5284,-118.20474,794.2,4.84,34.431,27.25,0.01,0.0188,0.2932,4.113764198,7.506093339,0.54945229,12.74695741
1,32.5284,-118.20475,794.3,4.84,34.431,27.25,0.01,0.0064,0.2932,4.113764198,7.506093339,0.54945229,12.74695741
1,32.5284,-118.20476,794.4,4.839,34.431,27.25,0.01,0.0064,0.2932,4.113666118,7.506084469,0.549430686,12.74695741
1,32.5284,-118.20476,794.5,4.839,34.431,27.25,0.01,0.0052,0.2932,4.113666118,7.506084469,0.549430686,12.74695741
1,32.5284,-118.20477,794.4,4.838,34.432,27.25,0.01,0.0064,0.2932,4.113595623,7.506075599,0.549409082,12.74695741
1,32.52839,-118.20478,794.3,4.838,34.432,27.251,0.01,0.0052,0.2932,4.113595623,7.506075582,0.549409078,12.746945
1,32.52839,-118.20479,793.9,4.839,34.432,27.251,0.01,0.0052,0.2932,4.113693703,7.506084452,0.549430682,12.746945
1,32.52838,-118.2048,793.5,4.841,34.432,27.25,0.01,0.0052,0.2931,4.112486763,7.506096168,0.549472478,12.74260988
1,32.52837,-118.2048,793.1,4.841,34.431,27.25,0.01,0.0052,0.2931,4.112459187,7.506096168,0.549472478,12.74260988
1,32.52837,-118.20481,793,4.842,34.431,27.25,0.01,0.0068,0.2931,4.112557234,7.506105038,0.549494079,12.74260988
1,32.52837,-118.20482,793,4.842,34.431,27.25,0.01,0.0064,0.2931,4.112557234,7.506105038,0.549494079,12.74260988
1,32.52837,-118.20483,793.1,4.842,34.431,27.25,0.01,0.0064,0.2931,4.112557234,7.506105038,0.549494079,12.74260988
1,32.52837,-118.20484,793.1,4.841,34.431,27.25,0.01,0.0052,0.2931,4.112459187,7.506096168,0.549472478,12.74260988
1,32.52837,-118.20484,792.8,4.842,34.432,27.25,0.01,0.0052,0.2931,4.112584811,7.506105038,0.549494079,12.74260988
1,32.52836,-118.20485,792.4,4.844,34.433,27.251,0.01,0.0084,0.2931,4.112808485,7.506122759,0.549537277,12.74259748
1,32.52836,-118.20486,792.2,4.848,34.431,27.249,0.01,0.0052,0.293,4.111742203,7.506152231,0.549622256,12.73827475
1,32.52835,-118.20487,792.3,4.85,34.43,27.247,0.01,0.0076,0.293,4.111910668,7.506170004,0.549665461,12.73829955
1,32.52835,-118.20488,792.2,4.849,34.431,27.248,0.01,0.0052,0.293,4.111840221,7.506161117,0.549643858,12.73828715
1,32.52834,-118.20488,791.9,4.849,34.431,27.249,0.01,0.0052,0.293,4.111840221,7.5061611,0.549643854,12.73827475
1,32.52834,-118.20489,791.4,4.851,34.432,27.249,0.01,0.0108,0.2902,4.072767655,7.506009656,0.549646702,12.6165438
1,32.52833,-118.2049,791,4.852,34.43,27.248,0.01,0.0044,0.2874,4.033513539,7.505849349,0.549627812,12.49482501
1,32.52833,-118.20491,791.1,4.853,34.43,27.247,0.01,0.0052,0.293,4.112204724,7.506196612,0.549730256,12.73829955
1,32.52834,-118.20492,791.3,4.853,34.43,27.248,0.01,0.0052,0.2888,4.053258445,7.505942805,0.549669513,12.55569054
1,32.52834,-118.20493,791.2,4.853,34.43,27.248,0.01,0.0052,0.2874,4.033609685,7.505858208,0.549649266,12.49482501
1,32.52833,-118.20494,790.7,4.853,34.43,27.248,0.01,0.0052,0.2874,4.033609685,7.505858208,0.549649266,12.49482501
1,32.52833,-118.20495,790.4,4.853,34.43,27.248,0.01,0.0060,0.2874,4.033609685,7.505858208,0.549649266,12.49482501
1,32.52832,-118.20495,790.4,4.853,34.43,27.247,0.01,0.0084,0.2874,4.033609685,7.505858225,0.54964927,12.49483717
1,32.52832,-118.20496,790.6,4.853,34.43,27.247,0.01,0.0060,0.2874,4.033609685,7.505858225,0.54964927,12.49483717
1,32.52831,-118.20496,790.6,4.853,34.43,27.248,0.01,0.0052,0.2874,4.033609685,7.505858208,0.549649266,12.49482501
1,32.52831,-118.20497,790,4.853,34.431,27.248,0.01,0.0052,0.2874,4.03363673,7.505858208,0.549649266,12.49482501
1,32.5283,-118.20498,789.4,4.854,34.43,27.248,0.01,0.0052,0.2873,4.032302315,7.505861024,0.549669272,12.49047747
1,32.5283,-118.20499,789.1,4.854,34.43,27.248,0.01,0.0052,0.2873,4.032302315,7.505861024,0.549669272,12.49047747
1,32.5283,-118.205,789.4,4.854,34.43,27.248,0.01,0.0064,0.2873,4.032302315,7.505861024,0.549669272,12.49047747
1,32.52831,-118.20501,789.9,4.854,34.43,27.248,0.01,0.0052,0.2873,4.032302315,7.505861024,0.549669272,12.49047747
1,32.5283,-118.20501,790,4.854,34.43,27.247,0.01,0.0064,0.2873,4.032302315,7.505861041,0.549669276,12.49048963
1,32.5283,-118.20502,789.5,4.854,34.431,27.248,0.01,0.0052,0.2832,3.974784797,7.505613269,0.549609873,12.3122284
1,32.52829,-118.20503,788.8,4.854,34.431,27.248,0.01,0.0052,0.2817,3.953731911,7.505522627,0.549588142,12.24701533
1,32.52828,-118.20504,788.1,4.855,34.431,27.248,0.01,0.0064,0.2845,3.993125808,7.505700679,0.549650087,12.3687464
1,32.52827,-118.20505,788,4.855,34.431,27.248,0.01,0.0052,0.2873,4.032425464,7.505869883,0.549690724,12.49047747
1,32.52827,-118.20506,788.3,4.855,34.43,27.248,0.01,0.0064,0.2873,4.032398428,7.505869883,0.549690724,12.49047747
1,32.52827,-118.20506,788.5,4.855,34.43,27.248,0.01,0.0076,0.2873,4.032398428,7.505869883,0.549690724,12.49047747
1,32.52828,-118.20507,788.5,4.855,34.43,27.247,0.01,0.0064,0.2873,4.032398428,7.5058699,0.549690728,12.49048963
1,32.52828,-118.20508,788.2,4.855,34.431,27.248,0.01,0.0064,0.2873,4.032425464,7.505869883,0.549690724,12.49047747
1,32.52827,-118.20509,787.8,4.855,34.43,27.248,0.01,0.0052,0.2873,4.032398428,7.505869883,0.549690724,12.49047747
1,32.52827,-118.2051,787.6,4.856,34.43,27.247,0.01,0.0052,0.2872,4.031090959,7.505872716,0.549710726,12.48614209
1,32.52826,-118.2051,787.5,4.856,34.43,27.247,0.01,0.0052,0.2872,4.031090959,7.505872716,0.549710726,12.48614209
1,32.52826,-118.20511,787.6,4.856,34.43,27.247,0.01,0.0052,0.2872,4.031090959,7.505872716,0.549710726,12.48614209
1,32.52825,-118.20511,787.6,4.856,34.431,27.247,0.01,0.0052,0.2872,4.031117986,7.505872716,0.549710726,12.48614209
1,32.52824,-118.20512,787.3,4.856,34.431,27.247,0.01,0.0052,0.2872,4.031117986,7.505872716,0.549710726,12.48614209
1,32.52824,-118.20513,787,4.857,34.43,27.247,0.01,0.0052,0.2872,4.031187039,7.505881574,0.549732176,12.48614209
1,32.52824,-118.20514,786.7,4.858,34.43,27.247,0.01,0.0052,0.2872,4.031283121,7.505890433,0.549753625,12.48614209
1,32.52824,-118.20515,786.4,4.858,34.43,27.247,0.01,0.0068,0.2872,4.031283121,7.505890433,0.549753625,12.48614209
1,32.52824,-118.20516,786.4,4.859,34.43,27.247,0.01,0.0084,0.2872,4.031379203,7.505899292,0.549775075,12.48614209
1,32.52824,-118.20517,786.7,4.859,34.43,27.247,0.01,0.0052,0.2872,4.031379203,7.505899292,0.549775075,12.48614209
1,32.52824,-118.20517,786.8,4.859,34.43,27.247,0.01,0.0052,0.2872,4.031379203,7.505899292,0.549775075,12.48614209
1,32.52823,-118.20518,786.6,4.859,34.43,27.247,0.01,0.0064,0.2872,4.031379203,7.505899292,0.549775075,12.48614209
1,32.52822,-118.20519,786.1,4.859,34.431,27.247,0.01,0.0052,0.2872,4.031406231,7.505899292,0.549775075,12.48614209
1,32.52821,-118.20519,785.4,4.861,34.432,27.248,0.01,0.0052,0.2871,4.030221657,7.505910948,0.549816503,12.48178239
1,32.52821,-118.2052,785,4.864,34.43,27.246,0.01,0.0044,0.2871,4.030455769,7.505937558,0.549880852,12.48180669
1,32.52821,-118.20521,785,4.866,34.429,27.245,0.01,0.0052,0.2871,4.030620851,7.505955292,0.54992375,12.48181885
1,32.52821,-118.20522,785.4,4.866,34.429,27.245,0.01,0.0052,0.2871,4.030620851,7.505955292,0.54992375,12.48181885
1,32.52821,-118.20523,785.7,4.866,34.429,27.245,0.01,0.0052,0.2871,4.030620851,7.505955292,0.54992375,12.48181885
1,32.52821,-118.20523,785.6,4.865,34.43,27.246,0.01,0.0064,0.2815,3.9519343,7.505607905,0.549819586,12.23834408
1,32.52821,-118.20524,785.2,4.866,34.43,27.246,0.01,0.0052,0.2815,3.952028478,7.505616753,0.549840889,12.23834408
1,32.5282,-118.20525,784.8,4.867,34.43,27.245,0.01,0.0052,0.2815,3.952122657,7.505625618,0.549862196,12.23835599
1,32.52819,-118.20526,784.6,4.868,34.429,27.245,0.01,0.0104,0.2815,3.952190341,7.505634466,0.549883499,12.23835599
1,32.52818,-118.20527,784.6,4.868,34.429,27.245,0.01,0.0064,0.287,4.02940898,7.505966963,0.549965159,12.47747129
1,32.52818,-118.20527,784.7,4.868,34.429,27.245,0.01,0.0064,0.287,4.02940898,7.505966963,0.549965159,12.47747129
1,32.52818,-118.20528,784.5,4.868,34.429,27.245,0.01,0.0052,0.287,4.02940898,7.505966963,0.549965159,12.47747129
1,32.52818,-118.20529,784.3,4.869,34.43,27.245,0.01,0.0052,0.287,4.029532013,7.505975822,0.549986603,12.47747129
1,32.52818,-118.2053,783.9,4.871,34.431,27.246,0.01,0.0064,0.287,4.029751069,7.505993521,0.550029487,12.47745915
1,32.52818,-118.20531,783.5,4.876,34.431,27.246,0.01,0.0052,0.2869,4.028826923,7.506031766,0.550135204,12.4731116
1,32.52817,-118.20532,783.2,4.88,34.428,27.243,0.01,0.0052,0.2869,4.029129866,7.506067249,0.550220983,12.47314803
1,32.52817,-118.20532,783.2,4.882,34.427,27.242,0.01,0.0064,0.2869,4.029294841,7.506084983,0.550263871,12.47316017
1,32.52817,-118.20533,783.4,4.881,34.428,27.242,0.01,0.0064,0.2869,4.029225857,7.506076124,0.550242429,12.47316017
1,32.52816,-118.20534,783.6,4.881,34.428,27.242,0.01,0.0064,0.2869,4.029225857,7.506076124,0.550242429,12.47316017
1,32.52816,-118.20534,783.4,4.882,34.428,27.242,0.01,0.0052,0.2827,3.970335612,7.505830966,0.550200002,12.2905625
1,32.52815,-118.20535,783,4.884,34.432,27.245,0.01,0.0052,0.2813,3.950967703,7.50576394,0.550221295,12.22966089
1,32.52815,-118.20536,782.5,4.891,34.427,27.241,0.01,0.0052,0.2812,3.950089413,7.505819892,0.550368853,12.22536094
1,32.52814,-118.20537,782.3,4.892,34.426,27.24,0.01,0.0052,0.2868,4.028823028,7.506167548,0.550476751,12.46883688
1,32.52814,-118.20538,782.2,4.892,34.427,27.24,0.01,0.0052,0.284,3.989516767,7.505998152,0.550433452,12.34710486
1,32.52814,-118.20538,782.2,4.893,34.427,27.24,0.01,0.0052,0.2812,3.950277593,7.505837604,0.550411448,12.22537284
1,32.52814,-118.20539,782,4.893,34.427,27.24,0.01,0.0076,0.2826,3.969944694,7.505922304,0.550433134,12.28623885
1,32.52814,-118.2054,781.8,4.894,34.427,27.24,0.01,0.0052,0.2812,3.950371684,7.505846451,0.550432744,12.22537284
1,32.52813,-118.20541,781.6,4.894,34.427,27.24,0.01,0.0052,0.2812,3.950371684,7.505846451,0.550432744,12.22537284
1,32.52813,-118.20542,781.2,4.894,34.427,27.24,0.01,0.0052,0.2812,3.950371684,7.505846451,0.550432744,12.22537284
1,32.52812,-118.20543,781,4.895,34.427,27.24,0.01,0.0064,0.2812,3.950465776,7.505855299,0.550454039,12.22537284
1,32.52812,-118.20543,780.8,4.896,34.427,27.24,0.01,0.0076,0.2812,3.950559868,7.505864147,0.550475334,12.22537284
1,32.52811,-118.20544,780.7,4.895,34.427,27.24,0.01,0.0076,0.2825,3.968728953,7.505933954,0.550474242,12.28189128
1,32.52811,-118.20545,780.5,4.896,34.427,27.24,0.01,0.0060,0.2811,3.949154974,7.505858096,0.550473778,12.22102527
1,32.52811,-118.20545,780,4.896,34.427,27.24,0.01,0.0052,0.2811,3.949154974,7.505858096,0.550473778,12.22102527
1,32.5281,-118.20546,779.5,4.897,34.427,27.24,0.01,0.0052,0.2811,3.949249033,7.505866944,0.55049507,12.22102527
1,32.5281,-118.20547,779,4.898,34.427,27.24,0.01,0.0052,0.2811,3.949343093,7.505875791,0.550516363,12.22102527
1,32.5281,-118.20548,779,4.898,34.426,27.239,0.01,0.0052,0.2811,3.949316624,7.505875808,0.550516367,12.22103717
1,32.5281,-118.20549,779.4,4.898,34.426,27.239,0.01,0.0052,0.2811,3.949316624,7.505875808,0.550516367,12.22103717
1,32.5281,-118.20549,779.7,4.897,34.427,27.24,0.01,0.0052,0.2811,3.949249033,7.505866944,0.55049507,12.22102527
1,32.5281,-118.2055,779.7,4.896,34.427,27.24,0.01,0.0052,0.2811,3.949154974,7.505858096,0.550473778,12.22102527
1,32.52809,-118.20551,779.3,4.896,34.428,27.241,0.01,0.0084,0.2783,3.909844168,7.505688663,0.550430187,12.09928147
1,32.52808,-118.20551,778.5,4.897,34.428,27.24,0.01,0.0052,0.2783,3.90993729,7.505697522,0.550451412,12.09929325
1,32.52807,-118.20552,777.8,4.9,34.428,27.24,0.01,0.0056,0.281,3.948152647,7.505887435,0.550557382,12.2166777
1,32.52807,-118.20553,777.6,4.903,34.427,27.239,0.01,0.0060,0.281,3.948408271,7.505913993,0.550621257,12.21668959
1,32.52807,-118.20554,777.9,4.903,34.426,27.238,0.01,0.0052,0.281,3.948381809,7.50591401,0.550621261,12.21670148
1,32.52807,-118.20555,778.3,4.902,34.426,27.239,0.01,0.0064,0.281,3.948287781,7.505905146,0.550599966,12.21668959
1,32.52807,-118.20555,778.3,4.9,34.427,27.239,0.01,0.0052,0.281,3.948126186,7.505887451,0.550557386,12.21668959
1,32.52807,-118.20556,777.8,4.901,34.428,27.241,0.01,0.0052,0.2755,3.870967825,7.505563432,0.550492344,11.97754957
1,32.52807,-118.20557,776.8,4.904,34.428,27.24,0.01,0.0068,0.2754,3.86983922,7.505583908,0.550554218,11.97321366
1,32.52806,-118.20558,775.9,4.907,34.427,27.239,0.01,0.0044,0.2753,3.868684493,7.505604382,0.550616076,11.96887774
1,32.52805,-118.20559,775.6,4.909,34.426,27.237,0.01,0.0052,0.2809,3.94754067,7.505961057,0.550747417,12.21236579
1,32.52804,-118.20559,776,4.91,34.425,27.237,0.01,0.0064,0.2809,3.947608213,7.505969904,0.550768704,12.21236579
1,32.52804,-118.2056,776.3,4.909,34.425,27.237,0.01,0.0064,0.2809,3.947514216,7.505961057,0.550747417,12.21236579
1,32.52804,-118.2056,776.3,4.908,34.426,27.238,0.01,0.0064,0.2767,3.888424685,7.505697975,0.550659449,12.02975552
1,32.52804,-118.20561,776.1,4.908,34.427,27.239,0.01,0.0052,0.2753,3.868776617,7.505613219,0.55063722,11.96887774
1,32.52804,-118.20562,776,4.91,34.426,27.238,0.01,0.0052,0.2753,3.868934938,7.505630909,0.550679511,11.96888939
1,32.52804,-118.20563,776,4.91,34.426,27.237,0.01,0.0064,0.2753,3.868934938,7.505630925,0.550679516,11.96890104
1,32.52804,-118.20564,776,4.91,34.425,27.237,0.01,0.0064,0.2809,3.947608213,7.505969904,0.550768704,12.21236579
1,32.52803,-118.20565,775.8,4.91,34.426,27.238,0.01,0.0052,0.2809,3.947634668,7.505969887,0.5507687,12.2123539
1,32.52802,-118.20565,775.3,4.911,34.426,27.238,0.01,0.0052,0.2808,3.946323281,7.505972681,0.550788392,12.20800632
1,32.52802,-118.20566,774.8,4.911,34.426,27.238,0.01,0.0052,0.2808,3.946323281,7.505972681,0.550788392,12.20800632
1,32.52801,-118.20567,774.5,4.912,34.426,27.238,0.01,0.0052,0.2808,3.946417247,7.505981528,0.550809677,12.20800632
1,32.52801,-118.20568,774.3,4.913,34.426,27.237,0.01,0.0052,0.2808,3.946511213,7.505990391,0.550830967,12.20801821
1,32.52801,-118.20568,774.2,4.914,34.426,27.237,0.01,0.0052,0.2808,3.94660518,7.505999238,0.550852252,12.20801821
1,32.52801,-118.20569,774.1,4.915,34.426,27.237,0.01,0.0064,0.2808,3.946699147,7.506008085,0.550873537,12.20801821
1,32.52801,-118.2057,774,4.915,34.425,27.236,0.01,0.0064,0.2808,3.9466727,7.506008102,0.550873541,12.20803009
1,32.52801,-118.20571,773.8,4.916,34.427,27.238,0.01,0.0052,0.2807,3.945414,7.506010861,0.55089321,12.20365874
1,32.528,-118.20571,773.7,4.916,34.425,27.236,0.01,0.0052,0.2807,3.945361123,7.506010894,0.550893218,12.2036825
1,32.528,-118.20572,773.6,4.917,34.426,27.236,0.01,0.0052,0.2807,3.945481496,7.506019741,0.550914501,12.2036825
1,32.52799,-118.20573,773.4,4.918,34.425,27.236,0.01,0.0052,0.2807,3.945548993,7.506028588,0.550935783,12.2036825
1,32.52798,-118.20574,773.1,4.917,34.425,27.236,0.01,0.0052,0.2807,3.945455058,7.506019741,0.550914501,12.2036825
