       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
      3.000    24.2489   5.215300    4.10660 1.0207e+00  1.5993860  1.9667599    34.8975    23.4898    24.2483    1532.48
      4.000    24.3286   5.223941    4.13523 1.1900e+00  1.5970799  1.9709336    34.8999    23.4679    24.3277    1532.69
      5.000    24.3054   5.221712    4.16764 1.1132e+00  1.5975527  1.9718500    34.9009    23.4755    24.3043    1532.65
      6.000    24.1772   5.207431    4.12911 1.0894e+00  1.5996677  1.9674718    34.8931    23.5078    24.1760    1532.35
      7.000    24.1309   5.202287    4.14255 1.1528e+00  1.6029973  1.9598626    34.8902    23.5193    24.1294    1532.24
      8.000    23.9215   5.180345    4.10843 1.3298e+00  1.6083066  1.9471058    34.8882    23.5800    23.9198    1531.74
      9.000    23.9042   5.178488    4.11421 1.3552e+00  1.6096617  1.9438037    34.8874    23.5844    23.9023    1531.72
     10.000    23.7265   5.159180    4.11588 1.3531e+00  1.6118748  1.9389320    34.8801    23.6312    23.7244    1531.28
     11.000    23.6390   5.149824    4.12019 1.5382e+00  1.6147545  1.9337548    34.8774    23.6549    23.6368    1531.08
     12.000    23.6353   5.149726    4.09837 1.4592e+00  1.6170325  1.9289406    34.8792    23.6574    23.6329    1531.09
     13.000    23.4861   5.133825    4.12666 1.4490e+00  1.6178164  1.9274660    34.8753    23.6980    23.4835    1530.73
     14.000    23.4859   5.133796    4.13642 1.4922e+00  1.6194725  1.9222082    34.8749    23.6978    23.4830    1530.74
     15.000    23.4234   5.126943    4.11627 1.5337e+00  1.6201238  1.9201390    34.8715    23.7135    23.4203    1530.60
     16.000    23.2187   5.104857    4.10245 1.5727e+00  1.6240535  1.9171421    34.8639    23.7672    23.2154    1530.09
     17.000    23.1121   5.093364    4.07895 1.6168e+00  1.6306443  1.9055812    34.8596    23.7948    23.1086    1529.83
     18.000    23.0319   5.084503    4.05713 1.5759e+00  1.6345070  1.8950706    34.8547    23.8142    23.0283    1529.64
     19.000    22.9085   5.070997    4.06089 1.6028e+00  1.6395143  1.8872121    34.8482    23.8448    22.9047    1529.34
     20.000    22.8213   5.061685    4.05579 1.6938e+00  1.6457122  1.8816279    34.8452    23.8676    22.8172    1529.13
     21.000    22.7547   5.055043    4.02248 1.6518e+00  1.6515657  1.8733830    34.8465    23.8876    22.7504    1528.98
     22.000    22.6939   5.049455    4.02488 1.5264e+00  1.6546815  1.8662286    34.8513    23.9086    22.6895    1528.84
     23.000    22.6441   5.045130    4.01218 1.5026e+00  1.6577785  1.8596243    34.8572    23.9273    22.6394    1528.74
     24.000    22.5782   5.039424    3.97194 1.6258e+00  1.6601960  1.8553314    34.8651    23.9520    22.5734    1528.59
     25.000    22.3200   5.012836    3.93544 1.5983e+00  1.6686317  1.8437017    34.8642    24.0246    22.3150    1527.94
     26.000    22.2080   5.000706    3.90319 1.6358e+00  1.6774876  1.8348505    34.8588    24.0521    22.2029    1527.66
     27.000    22.1591   4.995484    3.91982 1.5842e+00  1.6844012  1.8244965    34.8569    24.0645    22.1537    1527.55
     28.000    22.0952   4.988620    3.92786 1.6667e+00  1.6881259  1.8161986    34.8541    24.0803    22.0896    1527.40
     29.000    21.9621   4.975900    3.84275 1.7839e+00  1.6934147  1.8084506    34.8609    24.1227    21.9564    1527.07
     30.000    21.6578   4.942622    3.74915 1.7672e+00  1.7055433  1.7946219    34.8436    24.1942    21.6519    1526.27
     31.000    21.4294   4.915500    3.68851 1.7670e+00  1.7352784  1.7716361    34.8130    24.2341    21.4234    1525.65
     32.000    21.1453   4.881270    3.56604 1.8123e+00  1.7572946  1.7537426    34.7705    24.2796    21.1391    1524.86
     33.000    20.6534   4.829979    3.37197 1.7202e+00  1.7827980  1.7290359    34.7592    24.4040    20.6472    1523.54
     34.000    20.0058   4.766466    3.16153 1.9063e+00  1.8326670  1.6953981    34.7754    24.5886    19.9995    1521.80
     35.000    19.3604   4.703509    3.01375 1.8878e+00  1.9199520  1.6321472    34.7926    24.7699    19.3541    1520.03
     36.000    18.8950   4.658293    2.89867 1.8230e+00  1.9716583  1.5966211    34.8055    24.8992    18.8886    1518.75
     37.000    18.4570   4.615951    2.73276 1.8748e+00  2.0100022  1.5783144    34.8186    25.0196    18.4505    1517.52
     38.000    18.1732   4.588617    2.67071 1.9795e+00  2.0496613  1.5535827    34.8273    25.0970    18.1667    1516.73
     39.000    17.9951   4.571722    2.61635 2.1485e+00  2.0751014  1.5356742    34.8347    25.1466    17.9884    1516.23
     40.000    17.7664   4.550233    2.57075 1.9642e+00  2.1022847  1.5066588    34.8459    25.2113    17.7596    1515.59
     41.000    17.4551   4.520968    2.49070 2.0266e+00  2.1259873  1.4861679    34.8608    25.2984    17.4483    1514.71
     42.000    17.2859   4.505616    2.47469 2.0474e+00  2.1453719  1.4688050    34.8735    25.3488    17.2789    1514.24
     43.000    17.2189   4.499581    2.46666 1.9667e+00  2.1578833  1.4604118    34.8786    25.3689    17.2118    1514.06
     44.000    17.1942   4.497658    2.47061 1.8527e+00  2.1648057  1.4464370    34.8829    25.3780    17.1869    1514.01
     45.000    17.1315   4.491888    2.46446 1.8720e+00  2.1673971  1.4449487    34.8865    25.3958    17.1241    1513.84
     46.000    17.0284   4.482628    2.43881 1.9525e+00  2.1726974  1.4368791    34.8949    25.4268    17.0208    1513.56
     47.000    16.9769   4.478052    2.44794 1.9210e+00  2.1764812  1.4303102    34.8992    25.4424    16.9692    1513.42
     48.000    16.8731   4.468739    2.44062 1.8367e+00  2.1802517  1.4204324    34.9076    25.4734    16.8653    1513.14
     49.000    16.7949   4.461711    2.43793 1.8187e+00  2.1833807  1.4091595    34.9137    25.4966    16.7869    1512.93
     50.000    16.7555   4.458232    2.43872 1.7722e+00  2.1851275  1.4060050    34.9172    25.5086    16.7473    1512.83
     51.000    16.6990   4.453224    2.44115 1.7912e+00  2.1865432  1.3985232    34.9221    25.5256    16.6907    1512.68
     52.000    16.6365   4.447606    2.45564 1.7472e+00  2.1877760  1.3939711    34.9268    25.5439    16.6281    1512.51
     53.000    16.5660   4.441440    2.45759 1.7934e+00  2.1885316  1.3902943    34.9337    25.5657    16.5575    1512.32
     54.000    16.5225   4.437620    2.44835 1.7809e+00  2.1883624  1.3835254    34.9378    25.5790    16.5138    1512.21
     55.000    16.4930   4.435027    2.46686 1.6761e+00  2.1885466  1.3783131    34.9403    25.5878    16.4842    1512.14
     56.000    16.4342   4.429760    2.47123 1.8375e+00  2.1891276  1.3762122    34.9450    25.6051    16.4252    1511.98
     57.000    16.3473   4.422043    2.45975 1.6832e+00  2.1895738  1.3694865    34.9525    25.6311    16.3382    1511.74
     58.000    16.3132   4.419087    2.48257 1.6535e+00  2.1885379  1.3600482    34.9558    25.6415    16.3040    1511.66
     59.000    16.2480   4.413246    2.49139 1.6407e+00  2.1887971  1.3565726    34.9610    25.6606    16.2386    1511.48
     60.000    16.1852   4.407679    2.48259 1.6055e+00  2.1885065  1.3470237    34.9664    25.6793    16.1756    1511.31
     61.000    16.0914   4.399221    2.48597 1.5310e+00  2.1893172  1.3431667    34.9734    25.7062    16.0817    1511.05
     62.000    16.0066   4.391671    2.51295 1.5291e+00  2.1891637  1.3341793    34.9805    25.7311    15.9969    1510.81
     63.000    15.9343   4.385138    2.52825 1.3429e+00  2.1895124  1.3284830    34.9856    25.7516    15.9244    1510.61
     64.000    15.8495   4.377445    2.51719 1.3196e+00  2.1908237  1.3237738    34.9915    25.7754    15.8394    1510.37
     65.000    15.7364   4.367418    2.52134 1.2730e+00  2.1920538  1.3172404    35.0015    25.8088    15.7262    1510.05
     66.000    15.6337   4.358633    2.54721 1.2477e+00  2.1899001  1.3048461    35.0133    25.8411    15.6235    1509.76
     67.000    15.4879   4.346117    2.57229 9.6828e-01  2.1885158  1.2975088    35.0299    25.8867    15.4775    1509.34
     68.000    15.4290   4.341434    2.59668 8.1714e-01  2.1835607  1.2908441    35.0398    25.9075    15.4185    1509.19
     69.000    15.4184   4.341351    2.63756 7.9702e-01  2.1751937  1.2871542    35.0481    25.9162    15.4078    1509.18
     70.000    15.4171   4.341903    2.64519 7.8163e-01  2.1657794  1.2846535    35.0538    25.9209    15.4064    1509.20
     71.000    15.4153   4.342103    2.64950 7.6124e-01  2.1627885  1.2842971    35.0568    25.9236    15.4044    1509.21
     72.000    15.4153   4.342603    2.66179 6.5860e-01  2.1594489  1.2838756    35.0609    25.9269    15.4042    1509.23
     73.000    15.4179   4.343339    2.69889 6.8079e-01  2.1520237  1.2806123    35.0648    25.9293    15.4067    1509.26
     74.000    15.3991   4.342682    2.74650 6.4205e-01  2.1463434  1.2795200    35.0753    25.9415    15.3878    1509.23
     75.000    15.3337   4.336110    2.73779 5.4752e-01  2.1394938  1.2770668    35.0738    25.9550    15.3223    1509.04
     76.000    15.2736   4.329792    2.71857 5.3543e-01  2.1443495  1.2706380    35.0700    25.9655    15.2619    1508.86
     77.000    15.2111   4.323502    2.69749 5.6228e-01  2.1500242  1.2642663    35.0684    25.9781    15.1994    1508.68
     78.000    15.1712   4.319392    2.69547 5.2279e-01  2.1557185  1.2597102    35.0665    25.9855    15.1593    1508.57
     79.000    15.1495   4.316985    2.66713 5.2114e-01  2.1582557  1.2573977    35.0637    25.9881    15.1374    1508.52
     80.000    15.1307   4.315250    2.67151 4.6591e-01  2.1597648  1.2572356    35.0643    25.9927    15.1186    1508.47
     81.000    15.0972   4.311793    2.65561 4.6080e-01  2.1627411  1.2559573    35.0625    25.9988    15.0849    1508.38
     82.000    15.0811   4.310364    2.65118 4.7735e-01  2.1671717  1.2528620    35.0636    26.0031    15.0686    1508.35
     83.000    15.0658   4.308901    2.65483 4.7044e-01  2.1694838  1.2501086    35.0635    26.0064    15.0533    1508.32
     84.000    15.0260   4.304502    2.63598 4.3348e-01  2.1727257  1.2484422    35.0588    26.0116    15.0133    1508.20
     85.000    14.9824   4.300036    2.62274 3.9503e-01  2.1763015  1.2460526    35.0568    26.0197    14.9696    1508.08
     86.000    14.9591   4.298110    2.61743 3.8689e-01  2.1803104  1.2436576    35.0598    26.0271    14.9461    1508.02
     87.000    14.9473   4.297131    2.62315 3.6133e-01  2.1823527  1.2409999    35.0610    26.0306    14.9342    1508.01
     88.000    14.9311   4.295699    2.62033 3.6883e-01  2.1846324  1.2382829    35.0621    26.0350    14.9178    1507.97
     89.000    14.8942   4.291933    2.60722 5.4115e-01  2.1886512  1.2361801    35.0605    26.0418    14.8809    1507.87
     90.000    14.8666   4.288981    2.58296 3.4158e-01  2.1929495  1.2348008    35.0579    26.0458    14.8531    1507.79
     91.000    14.8317   4.285143    2.57432 3.7236e-01  2.1963986  1.2330811    35.0538    26.0503    14.8180    1507.69
     92.000    14.7933   4.280908    2.58372 3.6505e-01  2.2013318  1.2301561    35.0491    26.0551    14.7796    1507.58
     93.000    14.7541   4.276464    2.56923 3.5071e-01  2.2053674  1.2272909    35.0433    26.0592    14.7402    1507.47
     94.000    14.7076   4.271230    2.55568 3.4564e-01  2.2096947  1.2241398    35.0368    26.0643    14.6936    1507.33
     95.000    14.6582   4.265631    2.54089 3.5615e-01  2.2138595  1.2213263    35.0296    26.0693    14.6441    1507.18
     96.000    14.6005   4.259211    2.52228 3.3337e-01  2.2193807  1.2171774    35.0222    26.0762    14.5863    1507.00
     97.000    14.5372   4.252189    2.51539 3.1167e-01  2.2260642  1.2117093    35.0143    26.0838    14.5228    1506.81
     98.000    14.4815   4.246094    2.50837 2.9042e-01  2.2308698  1.2072912    35.0080    26.0909    14.4671    1506.64
     99.000    14.4051   4.237771    2.50179 3.2768e-01  2.2356268  1.2024244    34.9999    26.1010    14.3906    1506.40
    100.000    14.3867   4.236554    2.55390 2.4227e-01  2.2340958  1.1998604    35.0049    26.1088    14.3720    1506.36
    101.000    14.3619   4.234178    2.54858 2.3768e-01  2.2277634  1.1984327    35.0049    26.1141    14.3471    1506.30
    102.000    14.3364   4.232560    2.55732 2.3941e-01  2.2260999  1.1962237    35.0126    26.1255    14.3215    1506.24
    103.000    14.3151   4.231409    2.58038 2.4485e-01  2.2216363  1.1930977    35.0209    26.1365    14.3000    1506.20
    104.000    14.2889   4.229172    2.56253 2.2402e-01  2.2205917  1.1918641    35.0235    26.1441    14.2737    1506.13
    105.000    14.2622   4.226757    2.56061 2.3578e-01  2.2226743  1.1894049    35.0250    26.1509    14.2469    1506.07
    106.000    14.2507   4.226132    2.55216 2.4291e-01  2.2248057  1.1877250    35.0292    26.1566    14.2352    1506.05
    107.000    14.2243   4.223786    2.54779 2.3931e-01  2.2285862  1.1838888    35.0310    26.1636    14.2087    1505.98
    108.000    14.1504   4.215836    2.53618 2.4347e-01  2.2338982  1.1804737    35.0239    26.1738    14.1347    1505.75
    109.000    14.0973   4.209949    2.52272 2.2445e-01  2.2376421  1.1778737    35.0171    26.1798    14.0815    1505.59
    110.000    14.0740   4.207293    2.51407 2.0127e-01  2.2388007  1.1764788    35.0130    26.1816    14.0581    1505.53
    111.000    14.0616   4.205932    2.52080 2.0055e-01  2.2378357  1.1730890    35.0112    26.1828    14.0456    1505.50
    112.000    14.0470   4.204402    2.53956 1.8721e-01  2.2360475  1.1688904    35.0099    26.1849    14.0308    1505.47
    113.000    14.0336   4.203031    2.55164 1.7835e-01  2.2352717  1.1687753    35.0089    26.1869    14.0172    1505.44
    114.000    14.0218   4.201743    2.54785 1.7301e-01  2.2355546  1.1662294    35.0072    26.1881    14.0053    1505.42
    115.000    14.0003   4.199441    2.53426 1.6733e-01  2.2367271  1.1659587    35.0050    26.1909    13.9837    1505.36
    116.000    13.9960   4.199020    2.54139 1.7299e-01  2.2383821  1.1643885    35.0045    26.1914    13.9793    1505.36
    117.000    13.9635   4.195571    2.52506 1.7321e-01  2.2409714  1.1625234    35.0015    26.1960    13.9467    1505.27
    118.000    13.9296   4.191995    2.53570 1.6861e-01  2.2427827  1.1616840    34.9986    26.2009    13.9126    1505.17
    119.000    13.9077   4.189763    2.52138 1.6305e-01  2.2452516  1.1600870    34.9972    26.2044    13.8907    1505.11
    120.000    13.8914   4.188099    2.51591 1.7086e-01  2.2471821  1.1571759    34.9962    26.2070    13.8742    1505.08
    121.000    13.8634   4.185266    2.51192 1.5522e-01  2.2489668  1.1541489    34.9948    26.2118    13.8461    1505.00
    122.000    13.8392   4.182887    2.52932 1.5283e-01  2.2504886  1.1526510    34.9942    26.2163    13.8218    1504.94
    123.000    13.8260   4.181502    2.53544 1.5095e-01  2.2475201  1.1526250    34.9928    26.2181    13.8085    1504.91
    124.000    13.8014   4.178697    2.54368 1.4987e-01  2.2462442  1.1500360    34.9886    26.2199    13.7837    1504.84
    125.000    13.7732   4.175436    2.54629 1.4085e-01  2.2478167  1.1458694    34.9834    26.2218    13.7554    1504.76
    126.000    13.7496   4.172815    2.53505 1.3896e-01  2.2494213  1.1441211    34.9800    26.2241    13.7316    1504.69
    127.000    13.7249   4.170027    2.53211 1.3568e-01  2.2510572  1.1429036    34.9759    26.2261    13.7069    1504.62
    128.000    13.6995   4.167271    2.51883 1.3140e-01  2.2528009  1.1417106    34.9729    26.2290    13.6813    1504.55
    129.000    13.6457   4.161527    2.49956 1.4071e-01  2.2562295  1.1378378    34.9677    26.2362    13.6274    1504.39
    130.000    13.5788   4.154413    2.50588 1.2670e-01  2.2614953  1.1334473    34.9616    26.2453    13.5604    1504.18
    131.000    13.5304   4.149252    2.49875 1.2332e-01  2.2657381  1.1313376    34.9569    26.2516    13.5119    1504.03
    132.000    13.4878   4.144850    2.48198 1.0944e-01  2.2691520  1.1275591    34.9540    26.2581    13.4693    1503.90
    133.000    13.4542   4.141378    2.46073 1.1419e-01  2.2723931  1.1238096    34.9517    26.2632    13.4355    1503.80
    134.000    13.4003   4.135851    2.46001 1.1015e-01  2.2769662  1.1198965    34.9484    26.2717    13.3816    1503.64
    135.000    13.3878   4.134704    2.47520 1.0696e-01  2.2836466  1.1145894    34.9487    26.2745    13.3689    1503.61
    136.000    13.3110   4.126578    2.46063 9.4315e-02  2.2851064  1.1109584    34.9419    26.2849    13.2920    1503.37
    137.000    13.2489   4.120183    2.44644 8.7054e-02  2.2892049  1.1057599    34.9379    26.2945    13.2298    1503.17
    138.000    13.1979   4.114924    2.43533 8.7178e-02  2.2933914  1.1011643    34.9345    26.3022    13.1788    1503.02
    139.000    13.1552   4.110553    2.41465 8.5159e-02  2.2974403  1.0990015    34.9319    26.3088    13.1360    1502.89
    140.000    13.1561   4.110874    2.41631 8.6078e-02  2.3023558  1.0960083    34.9336    26.3100    13.1368    1502.91
    141.000    13.0859   4.103434    2.41274 7.9422e-02  2.3071341  1.0934533    34.9271    26.3191    13.0665    1502.68
    142.000    13.0440   4.099065    2.38508 7.2479e-02  2.3112869  1.0901358    34.9237    26.3249    13.0245    1502.56
    143.000    13.0229   4.096931    2.37285 7.0733e-02  2.3167769  1.0880161    34.9224    26.3281    13.0033    1502.50
    144.000    13.0115   4.095855    2.36051 7.8303e-02  2.3222930  1.0867242    34.9222    26.3304    12.9917    1502.48
    145.000    12.9933   4.093911    2.35710 7.1886e-02  2.3286272  1.0849649    34.9201    26.3324    12.9734    1502.43
    146.000    12.9793   4.092472    2.34758 6.9343e-02  2.3325358  1.0827320    34.9188    26.3341    12.9593    1502.40
    147.000    12.9592   4.090395    2.32001 6.6519e-02  2.3363032  1.0811869    34.9171    26.3368    12.9391    1502.35
    148.000    12.9499   4.089506    2.31117 6.5484e-02  2.3417048  1.0809447    34.9168    26.3385    12.9296    1502.33
    149.000    12.9418   4.088689    2.31134 6.7326e-02  2.3457674  1.0796812    34.9161    26.3396    12.9214    1502.32
    150.000    12.9259   4.087051    2.29486 6.6145e-02  2.3503713  1.0780816    34.9147    26.3417    12.9054    1502.28
    151.000    12.9137   4.085789    2.28638 7.2579e-02  2.3547193  1.0771244    34.9135    26.3432    12.8930    1502.26
    152.000    12.8932   4.083633    2.26221 6.9838e-02  2.3588884  1.0751934    34.9114    26.3456    12.8724    1502.20
    153.000    12.8781   4.082093    2.24552 7.1639e-02  2.3643079  1.0746571    34.9101    26.3477    12.8573    1502.17
    154.000    12.8674   4.081039    2.24317 6.6695e-02  2.3694605  1.0741569    34.9096    26.3494    12.8464    1502.15
    155.000    12.8598   4.080279    2.22399 6.4910e-02  2.3747854  1.0725965    34.9088    26.3503    12.8387    1502.14
    156.000    12.8558   4.079893    2.22684 7.1208e-02  2.3771275  1.0711436    34.9084    26.3508    12.8346    1502.14
    157.000    12.8530   4.079643    2.23504 6.4883e-02  2.3780195  1.0707367    34.9082    26.3512    12.8316    1502.15
    158.000    12.8504   4.079420    2.23716 7.1915e-02  2.3793398  1.0703587    34.9080    26.3516    12.8289    1502.15
    159.000    12.8487   4.079277    2.21944 7.0179e-02  2.3801868  1.0705155    34.9078    26.3517    12.8271    1502.16
    160.000    12.8474   4.079190    2.21527 6.4864e-02  2.3806755  1.0708545    34.9078    26.3520    12.8256    1502.18
    161.000    12.8442   4.078897    2.22172 6.4749e-02  2.3814327  1.0712072    34.9075    26.3524    12.8223    1502.18
    162.000    12.8430   4.078824    2.21892 6.6849e-02  2.3829898  1.0705132    34.9075    26.3527    12.8209    1502.19
    163.000    12.8405   4.078610    2.21121 6.4925e-02  2.3843666  1.0698177    34.9073    26.3530    12.8183    1502.20
    164.000    12.8384   4.078407    2.20230 6.9998e-02  2.3859384  1.0687953    34.9069    26.3531    12.8161    1502.21
    165.000    12.8329   4.077857    2.19970 6.1955e-02  2.3870563  1.0690941    34.9063    26.3537    12.8104    1502.21
    166.000    12.8311   4.077711    2.19682 6.6736e-02  2.3878487  1.0689744    34.9062    26.3540    12.8085    1502.22
    167.000    12.8265   4.077306    2.18842 7.1531e-02  2.3895309  1.0686421    34.9060    26.3548    12.8038    1502.22
    168.000    12.8198   4.076615    2.17826 6.6191e-02  2.3927326  1.0672702    34.9052    26.3555    12.7970    1502.21
    169.000    12.8107   4.075692    2.16592 6.4452e-02  2.3961857  1.0659525    34.9044    26.3566    12.7877    1502.19
    170.000    12.8066   4.075309    2.16569 6.3865e-02  2.3984020  1.0661542    34.9040    26.3572    12.7835    1502.20
    171.000    12.8038   4.075064    2.15755 7.3047e-02  2.4001246  1.0670624    34.9038    26.3576    12.7806    1502.20
    172.000    12.7996   4.074645    2.16332 6.2515e-02  2.4018395  1.0671545    34.9033    26.3580    12.7763    1502.21
    173.000    12.7951   4.074195    2.16106 6.5696e-02  2.4035255  1.0657802    34.9028    26.3585    12.7716    1502.21
    174.000    12.7920   4.073906    2.16054 6.6332e-02  2.4046825  1.0647129    34.9024    26.3589    12.7684    1502.21
    175.000    12.7892   4.073649    2.15669 6.6806e-02  2.4055514  1.0638966    34.9022    26.3592    12.7654    1502.22
    176.000    12.7869   4.073458    2.15740 6.5500e-02  2.4070513  1.0639558    34.9020    26.3595    12.7630    1502.23
    177.000    12.7857   4.073388    2.14586 6.7544e-02  2.4079817  1.0635416    34.9020    26.3598    12.7616    1502.24
    178.000    12.7839   4.073261    2.13880 6.3896e-02  2.4089749  1.0633951    34.9021    26.3602    12.7597    1502.25
    179.000    12.7821   4.073119    2.14613 6.2882e-02  2.4093744  1.0635260    34.9019    26.3604    12.7578    1502.26
    180.000    12.7781   4.072743    2.13753 6.2016e-02  2.4102722  1.0639911    34.9016    26.3610    12.7536    1502.26
    181.000    12.7745   4.072423    2.13603 6.3274e-02  2.4135101  1.0634829    34.9014    26.3616    12.7499    1502.27
    182.000    12.7721   4.072202    2.12529 6.3759e-02  2.4165121  1.0627262    34.9011    26.3618    12.7474    1502.27
    183.000    12.7699   4.071994    2.13190 6.2773e-02  2.4180797  1.0620949    34.9008    26.3620    12.7450    1502.28
    184.000    12.7675   4.071793    2.12777 6.4922e-02  2.4192928  1.0619163    34.9006    26.3623    12.7425    1502.29
    185.000    12.7643   4.071510    2.12447 6.7115e-02  2.4200727  1.0611874    34.9004    26.3628    12.7392    1502.30
    186.000    12.7597   4.071057    2.12330 6.5546e-02  2.4219964  1.0609984    34.8999    26.3634    12.7344    1502.30
    187.000    12.7544   4.070532    2.11755 6.4234e-02  2.4224611  1.0604588    34.8994    26.3640    12.7290    1502.29
    188.000    12.7487   4.069980    2.10745 6.3721e-02  2.4232552  1.0598289    34.8989    26.3647    12.7232    1502.29
    189.000    12.7448   4.069609    2.10044 7.1732e-02  2.4259534  1.0598291    34.8985    26.3652    12.7192    1502.29
    190.000    12.7402   4.069181    2.08787 8.0614e-02  2.4287746  1.0597334    34.8982    26.3659    12.7145    1502.29
    191.000    12.7346   4.068637    2.10848 6.3271e-02  2.4272036  1.0597417    34.8978    26.3667    12.7087    1502.29
    192.000    12.7304   4.068426    2.14385 6.2514e-02  2.4190660  1.0588291    34.8992    26.3686    12.7044    1502.30
    193.000    12.7205   4.067574    2.14825 6.0551e-02  2.4144469  1.0577018    34.8998    26.3710    12.6944    1502.28
    194.000    12.7136   4.066903    2.13347 6.5245e-02  2.4184893  1.0573460    34.8993    26.3720    12.6874    1502.27
    195.000    12.7091   4.066441    2.10325 6.1452e-02  2.4227524  1.0564997    34.8986    26.3724    12.6827    1502.27
    196.000    12.6991   4.065442    2.08945 6.2915e-02  2.4299137  1.0560559    34.8978    26.3738    12.6726    1502.25
    197.000    12.6870   4.064295    2.08075 6.0067e-02  2.4346177  1.0555719    34.8976    26.3760    12.6604    1502.23
    198.000    12.6803   4.063647    2.05433 6.1119e-02  2.4401888  1.0558130    34.8972    26.3770    12.6535    1502.22
    199.000    12.6759   4.063258    2.03720 6.0172e-02  2.4454281  1.0550276    34.8971    26.3778    12.6490    1502.22
    200.000    12.6652   4.062240    2.02756 5.7957e-02  2.4542523  1.0536560    34.8968    26.3797    12.6381    1502.20
    201.000    12.6611   4.061837    2.01248 5.9492e-02  2.4611458  1.0528913    34.8963    26.3801    12.6339    1502.21
    202.000    12.6480   4.060549    1.98819 6.0412e-02  2.4689898  1.0520062    34.8956    26.3821    12.6208    1502.18
    203.000    12.6433   4.060126    1.97237 5.8222e-02  2.4766975  1.0513100    34.8955    26.3830    12.6159    1502.18
    204.000    12.6402   4.059869    1.96429 5.9356e-02  2.4805142  1.0512827    34.8955    26.3836    12.6126    1502.18
    205.000    12.6365   4.059556    1.95724 6.0576e-02  2.4840688  1.0512009    34.8955    26.3843    12.6088    1502.19
    206.000    12.6401   4.059941    1.96452 6.4314e-02  2.4848315  1.0511882    34.8954    26.3835    12.6123    1502.21
    207.000    12.6334   4.059330    1.96022 6.0150e-02  2.4854558  1.0509516    34.8953    26.3847    12.6055    1502.21
    208.000    12.6277   4.058796    1.94288 6.1093e-02  2.4870323  1.0507184    34.8950    26.3857    12.5997    1502.21
    209.000    12.6279   4.058871    1.94246 5.8605e-02  2.4892939  1.0503908    34.8951    26.3857    12.5998    1502.22
    210.000    12.6254   4.058667    1.93305 5.9404e-02  2.4951313  1.0500950    34.8951    26.3862    12.5970    1502.23
    211.000    12.6250   4.058672    1.91862 5.8468e-02  2.4983050  1.0500611    34.8951    26.3862    12.5965    1502.25
    212.000    12.6260   4.058803    1.92793 5.9017e-02  2.5002500  1.0496550    34.8949    26.3859    12.5975    1502.27
    213.000    12.6223   4.058496    1.92647 6.0894e-02  2.5015847  1.0491463    34.8950    26.3867    12.5936    1502.27
    214.000    12.6212   4.058413    1.92817 5.9923e-02  2.5019254  1.0490592    34.8949    26.3868    12.5923    1502.28
    215.000    12.6204   4.058382    1.91911 6.0305e-02  2.5049579  1.0488698    34.8949    26.3870    12.5914    1502.30
    216.000    12.6122   4.057604    1.90038 5.8380e-02  2.5097671  1.0485498    34.8946    26.3884    12.5830    1502.28
    217.000    12.6048   4.056891    1.87445 5.9184e-02  2.5110939  1.0487876    34.8941    26.3895    12.5756    1502.27
    218.000    12.6022   4.056639    1.86682 5.8692e-02  2.5163545  1.0474453    34.8937    26.3896    12.5728    1502.28
    219.000    12.5877   4.055258    1.83067 5.8976e-02  2.5331842  1.0465398    34.8934    26.3923    12.5582    1502.25
    220.000    12.5773   4.054227    1.80780 5.9474e-02  2.5465027  1.0459137    34.8927    26.3938    12.5477    1502.23
    221.000    12.5648   4.052938    1.76904 6.0757e-02  2.5604289  1.0451445    34.8914    26.3952    12.5351    1502.20
    222.000    12.5572   4.052196    1.75162 5.7404e-02  2.5707183  1.0441493    34.8909    26.3964    12.5274    1502.19
    223.000    12.5494   4.051437    1.73978 5.9006e-02  2.5778715  1.0439558    34.8905    26.3975    12.5194    1502.18
    224.000    12.5456   4.051113    1.71871 5.8179e-02  2.5831697  1.0437227    34.8904    26.3982    12.5156    1502.19
    225.000    12.5425   4.050859    1.71564 5.8934e-02  2.5884162  1.0429839    34.8904    26.3989    12.5122    1502.19
    226.000    12.5379   4.050406    1.70709 6.0367e-02  2.5936583  1.0427298    34.8898    26.3993    12.5076    1502.19
    227.000    12.5363   4.050273    1.70425 5.8852e-02  2.5956750  1.0427047    34.8897    26.3995    12.5058    1502.20
    228.000    12.5356   4.050248    1.70206 5.9616e-02  2.5961847  1.0423380    34.8896    26.3996    12.5050    1502.22
    229.000    12.5342   4.050144    1.71095 5.8379e-02  2.5976549  1.0419644    34.8895    26.3998    12.5035    1502.23
    230.000    12.5335   4.050104    1.69832 5.9349e-02  2.5990051  1.0418634    34.8894    26.3998    12.5026    1502.24
    231.000    12.5328   4.050070    1.69088 5.9656e-02  2.6006552  1.0416289    34.8892    26.3998    12.5018    1502.26
    232.000    12.5312   4.049930    1.69036 5.9697e-02  2.6033617  1.0415473    34.8889    26.3999    12.5001    1502.27
    233.000    12.5289   4.049738    1.67791 5.8625e-02  2.6053914  1.0415778    34.8888    26.4003    12.4976    1502.27
    234.000    12.5262   4.049516    1.66864 5.7431e-02  2.6098733  1.0415148    34.8887    26.4007    12.4948    1502.28
