       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
    989.000     4.0569   3.255005    1.08966 6.9409e-02  3.1897026  0.3918427    34.4146    27.3145     3.9819    1482.07
    990.000     4.0350   3.252886    1.08229 6.5514e-02  3.1905695  0.3907814    34.4118    27.3146     3.9600    1481.99
    991.000     4.0128   3.250736    1.08101 6.9875e-02  3.1914986  0.3893578    34.4091    27.3148     3.9379    1481.91
    992.000     4.0029   3.249823    1.08356 7.0123e-02  3.1925393  0.3882641    34.4081    27.3150     3.9280    1481.88
    993.000     4.0013   3.249784    1.07748 6.8924e-02  3.1932345  0.3882784    34.4088    27.3158     3.9264    1481.89
    994.000     4.0111   3.250886    1.08529 6.8375e-02  3.1926913  0.3883237    34.4111    27.3166     3.9360    1481.95
    995.000     4.0309   3.253060    1.08900 7.0186e-02  3.1919400  0.3895016    34.4156    27.3181     3.9556    1482.06
    996.000     4.0344   3.253479    1.08999 7.0302e-02  3.1907051  0.3894994    34.4164    27.3184     3.9589    1482.09
    997.000     4.0162   3.251752    1.09492 7.0057e-02  3.1897201  0.3888932    34.4145    27.3187     3.9408    1482.03
    998.000     3.9802   3.248373    1.09304 6.7258e-02  3.1899218  0.3871637    34.4116    27.3201     3.9050    1481.89
    999.000     3.9751   3.247963    1.08935 6.8892e-02  3.1904737  0.3861896    34.4117    27.3207     3.8999    1481.89
   1000.000     3.9743   3.247972    1.08644 6.8826e-02  3.1909269  0.3858357    34.4120    27.3211     3.8990    1481.90
   1001.000     3.9771   3.248360    1.08758 6.7759e-02  3.1909034  0.3858364    34.4132    27.3217     3.9017    1481.93
   1002.000     3.9864   3.249526    1.09526 6.9234e-02  3.1908424  0.3858364    34.4167    27.3236     3.9109    1481.99
   1003.000     4.0069   3.251858    1.09992 6.8642e-02  3.1890440  0.3869505    34.4224    27.3260     3.9311    1482.10
   1004.000     4.0099   3.252257    1.10924 6.8464e-02  3.1856155  0.3870554    34.4234    27.3265     3.9340    1482.13
   1005.000     3.9857   3.249875    1.10880 6.7715e-02  3.1838179  0.3863964    34.4201    27.3263     3.9099    1482.04
   1006.000     3.9771   3.249079    1.10749 6.7949e-02  3.1841835  0.3858626    34.4192    27.3265     3.9013    1482.02
   1007.000     3.9800   3.249536    1.10051 6.8336e-02  3.1847565  0.3860267    34.4210    27.3277     3.9040    1482.05
   1008.000     3.9792   3.249502    1.10590 6.6104e-02  3.1838731  0.3859475    34.4209    27.3276     3.9032    1482.06
   1009.000     3.9810   3.249752    1.10540 6.9427e-02  3.1837603  0.3859585    34.4215    27.3280     3.9049    1482.09
   1010.000     4.0097   3.252998    1.10871 6.7552e-02  3.1826437  0.3870135    34.4294    27.3313     3.9332    1482.23
   1011.000     4.0111   3.253208    1.12386 6.5239e-02  3.1796065  0.3873478    34.4299    27.3315     3.9345    1482.26
   1012.000     3.9996   3.252130    1.12911 6.7288e-02  3.1768673  0.3870061    34.4286    27.3317     3.9231    1482.22
   1013.000     3.9896   3.251248    1.12875 6.7267e-02  3.1758442  0.3864581    34.4281    27.3323     3.9131    1482.20
   1014.000     3.9838   3.250734    1.12515 6.8782e-02  3.1758242  0.3859486    34.4277    27.3325     3.9072    1482.19
   1015.000     3.9810   3.250533    1.12142 6.7498e-02  3.1756848  0.3858375    34.4276    27.3328     3.9044    1482.19
   1016.000     3.9737   3.249996    1.12611 6.7254e-02  3.1754344  0.3857877    34.4284    27.3342     3.8971    1482.18
   1017.000     3.9729   3.250202    1.12665 6.7916e-02  3.1751154  0.3857895    34.4312    27.3365     3.8962    1482.20
   1018.000     3.9544   3.248603    1.13341 6.8477e-02  3.1739783  0.3851711    34.4312    27.3384     3.8777    1482.14
   1019.000     3.9358   3.246906    1.13798 6.8647e-02  3.1725241  0.3845706    34.4300    27.3394     3.8592    1482.07
   1020.000     3.9317   3.246635    1.13472 6.7167e-02  3.1721642  0.3842562    34.4306    27.3402     3.8550    1482.07
   1021.000     3.9374   3.247434    1.14100 6.7694e-02  3.1715326  0.3841638    34.4335    27.3420     3.8606    1482.12
   1022.000     3.9285   3.246721    1.14743 6.8134e-02  3.1695117  0.3835863    34.4339    27.3432     3.8517    1482.10
   1023.000     3.9194   3.245980    1.14413 6.9305e-02  3.1685947  0.3831496    34.4341    27.3443     3.8426    1482.08
   1024.000     3.9157   3.245768    1.14160 6.9098e-02  3.1672778  0.3822848    34.4349    27.3453     3.8388    1482.08
   1025.000     3.9040   3.244717    1.14644 6.8640e-02  3.1669578  0.3816409    34.4343    27.3460     3.8271    1482.04
   1026.000     3.8931   3.243753    1.14576 7.0074e-02  3.1665072  0.3809084    34.4337    27.3467     3.8163    1482.01
   1027.000     3.8989   3.244495    1.15106 6.8133e-02  3.1665547  0.3806242    34.4359    27.3478     3.8220    1482.06
   1028.000     3.8958   3.244379    1.15487 6.8632e-02  3.1655425  0.3803204    34.4373    27.3492     3.8187    1482.06
   1029.000     3.8858   3.243466    1.15276 6.8833e-02  3.1642300  0.3797845    34.4365    27.3496     3.8087    1482.04
   1030.000     3.8767   3.242614    1.15315 6.7693e-02  3.1638842  0.3793226    34.4354    27.3497     3.7996    1482.01
   1031.000     3.8731   3.242321    1.15161 6.7698e-02  3.1644797  0.3785474    34.4351    27.3498     3.7960    1482.01
   1032.000     3.8669   3.241775    1.14708 6.9207e-02  3.1647953  0.3781253    34.4347    27.3501     3.7898    1482.00
   1033.000     3.8650   3.241674    1.14639 6.7828e-02  3.1650325  0.3773811    34.4349    27.3505     3.7878    1482.01
   1034.000     3.8671   3.241968    1.14700 6.8475e-02  3.1652574  0.3773430    34.4357    27.3509     3.7898    1482.04
   1035.000     3.8671   3.242022    1.15549 6.8763e-02  3.1650583  0.3772897    34.4358    27.3510     3.7897    1482.05
   1036.000     3.8602   3.241458    1.14920 6.9741e-02  3.1650389  0.3769868    34.4359    27.3518     3.7828    1482.04
   1037.000     3.8715   3.242772    1.15136 6.7269e-02  3.1648366  0.3772388    34.4391    27.3532     3.7939    1482.11
   1038.000     3.8769   3.243456    1.16234 6.8117e-02  3.1630009  0.3774735    34.4411    27.3542     3.7991    1482.15
   1039.000     3.8856   3.244497    1.16182 6.8926e-02  3.1603802  0.3784740    34.4438    27.3555     3.8077    1482.21
   1040.000     3.8792   3.244060    1.17805 6.9158e-02  3.1576987  0.3782658    34.4448    27.3569     3.8013    1482.20
   1041.000     3.8706   3.243400    1.17765 6.8226e-02  3.1558868  0.3781039    34.4454    27.3583     3.7927    1482.18
   1042.000     3.8763   3.244151    1.17836 6.9121e-02  3.1542153  0.3784579    34.4479    27.3596     3.7982    1482.22
   1043.000     3.8742   3.244129    1.19043 6.9440e-02  3.1518099  0.3782968    34.4492    27.3610     3.7961    1482.23
   1044.000     3.8735   3.244128    1.19347 6.9923e-02  3.1497270  0.3780825    34.4495    27.3613     3.7953    1482.25
   1045.000     3.8663   3.243517    1.19544 6.8624e-02  3.1482516  0.3774399    34.4493    27.3618     3.7880    1482.23
   1046.000     3.8629   3.243359    1.19564 6.8801e-02  3.1473175  0.3772896    34.4505    27.3631     3.7846    1482.23
   1047.000     3.8606   3.243323    1.19261 7.0252e-02  3.1465261  0.3772343    34.4519    27.3645     3.7822    1482.24
   1048.000     3.8563   3.243135    1.20244 6.7687e-02  3.1449279  0.3770771    34.4537    27.3664     3.7779    1482.25
   1049.000     3.8530   3.242900    1.20209 7.1431e-02  3.1435684  0.3767295    34.4539    27.3668     3.7745    1482.25
   1050.000     3.8509   3.242762    1.20215 6.8342e-02  3.1422522  0.3764921    34.4539    27.3671     3.7723    1482.26
   1051.000     3.8494   3.242680    1.20455 6.8189e-02  3.1415942  0.3761183    34.4540    27.3673     3.7708    1482.27
   1052.000     3.8469   3.242561    1.20896 6.7162e-02  3.1410967  0.3760687    34.4547    27.3681     3.7683    1482.27
   1053.000     3.8398   3.242041    1.20325 6.9306e-02  3.1403713  0.3759281    34.4555    27.3694     3.7611    1482.26
   1054.000     3.8361   3.241731    1.21002 6.7618e-02  3.1399909  0.3754560    34.4552    27.3696     3.7573    1482.26
   1055.000     3.8321   3.241374    1.21136 6.8287e-02  3.1395301  0.3750374    34.4546    27.3695     3.7533    1482.26
   1056.000     3.8060   3.238872    1.20350 6.9622e-02  3.1399652  0.3737552    34.4518    27.3699     3.7273    1482.16
   1057.000     3.7774   3.236182    1.19807 6.8153e-02  3.1418625  0.3720208    34.4492    27.3708     3.6989    1482.06
   1058.000     3.7716   3.235656    1.19328 6.7770e-02  3.1434501  0.3713034    34.4486    27.3708     3.6930    1482.05
   1059.000     3.7709   3.235644    1.19025 6.7853e-02  3.1454763  0.3711842    34.4486    27.3709     3.6923    1482.06
   1060.000     3.7652   3.235150    1.18456 6.6584e-02  3.1463647  0.3710158    34.4483    27.3713     3.6865    1482.05
   1061.000     3.7642   3.235103    1.18559 6.7937e-02  3.1474122  0.3704050    34.4483    27.3713     3.6854    1482.06
   1062.000     3.7629   3.235024    1.18486 6.8938e-02  3.1478553  0.3701838    34.4482    27.3714     3.6841    1482.07
   1063.000     3.7644   3.235291    1.18948 6.7023e-02  3.1481700  0.3700142    34.4493    27.3721     3.6855    1482.10
   1064.000     3.7678   3.235840    1.19919 6.7698e-02  3.1477370  0.3702587    34.4517    27.3737     3.6888    1482.13
   1065.000     3.7663   3.235904    1.20336 6.9337e-02  3.1462388  0.3704622    34.4535    27.3753     3.6872    1482.14
   1066.000     3.7690   3.236339    1.21314 6.7435e-02  3.1436367  0.3710204    34.4554    27.3765     3.6898    1482.17
   1067.000     3.7685   3.236371    1.21628 6.8689e-02  3.1406149  0.3709661    34.4558    27.3769     3.6892    1482.19
   1068.000     3.7652   3.236185    1.22223 6.8753e-02  3.1391716  0.3709970    34.4565    27.3778     3.6859    1482.20
   1069.000     3.7609   3.235871    1.22385 6.9605e-02  3.1375182  0.3704961    34.4567    27.3784     3.6816    1482.19
   1070.000     3.7690   3.236793    1.22517 6.7247e-02  3.1364098  0.3707984    34.4587    27.3792     3.6895    1482.24
   1071.000     3.7726   3.237260    1.22857 6.8956e-02  3.1355178  0.3708522    34.4600    27.3798     3.6930    1482.28
   1072.000     3.7618   3.236285    1.22626 6.9075e-02  3.1344126  0.3701878    34.4592    27.3803     3.6822    1482.25
   1073.000     3.7614   3.236315    1.22011 6.8719e-02  3.1338346  0.3700184    34.4595    27.3805     3.6817    1482.26
   1074.000     3.7593   3.236153    1.22846 6.8429e-02  3.1336427  0.3699071    34.4593    27.3806     3.6795    1482.27
   1075.000     3.7567   3.235963    1.22967 6.6285e-02  3.1332588  0.3696877    34.4592    27.3808     3.6768    1482.28
   1076.000     3.7526   3.235632    1.22454 6.8792e-02  3.1334071  0.3693276    34.4591    27.3811     3.6727    1482.27
   1077.000     3.7468   3.235158    1.22303 6.8134e-02  3.1333335  0.3688417    34.4590    27.3816     3.6669    1482.27
   1078.000     3.7437   3.234954    1.22771 6.8716e-02  3.1335767  0.3687427    34.4593    27.3822     3.6637    1482.27
   1079.000     3.7279   3.233502    1.22521 6.9319e-02  3.1333224  0.3686007    34.4582    27.3829     3.6479    1482.22
   1080.000     3.7100   3.231778    1.22113 6.8321e-02  3.1339391  0.3677970    34.4559    27.3828     3.6301    1482.16
   1081.000     3.7053   3.231344    1.21726 6.9889e-02  3.1354949  0.3675195    34.4552    27.3827     3.6254    1482.15
   1082.000     3.6982   3.230681    1.20994 6.9188e-02  3.1371651  0.3674760    34.4542    27.3827     3.6183    1482.14
   1083.000     3.6984   3.230731    1.21140 6.8645e-02  3.1388382  0.3666139    34.4541    27.3826     3.6183    1482.16
   1084.000     3.7155   3.232637    1.21773 7.0690e-02  3.1398312  0.3667986    34.4583    27.3842     3.6352    1482.25
   1085.000     3.7244   3.233710    1.22345 6.7424e-02  3.1382096  0.3675295    34.4612    27.3856     3.6440    1482.31
   1086.000     3.7265   3.233981    1.23770 6.7691e-02  3.1346063  0.3675756    34.4617    27.3858     3.6460    1482.33
   1087.000     3.7277   3.234144    1.24548 6.8943e-02  3.1317299  0.3675209    34.4619    27.3859     3.6471    1482.35
   1088.000     3.7287   3.234314    1.24037 6.9602e-02  3.1298785  0.3675214    34.4623    27.3861     3.6480    1482.37
   1089.000     3.7290   3.234399    1.24280 6.9931e-02  3.1288132  0.3675214    34.4625    27.3862     3.6483    1482.39
   1090.000     3.7293   3.234487    1.24837 6.9930e-02  3.1279852  0.3675214    34.4628    27.3864     3.6485    1482.41
   1091.000     3.7271   3.234379    1.24621 6.9291e-02  3.1272890  0.3671142    34.4634    27.3871     3.6461    1482.42
   1092.000     3.7250   3.234270    1.24630 6.9056e-02  3.1266259  0.3668895    34.4637    27.3875     3.6440    1482.43
   1093.000     3.7206   3.233995    1.24908 6.9722e-02  3.1260169  0.3663856    34.4646    27.3887     3.6395    1482.42
   1094.000     3.7168   3.233783    1.24773 6.8671e-02  3.1248801  0.3662996    34.4655    27.3898     3.6357    1482.43
   1095.000     3.7120   3.233425    1.25337 6.7200e-02  3.1238364  0.3662534    34.4658    27.3905     3.6309    1482.42
   1096.000     3.7067   3.233010    1.25483 7.0117e-02  3.1233734  0.3656860    34.4659    27.3912     3.6255    1482.42
   1097.000     3.7036   3.232804    1.25445 6.9080e-02  3.1228681  0.3651250    34.4662    27.3917     3.6224    1482.42
   1098.000     3.7009   3.232614    1.25579 6.8763e-02  3.1218733  0.3650791    34.4663    27.3920     3.6196    1482.43
   1099.000     3.6997   3.232563    1.25232 6.7531e-02  3.1217290  0.3651323    34.4664    27.3922     3.6184    1482.44
   1100.000     3.6936   3.232112    1.25601 6.9298e-02  3.1211197  0.3647077    34.4669    27.3933     3.6122    1482.43
   1101.000     3.6891   3.231783    1.26096 6.6697e-02  3.1209636  0.3641543    34.4672    27.3940     3.6076    1482.43
   1102.000     3.6880   3.231747    1.26220 6.8703e-02  3.1203050  0.3646487    34.4674    27.3942     3.6065    1482.44
   1103.000     3.6870   3.231717    1.26112 6.7529e-02  3.1199458  0.3643424    34.4676    27.3945     3.6054    1482.45
   1104.000     3.6861   3.231688    1.26548 6.8485e-02  3.1197637  0.3642296    34.4677    27.3946     3.6044    1482.47
   1105.000     3.6842   3.231597    1.25719 6.8550e-02  3.1194851  0.3639181    34.4682    27.3952     3.6024    1482.47
   1106.000     3.6813   3.231469    1.26489 7.0117e-02  3.1189614  0.3638585    34.4691    27.3962     3.5995    1482.48
   1107.000     3.6810   3.231515    1.26577 6.9427e-02  3.1182670  0.3638584    34.4695    27.3965     3.5991    1482.50
   1108.000     3.6803   3.231576    1.26967 6.9264e-02  3.1176048  0.3638584    34.4704    27.3974     3.5983    1482.51
   1109.000     3.6792   3.231586    1.27049 6.6693e-02  3.1168332  0.3638584    34.4712    27.3981     3.5972    1482.52
   1110.000     3.6768   3.231445    1.27652 6.8854e-02  3.1156586  0.3638584    34.4716    27.3986     3.5947    1482.53
   1111.000     3.6762   3.231447    1.27603 6.9465e-02  3.1145862  0.3638129    34.4717    27.3988     3.5940    1482.54
   1112.000     3.6758   3.231460    1.27266 6.8892e-02  3.1138341  0.3637174    34.4717    27.3989     3.5936    1482.56
   1113.000     3.6733   3.231288    1.27893 6.7763e-02  3.1134111  0.3634350    34.4718    27.3992     3.5910    1482.56
   1114.000     3.6719   3.231228    1.27934 6.7064e-02  3.1135993  0.3632954    34.4720    27.3995     3.5896    1482.57
   1115.000     3.6701   3.231172    1.27568 6.8993e-02  3.1131664  0.3627402    34.4728    27.4002     3.5877    1482.58
   1116.000     3.6667   3.230945    1.27849 6.8834e-02  3.1124352  0.3626884    34.4732    27.4009     3.5842    1482.59
   1117.000     3.6624   3.230655    1.28201 6.9141e-02  3.1119222  0.3625859    34.4737    27.4017     3.5799    1482.59
   1118.000     3.6591   3.230445    1.28230 6.8959e-02  3.1112654  0.3622633    34.4742    27.4025     3.5765    1482.59
   1119.000     3.6526   3.230007    1.28625 6.8006e-02  3.1108466  0.3616831    34.4753    27.4040     3.5700    1482.58
   1120.000     3.6483   3.229822    1.29036 6.8901e-02  3.1098884  0.3614159    34.4770    27.4058     3.5657    1482.58
   1121.000     3.6464   3.229722    1.29288 6.8425e-02  3.1088781  0.3613602    34.4773    27.4062     3.5637    1482.59
   1122.000     3.6424   3.229461    1.29247 7.0116e-02  3.1070379  0.3612486    34.4779    27.4071     3.5596    1482.59
   1123.000     3.6401   3.229339    1.29745 6.9593e-02  3.1064765  0.3609047    34.4783    27.4077     3.5573    1482.60
   1124.000     3.6381   3.229194    1.29790 6.9008e-02  3.1055380  0.3606334    34.4783    27.4078     3.5552    1482.60
   1125.000     3.6348   3.228969    1.30645 6.8647e-02  3.1048249  0.3604214    34.4785    27.4083     3.5519    1482.61
   1126.000     3.6302   3.228605    1.30190 7.0529e-02  3.1042877  0.3602423    34.4785    27.4088     3.5472    1482.60
   1127.000     3.6228   3.228024    1.30086 6.8911e-02  3.1037906  0.3601495    34.4788    27.4097     3.5398    1482.59
   1128.000     3.6199   3.227828    1.30378 6.9294e-02  3.1035802  0.3600933    34.4790    27.4102     3.5368    1482.59
   1129.000     3.6182   3.227709    1.30307 6.9116e-02  3.1031402  0.3598730    34.4789    27.4103     3.5350    1482.60
   1130.000     3.6142   3.227419    1.30682 6.8164e-02  3.1027236  0.3591872    34.4791    27.4108     3.5310    1482.60
   1131.000     3.6095   3.227064    1.30430 6.7934e-02  3.1026207  0.3589767    34.4793    27.4115     3.5263    1482.60
   1132.000     3.6023   3.226501    1.30452 6.8801e-02  3.1020859  0.3587087    34.4797    27.4125     3.5190    1482.58
   1133.000     3.5989   3.226264    1.30773 6.9594e-02  3.1015801  0.3579446    34.4799    27.4130     3.5156    1482.59
   1134.000     3.5952   3.225995    1.31109 6.8761e-02  3.1012529  0.3578020    34.4801    27.4135     3.5118    1482.59
   1135.000     3.5917   3.225735    1.30776 6.7846e-02  3.1008580  0.3577054    34.4801    27.4139     3.5083    1482.59
   1136.000     3.5884   3.225510    1.30838 6.8481e-02  3.1004411  0.3571701    34.4805    27.4145     3.5049    1482.60
   1137.000     3.5827   3.225123    1.31331 6.7932e-02  3.1002333  0.3567547    34.4813    27.4157     3.4992    1482.59
   1138.000     3.5816   3.225105    1.31246 6.9924e-02  3.0993182  0.3565348    34.4818    27.4162     3.4980    1482.60
   1139.000     3.5804   3.225054    1.31670 6.8868e-02  3.0987808  0.3565324    34.4819    27.4164     3.4967    1482.61
   1140.000     3.5794   3.225060    1.32142 6.8268e-02  3.0981275  0.3565324    34.4825    27.4169     3.4957    1482.62
   1141.000     3.5788   3.225191    1.32339 6.8224e-02  3.0971324  0.3565324    34.4842    27.4183     3.4950    1482.64
   1142.000     3.5765   3.225090    1.32426 6.8133e-02  3.0959859  0.3566127    34.4848    27.4191     3.4927    1482.65
   1143.000     3.5734   3.224847    1.32672 6.7154e-02  3.0948675  0.3565324    34.4847    27.4193     3.4895    1482.65
   1144.000     3.5698   3.224545    1.33282 6.8997e-02  3.0939594  0.3566181    34.4843    27.4194     3.4859    1482.65
   1145.000     3.5687   3.224490    1.32769 6.9461e-02  3.0935187  0.3565305    34.4844    27.4195     3.4847    1482.66
   1146.000     3.5618   3.223904    1.32720 6.7647e-02  3.0938109  0.3564781    34.4841    27.4200     3.4777    1482.65
   1147.000     3.5528   3.223137    1.32468 6.7092e-02  3.0939074  0.3558586    34.4839    27.4207     3.4687    1482.63
   1148.000     3.5485   3.222781    1.32628 6.7596e-02  3.0940165  0.3550936    34.4838    27.4210     3.4644    1482.63
   1149.000     3.5454   3.222603    1.32732 6.9737e-02  3.0940743  0.3542779    34.4844    27.4218     3.4612    1482.63
   1150.000     3.5464   3.222827    1.32818 6.8743e-02  3.0937895  0.3540934    34.4854    27.4226     3.4622    1482.65
   1151.000     3.5519   3.223548    1.33145 6.7768e-02  3.0929813  0.3540904    34.4878    27.4239     3.4675    1482.70
   1152.000     3.5514   3.223597    1.33942 6.7267e-02  3.0916885  0.3540904    34.4884    27.4244     3.4669    1482.71
   1153.000     3.5533   3.223906    1.34462 6.9590e-02  3.0900813  0.3540904    34.4896    27.4252     3.4687    1482.74
   1154.000     3.5491   3.223669    1.34531 6.9597e-02  3.0887916  0.3540904    34.4906    27.4265     3.4645    1482.74
   1155.000     3.5491   3.223742    1.34746 6.9347e-02  3.0870468  0.3540904    34.4910    27.4268     3.4644    1482.75
   1156.000     3.5502   3.223942    1.35521 6.7208e-02  3.0858637  0.3542288    34.4917    27.4272     3.4654    1482.78
   1157.000     3.5488   3.223957    1.35437 6.9271e-02  3.0842810  0.3540899    34.4928    27.4282     3.4640    1482.79
   1158.000     3.5484   3.224014    1.35692 6.7171e-02  3.0829615  0.3540904    34.4934    27.4287     3.4635    1482.80
   1159.000     3.5485   3.224134    1.35654 6.8023e-02  3.0821606  0.3538733    34.4943    27.4294     3.4634    1482.82
   1160.000     3.5476   3.224158    1.36099 6.8560e-02  3.0812679  0.3540350    34.4950    27.4301     3.4625    1482.83
   1161.000     3.5449   3.223990    1.36438 6.8311e-02  3.0803867  0.3538428    34.4954    27.4306     3.4597    1482.84
   1162.000     3.5423   3.223820    1.36591 6.7204e-02  3.0791690  0.3534143    34.4956    27.4310     3.4571    1482.84
   1163.000     3.5399   3.223668    1.36699 6.7949e-02  3.0789377  0.3528694    34.4958    27.4314     3.4546    1482.85
   1164.000     3.5377   3.223515    1.36718 6.8918e-02  3.0785927  0.3528694    34.4957    27.4316     3.4523    1482.86
   1165.000     3.5308   3.223001    1.36780 6.9294e-02  3.0782038  0.3528694    34.4963    27.4328     3.4454    1482.85
   1166.000     3.5177   3.221967    1.37040 6.9190e-02  3.0775584  0.3526441    34.4972    27.4348     3.4324    1482.81
   1167.000     3.5157   3.221819    1.37331 6.6173e-02  3.0765230  0.3518167    34.4971    27.4349     3.4303    1482.82
   1168.000     3.5141   3.221722    1.37549 6.9314e-02  3.0755424  0.3516984    34.4971    27.4350     3.4286    1482.83
   1169.000     3.5121   3.221590    1.37598 6.8631e-02  3.0752732  0.3517554    34.4971    27.4352     3.4266    1482.84
   1170.000     3.5108   3.221523    1.37347 6.9269e-02  3.0745869  0.3516476    34.4972    27.4354     3.4252    1482.85
   1171.000     3.5107   3.221554    1.37373 7.0228e-02  3.0745873  0.3516484    34.4972    27.4354     3.4250    1482.86
   1172.000     3.5109   3.221605    1.37602 6.8255e-02  3.0741823  0.3516484    34.4971    27.4353     3.4251    1482.88
   1173.000     3.5047   3.221144    1.36976 6.7023e-02  3.0744351  0.3515131    34.4975    27.4363     3.4189    1482.87
   1174.000     3.4990   3.220680    1.37976 6.7772e-02  3.0740857  0.3512538    34.4975    27.4368     3.4132    1482.86
   1175.000     3.4935   3.220313    1.37959 6.8053e-02  3.0737225  0.3505065    34.4984    27.4380     3.4076    1482.86
   1176.000     3.4871   3.219827    1.38285 6.8430e-02  3.0728072  0.3502278    34.4988    27.4390     3.4012    1482.85
   1177.000     3.4843   3.219619    1.38491 6.8483e-02  3.0721915  0.3494633    34.4988    27.4393     3.3983    1482.85
   1178.000     3.4822   3.219475    1.38140 6.8767e-02  3.0717025  0.3492044    34.4987    27.4394     3.3962    1482.86
   1179.000     3.4771   3.219032    1.38926 6.8899e-02  3.0711113  0.3491484    34.4983    27.4396     3.3911    1482.85
   1180.000     3.4737   3.218759    1.38266 6.7770e-02  3.0707584  0.3485371    34.4981    27.4397     3.3876    1482.85
   1181.000     3.4721   3.218657    1.38742 6.8318e-02  3.0709413  0.3482891    34.4981    27.4399     3.3859    1482.86
   1182.000     3.4705   3.218577    1.38443 6.7765e-02  3.0708179  0.3481516    34.4983    27.4402     3.3843    1482.87
   1183.000     3.4691   3.218488    1.38852 6.7694e-02  3.0707223  0.3480364    34.4982    27.4403     3.3828    1482.88
   1184.000     3.4671   3.218381    1.38960 6.7454e-02  3.0704023  0.3480689    34.4985    27.4407     3.3808    1482.89
   1185.000     3.4664   3.218374    1.38712 6.9040e-02  3.0702058  0.3481386    34.4987    27.4409     3.3799    1482.91
   1186.000     3.4648   3.218298    1.38832 6.9206e-02  3.0699873  0.3481159    34.4990    27.4413     3.3783    1482.92
   1187.000     3.4630   3.218198    1.39227 6.7388e-02  3.0694473  0.3482793    34.4991    27.4416     3.3764    1482.92
   1188.000     3.4622   3.218173    1.39305 7.0568e-02  3.0695408  0.3480429    34.4991    27.4417     3.3756    1482.94
   1189.000     3.4585   3.217929    1.38555 6.8316e-02  3.0691089  0.3479853    34.4996    27.4424     3.3718    1482.94
   1190.000     3.4537   3.217555    1.39439 6.9427e-02  3.0689569  0.3475767    34.4997    27.4429     3.3670    1482.94
   1191.000     3.4458   3.216941    1.39516 6.8729e-02  3.0688419  0.3468267    34.5002    27.4441     3.3591    1482.92
   1192.000     3.4383   3.216356    1.39650 6.9741e-02  3.0678073  0.3467651    34.5006    27.4451     3.3516    1482.90
   1193.000     3.4334   3.215971    1.40083 6.8552e-02  3.0671672  0.3461155    34.5006    27.4456     3.3466    1482.90
   1194.000     3.4285   3.215603    1.40158 6.7105e-02  3.0667641  0.3455918    34.5008    27.4463     3.3417    1482.89
   1195.000     3.4245   3.215306    1.39714 6.9204e-02  3.0662080  0.3454950    34.5010    27.4469     3.3376    1482.90
   1196.000     3.4199   3.214961    1.40546 6.7287e-02  3.0651634  0.3454075    34.5012    27.4475     3.3330    1482.89
   1197.000     3.4178   3.214822    1.40864 6.9151e-02  3.0650897  0.3446139    34.5012    27.4476     3.3309    1482.90
   1198.000     3.4170   3.214801    1.40938 6.8229e-02  3.0646139  0.3443238    34.5013    27.4478     3.3300    1482.91
   1199.000     3.4160   3.214769    1.40565 6.8959e-02  3.0643948  0.3443223    34.5015    27.4481     3.3289    1482.93
   1200.000     3.4150   3.214734    1.40549 6.8203e-02  3.0640741  0.3443223    34.5017    27.4483     3.3278    1482.94
   1201.000     3.4138   3.214693    1.40811 6.8899e-02  3.0635505  0.3443223    34.5019    27.4486     3.3265    1482.95
   1202.000     3.4128   3.214657    1.41034 6.9047e-02  3.0635531  0.3443223    34.5021    27.4488     3.3254    1482.96
   1203.000     3.4121   3.214642    1.41038 6.9249e-02  3.0632583  0.3443223    34.5020    27.4489     3.3247    1482.97
   1204.000     3.4099   3.214498    1.40988 6.8084e-02  3.0632883  0.3443223    34.5021    27.4491     3.3224    1482.98
   1205.000     3.4014   3.213833    1.40783 6.8576e-02  3.0630754  0.3442810    34.5026    27.4504     3.3139    1482.96
   1206.000     3.3979   3.213572    1.41092 6.7396e-02  3.0623389  0.3442874    34.5027    27.4508     3.3104    1482.96
   1207.000     3.3917   3.213090    1.41621 6.8923e-02  3.0621485  0.3443231    34.5029    27.4516     3.3041    1482.95
   1208.000     3.3853   3.212578    1.41426 6.9038e-02  3.0617915  0.3438877    34.5030    27.4522     3.2977    1482.95
   1209.000     3.3822   3.212362    1.41444 6.8590e-02  3.0613184  0.3431990    34.5032    27.4527     3.2946    1482.95
   1210.000     3.3815   3.212331    1.41812 6.7679e-02  3.0609342  0.3430433    34.5031    27.4527     3.2938    1482.96
   1211.000     3.3809   3.212337    1.42137 6.8628e-02  3.0606660  0.3425257    34.5033    27.4529     3.2931    1482.98
   1212.000     3.3776   3.212093    1.42057 6.8438e-02  3.0604042  0.3418722    34.5033    27.4532     3.2898    1482.98
   1213.000     3.3650   3.211059    1.41714 6.7015e-02  3.0603164  0.3416949    34.5038    27.4548     3.2772    1482.94
   1214.000     3.3572   3.210415    1.41724 6.8717e-02  3.0602365  0.3407797    34.5037    27.4555     3.2694    1482.93
   1215.000     3.3530   3.210082    1.41864 6.9006e-02  3.0601241  0.3406132    34.5036    27.4558     3.2652    1482.92
   1216.000     3.3507   3.209931    1.42199 6.8544e-02  3.0597200  0.3400034    34.5037    27.4561     3.2628    1482.93
