CTD,20150316FEGNRIFS
#ORIGINAL_FILE=\Report\C3345b.asc
#CTD_SAL ax+b   :a=1.0003361723921
#CTD_SAL ax+b   :b=-0.0131915369898792
# System UpLoad Time = Jan 27 2015 14:40:41
# NMEA Latitude = 33 44.95 N
# NMEA Longitude = 137 59.65 E
# Temperature SN = 1550
# Conductivity SN = 1244
# SBE43 Oxygen SN = 0357
# RINKO Oxygen SN = 0155
#1-5 dbar were removed because of error values.
NUMBER_HEADERS=10
EXPOCODE=49SO201501
SECT=138E
STNNBR=  C3345
CASTNO=2
DATE=20150127
TIME=0540
LATITUDE=33.74917
LONGITUDE=137.9942
DEPTH=     0
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,RINKOOXY,RINKOOXY_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,UMOL/KG,
353,2,9.043,2,34.2933375,2,136.7022577,1,128.7976094,1
354,2,9.0375,2,34.29413776,2,137.6742439,1,127.7953322,1
355,2,9.0065,2,34.29223713,2,137.3077359,1,126.5017454,1
356,2,8.9801,2,34.29243719,2,137.0187082,1,126.0977365,1
357,2,8.9775,2,34.29263726,2,137.4404971,1,125.6510439,1
358,2,8.9714,2,34.29373763,2,137.8796973,1,125.3024261,1
359,2,8.9572,2,34.29223713,2,137.2407023,1,125.0885017,1
360,2,8.9448,2,34.29203706,2,137.4409324,1,124.9809243,1
361,2,8.9286,2,34.29153689,2,137.7987347,1,124.9979074,1
362,2,8.928,2,34.29283733,2,137.6289745,1,124.7167393,1
363,2,8.8924,2,34.28953622,2,136.1794832,1,124.565356,1
364,2,8.85,2,34.28853588,2,134.8697177,1,124.4853333,1
365,2,8.7712,2,34.28373427,2,134.5423852,1,124.6537469,1
366,2,8.7433,2,34.28463457,2,134.4783986,1,124.4474983,1
367,2,8.7125,2,34.28373427,2,134.183277,1,124.1342877,1
368,2,8.6701,2,34.28403437,2,134.043116,1,123.7990615,1
369,2,8.646,2,34.2826339,2,134.163254,1,123.2122705,1
370,2,8.621,2,34.28023309,2,134.2520517,1,122.8563139,1
371,2,8.6074,2,34.28053319,2,133.859862,1,122.5243968,1
372,2,8.6013,2,34.28063323,2,134.1619481,1,122.1988612,1
373,2,8.5941,2,34.28053319,2,133.5325294,1,121.9616729,1
374,2,8.5849,2,34.28073326,2,133.4742016,1,121.8152165,1
375,2,8.5768,2,34.28103336,2,133.2256552,1,121.6658739,1
376,2,8.5609,2,34.2823338,2,133.373216,1,121.4806007,1
377,2,8.541,2,34.28073326,2,131.8667027,1,121.2798759,1
378,2,8.4968,2,34.28143349,2,131.3474105,1,121.1714757,1
379,2,8.4642,2,34.28243383,2,131.0744883,1,121.0610581,1
380,2,8.4501,2,34.28283397,2,130.8725172,1,120.8417039,1
381,2,8.4294,2,34.2817336,2,130.3575778,1,120.4421879,1
382,2,8.4,2,34.2823338,2,130.5195029,1,119.976828,1
383,2,8.4023,2,34.28213373,2,130.3497427,1,119.1411931,1
384,2,8.384,2,34.28223376,2,130.1986996,1,118.7600607,1
385,2,8.3804,2,34.2823338,2,130.7053686,1,118.5415763,1
386,2,8.3757,2,34.28253386,2,130.7863312,1,118.3229763,1
387,2,8.3762,2,34.28253386,2,130.3776008,1,118.1224288,1
388,2,8.3756,2,34.28253386,2,130.6627109,1,117.8645822,1
389,2,8.3669,2,34.282934,2,130.4498577,1,117.9169868,1
390,2,8.361,2,34.2826339,2,129.6968187,1,117.9045986,1
391,2,8.3441,2,34.2820337,2,129.4221554,1,117.8931805,1
392,2,8.3304,2,34.282934,2,130.0385156,1,117.8439094,1
393,2,8.311,2,34.28133346,2,129.2193136,1,117.551639,1
394,2,8.2737,2,34.28033312,2,128.3953236,1,117.4788922,1
395,2,8.2577,2,34.28023309,2,127.8194446,1,117.3780398,1
396,2,8.2468,2,34.28023309,2,127.7550228,1,117.2349765,1
397,2,8.2416,2,34.28043316,2,128.3874885,1,116.9895116,1
398,2,8.2406,2,34.28063323,2,128.8005717,1,116.7621166,1
399,2,8.236,2,34.28043316,2,128.5024031,1,116.5168654,1
400,2,8.2293,2,34.28043316,2,128.1598357,1,116.3629313,1
401,2,8.2253,2,34.28023309,2,128.423617,1,116.2299202,1
402,2,8.2198,2,34.28023309,2,128.3169727,1,116.1568779,1
403,2,8.2151,2,34.28013306,2,128.4105585,1,116.1414034,1
404,2,8.2191,2,34.28003302,2,128.5846715,1,115.987154,1
405,2,8.2115,2,34.28033312,2,128.231222,1,115.9478783,1
406,2,8.2113,2,34.28023309,2,127.9765817,1,115.9505895,1
407,2,8.2089,2,34.28003302,2,128.1136957,1,115.8697354,1
408,2,8.2092,2,34.28023309,2,128.4501692,1,115.8120685,1
409,2,8.205,2,34.28013306,2,128.2464569,1,115.7651551,1
410,2,8.2042,2,34.27993299,2,127.4168082,1,115.7391747,1
411,2,8.2008,2,34.28013306,2,127.2013433,1,115.7469226,1
412,2,8.1991,2,34.27993299,2,127.5217113,1,115.7235713,1
413,2,8.1968,2,34.27973292,2,127.9186891,1,115.7289846,1
414,2,8.1949,2,34.28003302,2,127.92783,1,115.7052577,1
415,2,8.1934,2,34.28003302,2,128.1010725,1,115.6817522,1
416,2,8.1936,2,34.27993299,2,128.1672355,1,115.6504265,1
417,2,8.1925,2,34.27993299,2,128.1820351,1,115.6242878,1
418,2,8.1896,2,34.28053319,2,128.2037992,1,115.6317319,1
419,2,8.1864,2,34.28013306,2,128.2347043,1,115.6425521,1
420,2,8.1847,2,34.28003302,2,128.2643035,1,115.6164828,1
421,2,8.1831,2,34.27993299,2,128.3200197,1,115.5067141,1
422,2,8.1797,2,34.27983296,2,127.721506,1,115.5146726,1
423,2,8.1639,2,34.27913272,2,127.2065667,1,115.5572587,1
424,2,8.1451,2,34.27863255,2,126.6924979,1,115.5500175,1
425,2,8.122,2,34.27803235,2,126.4935737,1,115.4957343,1
426,2,8.1001,2,34.27873259,2,126.6694279,1,115.4089596,1
427,2,8.0818,2,34.27573158,2,125.8019096,1,114.9682121,1
428,2,8.0056,2,34.27173023,2,124.6497164,1,114.9972919,1
429,2,7.9412,2,34.27022973,2,124.1761288,1,114.9956314,1
430,2,7.9229,2,34.26972956,2,124.3236897,1,114.7248854,1
431,2,7.9106,2,34.27022973,2,124.7237144,1,114.4085133,1
432,2,7.9057,2,34.27062986,2,124.2496916,1,114.1606588,1
433,2,7.9005,2,34.27082993,2,124.8930394,1,113.8260056,1
434,2,7.9142,2,34.27092996,2,124.7981478,1,113.2998692,1
435,2,7.8858,2,34.27113003,2,124.2523033,1,113.1405144,1
436,2,7.8617,2,34.27082993,2,123.6333314,1,113.0869254,1
437,2,7.7887,2,34.26922939,2,122.8746337,1,113.0740513,1
438,2,7.7537,2,34.26602832,2,122.0454203,1,112.8765347,1
439,2,7.7161,2,34.26422771,2,121.8277789,1,112.7435896,1
440,2,7.7147,2,34.26562818,2,122.6130288,1,112.279749,1
441,2,7.7133,2,34.26542812,2,122.1468411,1,111.4996341,1
442,2,7.6931,2,34.26502798,2,122.788883,1,111.2309908,1
443,2,7.69,2,34.26492795,2,122.7457901,1,111.1514097,1
444,2,7.683,2,34.26472788,2,122.6683097,1,111.0820913,1
445,2,7.6821,2,34.26512802,2,122.0149505,1,110.909694,1
446,2,7.6753,2,34.26502798,2,122.4802676,1,110.8111367,1
447,2,7.6729,2,34.26492795,2,122.5503481,1,110.7580659,1
448,2,7.6738,2,34.26492795,2,122.6709214,1,110.6681756,1
449,2,7.6627,2,34.26412768,2,121.8094971,1,110.6675895,1
450,2,7.6165,2,34.26182691,2,120.9367554,1,110.8445969,1
451,2,7.5911,2,34.26222704,2,120.1528113,1,110.8522614,1
452,2,7.5327,2,34.26342744,2,119.7096936,1,110.9410468,1
453,2,7.5185,2,34.26672855,2,119.1938836,1,110.6238222,1
454,2,7.5041,2,34.26512802,2,119.1002979,1,110.1370663,1
455,2,7.4862,2,34.26622838,2,119.1747312,1,109.7433505,1
456,2,7.4849,2,34.26652849,2,119.2617877,1,109.2485507,1
457,2,7.4714,2,34.26682859,2,118.7742712,1,108.7278202,1
458,2,7.4693,2,34.26712869,2,118.9435961,1,108.4400944,1
459,2,7.469,2,34.26712869,2,119.4419947,1,108.3230833,1
460,2,7.4706,2,34.26722872,2,119.4655,1,108.1425103,1
461,2,7.4674,2,34.26732875,2,119.2422,1,107.9768886,1
462,2,7.4624,2,34.26742879,2,119.6439659,1,107.9600093,1
463,2,7.4594,2,34.26752882,2,119.7166581,1,107.9088886,1
464,2,7.4549,2,34.26782892,2,118.7459778,1,107.8893705,1
465,2,7.4392,2,34.26722872,2,118.815623,1,107.8417903,1
466,2,7.4296,2,34.26702865,2,118.332024,1,107.7764846,1
467,2,7.4149,2,34.26582825,2,117.968563,1,107.7267622,1
468,2,7.3876,2,34.26402765,2,117.6747472,1,107.7658704,1
469,2,7.3588,2,34.2612267,2,117.9128468,1,107.8106981,1
470,2,7.3545,2,34.26202697,2,118.0778189,1,107.4388018,1
471,2,7.3179,2,34.25422435,2,117.3247799,1,107.1251423,1
472,2,7.284,2,34.25382422,2,117.3452382,1,107.1509243,1
473,2,7.2711,2,34.25172351,2,117.9581162,1,107.0670569,1
474,2,7.2612,2,34.25102328,2,118.1265706,1,106.9453389,1
475,2,7.2668,2,34.25152344,2,117.4026955,1,106.6950031,1
476,2,7.225,2,34.2469219,2,116.5199423,1,106.8314006,1
477,2,7.1568,2,34.24121998,2,115.8282782,1,107.0333072,1
478,2,7.0972,2,34.23881917,2,116.3924045,1,107.0660381,1
479,2,7.0955,2,34.23881917,2,116.2135033,1,106.7438948,1
480,2,7.1128,2,34.23921931,2,116.482508,1,106.1705052,1
481,2,7.0911,2,34.23811894,2,116.3719462,1,106.0484047,1
482,2,7.0867,2,34.23731867,2,115.8443836,1,105.8521777,1
483,2,7.0189,2,34.23001622,2,114.9028673,1,105.9950056,1
484,2,6.8977,2,34.223414,2,113.7271688,1,106.2688478,1
485,2,6.8333,2,34.21911255,2,113.0294107,1,106.0766383,1
486,2,6.7456,2,34.21661171,2,112.3725692,1,106.0262484,1
487,2,6.7287,2,34.21711188,2,112.1127055,1,105.4726519,1
488,2,6.7225,2,34.21751201,2,112.4491789,1,104.8321572,1
489,2,6.7176,2,34.21761205,2,112.5984809,1,104.189253,1
490,2,6.7141,2,34.21831228,2,113.3245324,1,103.7816099,1
491,2,6.7132,2,34.21841232,2,113.4329177,1,103.4563869,1
492,2,6.7163,2,34.21921258,2,113.2609811,1,102.9721445,1
493,2,6.6966,2,34.21961272,2,112.1945386,1,102.5707723,1
494,2,6.6962,2,34.21981279,2,112.7038193,1,102.424079,1
495,2,6.692,2,34.22001285,2,113.0642333,1,102.3441457,1
496,2,6.6912,2,34.22021292,2,113.0790329,1,102.257021,1
497,2,6.692,2,34.22031295,2,112.9911058,1,102.1949736,1
498,2,6.693,2,34.22051302,2,111.8010431,1,102.0732752,1
499,2,6.6919,2,34.22111322,2,112.4326382,1,102.04547,1
500,2,6.6902,2,34.22191349,2,112.7238423,1,101.9603262,1
501,2,6.6898,2,34.22181346,2,112.7369008,1,101.9603925,1
502,2,6.6902,2,34.22181346,2,112.7625825,1,101.930597,1
503,2,6.6905,2,34.22201353,2,112.769547,1,101.8386955,1
504,2,6.6899,2,34.22221359,2,112.7451712,1,101.8409452,1
505,2,6.6881,2,34.22211356,2,112.7543121,1,101.8457762,1
506,2,6.6876,2,34.22211356,2,112.4774723,1,101.7563856,1
507,2,6.6846,2,34.2228138,2,111.6230125,1,101.7332647,1
508,2,6.6849,2,34.223414,2,111.9316279,1,101.7030687,1
509,2,6.6856,2,34.223414,2,112.3786632,1,101.7006894,1
510,2,6.6858,2,34.22391416,2,112.4248031,1,101.7003585,1
511,2,6.687,2,34.22481447,2,112.4282854,1,101.6973836,1
512,2,6.6872,2,34.22471443,2,112.1157524,1,101.5484644,1
513,2,6.6816,2,34.22531464,2,111.5912368,1,101.4705455,1
514,2,6.6746,2,34.2258148,2,111.9681916,1,101.4570301,1
515,2,6.663,2,34.22571477,2,111.2599867,1,101.3961499,1
516,2,6.6416,2,34.22571477,2,110.7054366,1,101.4161778,1
517,2,6.6251,2,34.22661507,2,110.4621136,1,101.3067635,1
518,2,6.6157,2,34.22701521,2,110.150016,1,101.0592416,1
519,2,6.5791,2,34.22541467,2,109.4648811,1,100.8492279,1
520,2,6.5482,2,34.22321393,2,109.0739973,1,100.6549541,1
521,2,6.5308,2,34.22291383,2,108.8646263,1,100.4261398,1
522,2,6.5155,2,34.22291383,2,108.7140185,1,100.1024887,1
523,2,6.484,2,34.22081312,2,108.3527339,1,99.81980663,1
524,2,6.4593,2,34.22011289,2,107.533532,1,99.54935902,1
525,2,6.4321,2,34.22041299,2,106.997699,1,99.37253329,1
526,2,6.4065,2,34.22051302,2,106.7326119,1,99.28092234,1
527,2,6.382,2,34.22001285,2,106.9306655,1,99.09954901,1
528,2,6.3762,2,34.22141332,2,106.9485121,1,98.39225222,1
529,2,6.3355,2,34.22131329,2,105.8080715,1,97.79398316,1
530,2,6.3258,2,34.22271376,2,105.5442903,1,97.45550982,1
531,2,6.3198,2,34.2231139,2,105.1699472,1,97.19853173,1
532,2,6.3119,2,34.223414,2,105.2752856,1,96.91605194,1
533,2,6.3016,2,34.22471443,2,105.0659146,1,96.57725388,1
534,2,6.2931,2,34.2243143,2,104.8156271,1,96.26717508,1
535,2,6.2783,2,34.22511457,2,104.6341142,1,96.09012064,1
536,2,6.266,2,34.2261149,2,104.7960394,1,95.87593818,1
537,2,6.2577,2,34.22691517,2,104.1457271,1,95.68283599,1
538,2,6.2504,2,34.22731531,2,104.2793589,1,95.42970374,1
539,2,6.2459,2,34.22771544,2,103.940709,1,95.22771067,1
540,2,6.2454,2,34.22781548,2,104.247148,1,94.92882005,1
541,2,6.2375,2,34.22861574,2,103.4514513,1,94.70310188,1
542,2,6.231,2,34.22891585,2,103.0570852,1,94.50773677,1
543,2,6.2075,2,34.22881581,2,102.9408647,1,94.49884055,1
544,2,6.2003,2,34.22911591,2,103.2921378,1,94.39594557,1
545,2,6.1951,2,34.22881581,2,102.8921131,1,94.2264169,1
546,2,6.1953,2,34.22891585,2,103.1854936,1,94.01535584,1
547,2,6.1855,2,34.22801554,2,102.9856988,1,93.76454478,1
548,2,6.1837,2,34.22801554,2,102.2309187,1,93.70867154,1
549,2,6.18,2,34.22801554,2,102.8215973,1,93.59690908,1
550,2,6.1774,2,34.22751538,2,103.1471887,1,93.51337873,1
551,2,6.1728,2,34.22741534,2,103.1976815,1,93.46195718,1
552,2,6.1696,2,34.22721527,2,103.2385981,1,93.40838031,1
553,2,6.1626,2,34.22651504,2,103.2455626,1,93.39408816,1
554,2,6.1551,2,34.22601487,2,102.7153883,1,93.35170293,1
555,2,6.1504,2,34.22621494,2,102.285329,1,93.33243481,1
556,2,6.1482,2,34.2261149,2,102.8059271,1,93.3067299,1
557,2,6.1484,2,34.22621494,2,102.8198561,1,93.24631533,1
558,2,6.1408,2,34.22591484,2,102.841185,1,93.17137881,1
559,2,6.1284,2,34.22591484,2,102.1530031,1,93.10943848,1
560,2,6.1168,2,34.22601487,2,101.6258758,1,93.10339537,1
561,2,6.1079,2,34.22671511,2,101.887916,1,93.03216919,1
562,2,6.1021,2,34.22681514,2,102.4045965,1,92.98489102,1
563,2,6.1041,2,34.22671511,2,101.9614788,1,92.67847266,1
564,2,6.0872,2,34.22541467,2,101.7316495,1,92.53521156,1
565,2,6.0657,2,34.22621494,2,101.258062,1,92.52024845,1
566,2,6.0622,2,34.2261149,2,100.551163,1,92.52906817,1
567,2,6.0563,2,34.22501453,2,100.2595236,1,92.42190434,1
568,2,6.0021,2,34.2246144,2,99.62488148,1,92.51013646,1
569,2,5.9699,2,34.22771544,2,99.02680312,1,92.36632339,1
570,2,5.9443,2,34.22811558,2,98.36169123,1,91.877245,1
571,2,5.9303,2,34.22781548,2,98.41436043,1,91.42262321,1
572,2,5.9347,2,34.22761541,2,98.73168148,1,90.92663268,1
573,2,5.9332,2,34.22791551,2,98.71775244,1,90.26349822,1
574,2,5.9154,2,34.22891585,2,97.91857349,1,90.1497533,1
575,2,5.8898,2,34.23161675,2,97.76970682,1,90.04987254,1
576,2,5.8833,2,34.23191685,2,97.67307407,1,89.91283657,1
577,2,5.8761,2,34.23201689,2,97.44498596,1,89.7151312,1
578,2,5.8723,2,34.23271712,2,97.0928423,1,89.35876213,1
579,2,5.8639,2,34.23251706,2,97.26390838,1,89.01131041,1
580,2,5.8496,2,34.23211692,2,96.87824795,1,88.85881916,1
581,2,5.8493,2,34.23231699,2,96.82122593,1,88.70886352,1
582,2,5.8462,2,34.23211692,2,97.47763216,1,88.56334215,1
583,2,5.8463,2,34.23231699,2,97.60865224,1,88.38087222,1
584,2,5.8354,2,34.23161675,2,96.87128343,1,88.28278428,1
585,2,5.8215,2,34.23131665,2,96.46516472,1,88.24942452,1
586,2,5.8019,2,34.22991618,2,96.08298655,1,88.20094023,1
587,2,5.764,2,34.22851571,2,95.6777384,1,88.22062378,1
588,2,5.7455,2,34.22911591,2,95.43528596,1,88.07529393,1
589,2,5.7269,2,34.22901588,2,95.24854971,1,87.87137679,1
590,2,5.7212,2,34.22771544,2,95.74868947,1,87.51887921,1
591,2,5.7191,2,34.22921595,2,95.42005107,1,87.33927874,1
592,2,5.7079,2,34.2347178,2,94.56297953,1,87.17606888,1
593,2,5.6947,2,34.23671847,2,94.02279376,1,86.98842805,1
594,2,5.6642,2,34.2359182,2,93.359423,1,86.71743198,1
595,2,5.6532,2,34.23581817,2,93.39903372,1,86.49598707,1
596,2,5.6477,2,34.235318,2,93.7759885,1,86.2317685,1
597,2,5.6424,2,34.23411759,2,93.27149591,1,85.93939036,1
598,2,5.6348,2,34.23361743,2,93.79905848,1,85.64857354,1
599,2,5.6212,2,34.23191685,2,93.89873821,1,85.49481117,1
600,2,5.606,2,34.23101655,2,92.96505692,1,85.34252941,1
601,2,5.5899,2,34.22961608,2,93.20837992,1,85.28418417,1
602,2,5.5718,2,34.23211692,2,92.46796413,1,85.22768061,1
603,2,5.5698,2,34.23611827,2,92.16631326,1,85.04596281,1
604,2,5.5654,2,34.23731867,2,91.97174191,1,84.87187873,1
605,2,5.5706,2,34.23611827,2,92.67124113,1,84.49328718,1
606,2,5.5611,2,34.2380189,2,91.70056082,1,84.23703599,1
607,2,5.5587,2,34.2380189,2,92.3608846,1,84.02686307,1
608,2,5.5547,2,34.23831901,2,92.13105536,1,83.85111301,1
609,2,5.5442,2,34.2380189,2,91.2644076,1,83.81210066,1
610,2,5.5351,2,34.24121998,2,91.24481988,1,83.73652052,1
611,2,5.54,2,34.24242038,2,91.58434035,1,83.57279082,1
612,2,5.5408,2,34.24382085,2,91.14775185,1,83.2332965,1
613,2,5.5368,2,34.24602159,2,91.24307875,1,83.11759539,1
614,2,5.5367,2,34.2463217,2,90.50048655,1,82.93374679,1
615,2,5.537,2,34.24642173,2,90.72770409,1,82.81123582,1
616,2,5.5355,2,34.2469219,2,91.09029454,1,82.78232863,1
617,2,5.5185,2,34.24822233,2,90.26673977,1,82.75401738,1
618,2,5.5001,2,34.25022301,2,89.91807836,1,82.72925814,1
619,2,5.4793,2,34.25082321,2,89.49498363,1,82.58656922,1
620,2,5.4697,2,34.25022301,2,89.16112183,1,82.35938308,1
621,2,5.4644,2,34.25052311,2,89.50194815,1,82.12571372,1
622,2,5.4644,2,34.25062314,2,90.06041579,1,81.88032548,1
623,2,5.4647,2,34.25052311,2,89.09582943,1,81.51042666,1
624,2,5.4518,2,34.25072317,2,89.24600195,1,81.44366085,1
625,2,5.4454,2,34.25112331,2,89.67954347,1,81.36505503,1
626,2,5.4449,2,34.25122334,2,89.17069805,1,81.27295973,1
627,2,5.4431,2,34.25092324,2,88.57392554,1,81.21564753,1
628,2,5.4292,2,34.25202361,2,88.81855439,1,81.1502163,1
629,2,5.4356,2,34.25172351,2,89.3300115,1,80.92196357,1
630,2,5.4108,2,34.25252378,2,88.08510312,1,80.93930388,1
631,2,5.404,2,34.25362415,2,88.33190838,1,80.73732288,1
632,2,5.4024,2,34.25362415,2,88.85381228,1,80.64905689,1
633,2,5.4007,2,34.25382422,2,88.39502437,1,80.55874612,1
634,2,5.3996,2,34.25382422,2,87.8095692,1,80.46853699,1
635,2,5.3986,2,34.25402428,2,88.48033977,1,80.34750403,1
636,2,5.3886,2,34.25482455,2,88.32189688,1,80.27417634,1
637,2,5.3727,2,34.25552479,2,87.1849386,1,80.21240314,1
638,2,5.3404,2,34.25742543,2,86.8410653,1,80.15188055,1
639,2,5.323,2,34.25812566,2,86.46541637,1,80.03036603,1
640,2,5.3125,2,34.25842576,2,86.35920741,1,79.89553543,1
641,2,5.2913,2,34.25962617,2,85.93567739,1,79.75235819,1
642,2,5.2562,2,34.25952613,2,85.27840058,1,79.51130239,1
643,2,5.2333,2,34.26082657,2,84.64593489,1,79.21539821,1
644,2,5.2243,2,34.2609266,2,84.67814581,1,78.89322757,1
645,2,5.2258,2,34.2609266,2,84.97762027,1,78.45767033,1
646,2,5.215,2,34.26052647,2,84.72472105,1,78.04675078,1
647,2,5.207,2,34.2609266,2,84.49576238,1,77.78387233,1
648,2,5.2035,2,34.26082657,2,85.25228363,1,77.63525282,1
649,2,5.202,2,34.26072654,2,85.48037173,1,77.48474786,1
650,2,5.2015,2,34.26052647,2,84.56453704,1,77.23798451,1
651,2,5.1662,2,34.2588259,2,84.47660994,1,77.18223828,1
652,2,5.1581,2,34.25872586,2,83.64609064,1,77.07358799,1
653,2,5.134,2,34.25592492,2,83.02276589,1,77.05774072,1
654,2,5.0662,2,34.25582489,2,82.88652242,1,77.09128837,1
655,2,5.0977,2,34.25722536,2,82.8743345,1,76.69083373,1
656,2,5.0536,2,34.25642509,2,82.41554659,1,76.37003639,1
657,2,5.0527,2,34.25762549,2,82.59183606,1,76.0306081,1
658,2,5.0526,2,34.25762549,2,82.38942963,1,75.72091113,1
659,2,5.0495,2,34.25782556,2,82.03989766,1,75.54045945,1
660,2,5.0434,2,34.2582257,2,82.55788402,1,75.42910896,1
661,2,5.0444,2,34.2585258,2,82.58313041,1,75.17933036,1
662,2,5.0388,2,34.25902596,2,82.09779025,1,75.00227252,1
663,2,5.0317,2,34.259126,2,82.59705945,1,74.98390651,1
664,2,5.0305,2,34.25952613,2,82.65974016,1,74.92354675,1
665,2,5.0297,2,34.2597262,2,82.66409298,1,74.86328304,1
666,2,5.0314,2,34.25962617,2,82.23795127,1,74.76856874,1
667,2,5.0212,2,34.26022637,2,81.33082222,1,74.69333917,1
668,2,5.0072,2,34.26142677,2,81.67817778,1,74.65598668,1
669,2,5.0004,2,34.26192694,2,81.31819903,1,74.60634132,1
670,2,4.993,2,34.26262717,2,80.88248109,1,74.55658083,1
671,2,4.9849,2,34.26372754,2,80.99043119,1,74.50840657,1
672,2,4.9818,2,34.26402765,2,80.86289337,1,74.23446428,1
673,2,4.9769,2,34.26492795,2,80.65569883,1,74.2119643,1
674,2,4.9724,2,34.26562818,2,81.19719045,1,74.09647075,1
675,2,4.9634,2,34.26642845,2,81.37565634,1,74.01908639,1
676,2,4.957,2,34.26672855,2,81.23810702,1,73.87447288,1
677,2,4.9699,2,34.26582825,2,80.30399045,1,73.5724408,1
678,2,4.9463,2,34.26692862,2,80.49812651,1,73.45934481,1
679,2,4.9312,2,34.26672855,2,79.79906257,1,73.39290326,1
680,2,4.9112,2,34.26822906,2,79.67370117,1,73.33445593,1
681,2,4.9055,2,34.26892929,2,79.25408869,1,73.21867582,1
682,2,4.903,2,34.26932943,2,79.87697817,1,73.06839714,1
683,2,4.9001,2,34.26942946,2,79.60710292,1,72.91824162,1
684,2,4.8932,2,34.27103,2,78.91500351,1,72.77438631,1
685,2,4.8897,2,34.2719303,2,79.53179903,1,72.56161372,1
686,2,4.8877,2,34.27183027,2,78.55371891,1,72.40972037,1
687,2,4.8797,2,34.2719303,2,78.89193353,1,72.29930436,1
688,2,4.8684,2,34.27303067,2,79.3041462,1,72.19535793,1
689,2,4.8658,2,34.2731307,2,78.51454347,1,72.07437815,1
690,2,4.8643,2,34.27333077,2,78.37090019,1,71.92223108,1
691,2,4.8595,2,34.27343081,2,78.76831326,1,71.71136925,1
692,2,4.8573,2,34.27343081,2,78.15021189,1,71.6232369,1
693,2,4.8556,2,34.27343081,2,77.72972885,1,71.50051388,1
694,2,4.8506,2,34.27373091,2,78.05227329,1,71.41567422,1
695,2,4.8494,2,34.27393097,2,78.60290585,1,71.29456063,1
696,2,4.8451,2,34.27373091,2,78.11800097,1,71.20819266,1
697,2,4.8335,2,34.27413104,2,77.32143372,1,71.19584503,1
698,2,4.8259,2,34.27473124,2,77.75715166,1,71.17822322,1
699,2,4.8138,2,34.27573158,2,77.93648811,1,71.10501192,1
700,2,4.8011,2,34.27713205,2,76.75426043,1,70.97098184,1
701,2,4.7968,2,34.27753218,2,77.27485848,1,70.88420102,1
702,2,4.7852,2,34.27923276,2,76.91009162,1,70.84169276,1
703,2,4.7823,2,34.27963289,2,76.49483197,1,70.69081396,1
704,2,4.7805,2,34.27993299,2,77.12990936,1,70.47420137,1
705,2,4.7797,2,34.28013306,2,77.29052865,1,70.31996589,1
706,2,4.7706,2,34.28083329,2,76.21625107,1,70.2102796,1
707,2,4.7607,2,34.2817336,2,76.12745341,1,70.16452181,1
708,2,4.7564,2,34.28223376,2,76.91575029,1,70.04804762,1
709,2,4.7539,2,34.28253386,2,76.95884327,1,69.92654951,1
710,2,4.7411,2,34.2826339,2,75.92156472,1,69.85496101,1
711,2,4.7292,2,34.28363423,2,75.78227427,1,69.78121786,1
712,2,4.7227,2,34.28423444,2,76.38992885,1,69.66625288,1
713,2,4.7127,2,34.2850347,2,75.61294932,1,69.55791637,1
714,2,4.6895,2,34.28663524,2,75.37833197,1,69.37737531,1
715,2,4.6743,2,34.28753555,2,74.64313957,1,69.18518588,1
716,2,4.6676,2,34.28833581,2,74.77154795,1,69.0073852,1
717,2,4.662,2,34.28843585,2,74.37239376,1,68.82985256,1
718,2,4.6525,2,34.28923612,2,74.62877524,1,68.71948474,1
719,2,4.6407,2,34.29113676,2,74.32930078,1,68.58230028,1
720,2,4.6163,2,34.29183699,2,74.23571501,1,68.40463543,1
721,2,4.5953,2,34.29223713,2,73.30943353,1,68.1889388,1
722,2,4.5606,2,34.29303739,2,72.9111499,1,68.15101995,1
723,2,4.5383,2,34.29433783,2,72.42058635,1,68.09455715,1
724,2,4.5326,2,34.29413776,2,72.53898324,1,67.85210037,1
725,2,4.5264,2,34.2945379,2,72.54290078,1,67.6126093,1
726,2,4.5242,2,34.29553823,2,72.57075887,1,67.17639496,1
727,2,4.511,2,34.29533817,2,71.96441014,1,66.7271909,1
728,2,4.5038,2,34.2960384,2,72.29609552,1,66.48725124,1
729,2,4.4981,2,34.29613844,2,72.52505419,1,66.34002369,1
730,2,4.4916,2,34.29653857,2,71.60138441,1,66.19262162,1
731,2,4.4815,2,34.29703874,2,71.42988304,1,66.08296727,1
732,2,4.4849,2,34.29673864,2,72.08715984,1,65.73296337,1
733,2,4.4634,2,34.29833918,2,71.12083236,1,65.67331518,1
734,2,4.4589,2,34.29833918,2,71.07338655,1,65.522669,1
735,2,4.4511,2,34.29863928,2,71.51258674,1,65.47249251,1
736,2,4.4402,2,34.29973965,2,71.45208246,1,65.33246371,1
737,2,4.4384,2,34.29953958,2,71.38853119,1,65.05289968,1
738,2,4.4205,2,34.30094005,2,71.07904522,1,64.98497262,1
739,2,4.416,2,34.30144022,2,70.29466589,1,64.89836005,1
740,2,4.41,2,34.30204042,2,70.4474501,1,64.87616104,1
741,2,4.4072,2,34.30234052,2,71.05902222,1,64.75498502,1
