       PrDM      T090C      C0S/m Sbeox0ML/L       FlSP     Upoly0     Upoly1      Sal00  Sigma-t00 Potemp090C       SvDM
    234.000    12.3155   4.028219    1.78036 6.4858e-02  2.5874436  1.0277623    34.8788    26.4342    12.2845    1501.56
    235.000    12.3082   4.027484    1.76314 6.6892e-02  2.5910884  1.0269309    34.8781    26.4351    12.2770    1501.55
    236.000    12.3038   4.027077    1.75350 7.3977e-02  2.5942875  1.0266286    34.8778    26.4357    12.2725    1501.55
    237.000    12.2989   4.026612    1.74233 6.4196e-02  2.5985128  1.0258167    34.8774    26.4363    12.2675    1501.55
    238.000    12.2953   4.026268    1.73508 6.4269e-02  2.6028010  1.0256450    34.8770    26.4367    12.2638    1501.55
    239.000    12.2960   4.026389    1.73533 6.4794e-02  2.6070850  1.0259447    34.8771    26.4366    12.2643    1501.57
    240.000    12.2905   4.025856    1.72352 6.5301e-02  2.6123096  1.0256950    34.8767    26.4374    12.2586    1501.57
    241.000    12.2852   4.025355    1.71235 6.6228e-02  2.6171465  1.0243378    34.8763    26.4381    12.2532    1501.56
    242.000    12.2822   4.025059    1.70812 6.5927e-02  2.6201620  1.0239522    34.8758    26.4383    12.2501    1501.57
    243.000    12.2765   4.024508    1.68843 6.4280e-02  2.6229076  1.0237898    34.8753    26.4391    12.2443    1501.57
    244.000    12.2664   4.023508    1.65925 6.1362e-02  2.6282763  1.0233619    34.8746    26.4404    12.2341    1501.55
    245.000    12.2599   4.022857    1.63931 6.6309e-02  2.6358137  1.0228895    34.8740    26.4412    12.2274    1501.54
    246.000    12.2507   4.022015    1.60926 6.5702e-02  2.6536332  1.0218865    34.8738    26.4429    12.2182    1501.53
    247.000    12.2303   4.019899    1.53400 6.3547e-02  2.6793795  1.0204084    34.8719    26.4453    12.1977    1501.47
    248.000    12.2229   4.019112    1.50400 6.0833e-02  2.6992905  1.0190141    34.8708    26.4459    12.1901    1501.46
    249.000    12.2145   4.018260    1.45813 5.9728e-02  2.7120711  1.0183473    34.8699    26.4468    12.1816    1501.45
    250.000    12.2021   4.016997    1.40019 6.0364e-02  2.7248462  1.0179255    34.8688    26.4484    12.1691    1501.42
    251.000    12.1931   4.016139    1.35159 6.0025e-02  2.7488461  1.0172344    34.8684    26.4498    12.1600    1501.40
    252.000    12.1904   4.015869    1.34439 6.0040e-02  2.7772825  1.0169488    34.8678    26.4499    12.1572    1501.41
    253.000    12.1795   4.014809    1.31046 6.1265e-02  2.7945356  1.0158160    34.8673    26.4516    12.1462    1501.39
    254.000    12.1685   4.013774    1.27458 6.4640e-02  2.8141933  1.0149408    34.8670    26.4535    12.1351    1501.37
    255.000    12.1564   4.012529    1.22777 6.0866e-02  2.8409255  1.0148055    34.8659    26.4549    12.1228    1501.34
    256.000    12.1541   4.012327    1.21546 6.0638e-02  2.8512693  1.0134159    34.8656    26.4552    12.1204    1501.35
    257.000    12.1523   4.012198    1.21339 6.0892e-02  2.8563022  1.0130423    34.8656    26.4555    12.1184    1501.36
    258.000    12.1452   4.011510    1.19226 6.0437e-02  2.8670058  1.0122050    34.8650    26.4564    12.1113    1501.35
    259.000    12.1369   4.010695    1.16850 6.0111e-02  2.8772061  1.0116989    34.8645    26.4576    12.1028    1501.34
    260.000    12.1219   4.009250    1.14659 6.1671e-02  2.8855272  1.0111890    34.8640    26.4601    12.0877    1501.30
    261.000    12.1078   4.007886    1.13450 6.0950e-02  2.8944116  1.0105184    34.8634    26.4624    12.0735    1501.27
    262.000    12.0964   4.006945    1.12946 5.9972e-02  2.9035509  1.0096759    34.8645    26.4654    12.0620    1501.25
    263.000    12.0870   4.005908    1.13256 6.0159e-02  2.9091091  1.0092857    34.8627    26.4658    12.0525    1501.23
    264.000    12.0820   4.005450    1.12771 6.0300e-02  2.9120156  1.0077222    34.8625    26.4666    12.0474    1501.23
    265.000    12.0783   4.005130    1.12646 6.0317e-02  2.9145545  1.0073264    34.8624    26.4673    12.0435    1501.24
    266.000    12.0742   4.004757    1.12260 5.9479e-02  2.9161855  1.0063796    34.8622    26.4678    12.0393    1501.24
    267.000    12.0639   4.003774    1.11364 6.0781e-02  2.9188302  1.0061045    34.8618    26.4695    12.0289    1501.22
    268.000    12.0574   4.003162    1.10517 6.1600e-02  2.9220506  1.0060623    34.8615    26.4705    12.0223    1501.21
    269.000    12.0550   4.002961    1.10394 5.9994e-02  2.9261347  1.0058218    34.8614    26.4709    12.0197    1501.22
    270.000    12.0512   4.002622    1.09977 6.0231e-02  2.9296759  1.0054624    34.8612    26.4715    12.0158    1501.22
    271.000    12.0476   4.002302    1.09605 5.9785e-02  2.9315253  1.0048782    34.8610    26.4720    12.0121    1501.22
    272.000    12.0443   4.002021    1.08923 6.0688e-02  2.9335200  1.0043463    34.8609    26.4726    12.0086    1501.23
    273.000    12.0367   4.001307    1.08132 6.1308e-02  2.9381401  1.0034353    34.8606    26.4738    12.0010    1501.22
    274.000    12.0253   4.000185    1.06234 6.3314e-02  2.9452474  1.0024292    34.8598    26.4754    11.9895    1501.20
    275.000    12.0182   3.999508    1.05323 5.9233e-02  2.9511017  1.0019943    34.8595    26.4765    11.9823    1501.19
    276.000    12.0153   3.999259    1.05470 6.1676e-02  2.9552492  1.0022457    34.8594    26.4770    11.9792    1501.19
    277.000    12.0087   3.998632    1.04689 6.1416e-02  2.9586674  1.0015250    34.8590    26.4779    11.9725    1501.19
    278.000    12.0045   3.998262    1.04178 6.1878e-02  2.9616252  1.0012335    34.8588    26.4786    11.9682    1501.19
    279.000    12.0020   3.998052    1.03846 6.0098e-02  2.9633993  1.0013122    34.8587    26.4789    11.9656    1501.20
    280.000    11.9989   3.997768    1.04268 6.1602e-02  2.9650521  1.0008882    34.8584    26.4793    11.9623    1501.20
    281.000    11.9971   3.997630    1.03947 6.0477e-02  2.9664419  1.0002526    34.8583    26.4796    11.9604    1501.21
    282.000    11.9949   3.997465    1.03581 6.1002e-02  2.9667977  1.0000941    34.8583    26.4801    11.9580    1501.22
    283.000    11.9932   3.997325    1.03533 6.0340e-02  2.9678131  1.0000818    34.8581    26.4802    11.9562    1501.23
    284.000    11.9921   3.997286    1.03579 6.0106e-02  2.9687705  1.0002224    34.8583    26.4805    11.9550    1501.24
    285.000    11.9864   3.996727    1.02945 6.0798e-02  2.9702180  0.9999861    34.8578    26.4813    11.9491    1501.24
    286.000    11.9862   3.996760    1.03230 6.0701e-02  2.9716371  0.9990934    34.8579    26.4814    11.9488    1501.26
    287.000    11.9834   3.996527    1.02935 6.1480e-02  2.9727042  0.9990316    34.8578    26.4818    11.9459    1501.26
    288.000    11.9821   3.996422    1.02593 5.9787e-02  2.9729244  0.9993785    34.8576    26.4819    11.9444    1501.27
    289.000    11.9790   3.996158    1.03119 6.1080e-02  2.9741174  0.9987641    34.8574    26.4824    11.9413    1501.28
    290.000    11.9764   3.995942    1.02819 6.1242e-02  2.9748221  0.9981257    34.8573    26.4828    11.9385    1501.29
    291.000    11.9733   3.995678    1.02642 6.1444e-02  2.9754630  0.9977148    34.8572    26.4833    11.9353    1501.29
    292.000    11.9700   3.995379    1.02524 6.0391e-02  2.9758575  0.9975586    34.8569    26.4837    11.9319    1501.30
    293.000    11.9670   3.995122    1.02177 6.0663e-02  2.9765593  0.9975330    34.8568    26.4842    11.9288    1501.30
    294.000    11.9647   3.994916    1.02313 6.0726e-02  2.9770319  0.9975588    34.8566    26.4844    11.9263    1501.31
    295.000    11.9624   3.994740    1.01986 5.8909e-02  2.9775619  0.9969035    34.8565    26.4848    11.9239    1501.32
    296.000    11.9587   3.994411    1.01986 6.0624e-02  2.9777653  0.9965741    34.8563    26.4854    11.9201    1501.32
    297.000    11.9555   3.994116    1.02037 6.0750e-02  2.9780186  0.9970670    34.8560    26.4858    11.9167    1501.33
    298.000    11.9419   3.992790    1.02048 6.1130e-02  2.9793139  0.9962441    34.8553    26.4878    11.9031    1501.30
    299.000    11.9114   3.989573    1.00681 6.1564e-02  2.9826062  0.9926467    34.8520    26.4911    11.8725    1501.20
    300.000    11.8017   3.978443    0.97682 6.0202e-02  2.9931979  0.9868913    34.8454    26.5067    11.7629    1500.84
    301.000    11.7327   3.971439    0.94985 6.0865e-02  3.0066392  0.9821789    34.8411    26.5164    11.6939    1500.61
    302.000    11.6767   3.965780    0.93468 6.2028e-02  3.0187210  0.9786716    34.8376    26.5242    11.6379    1500.43
    303.000    11.6463   3.962893    0.92858 5.9674e-02  3.0285448  0.9757402    34.8373    26.5297    11.6074    1500.34
    304.000    11.6373   3.962141    0.92949 6.1480e-02  3.0375995  0.9741744    34.8379    26.5318    11.5984    1500.32
    305.000    11.5962   3.957792    0.91764 6.0934e-02  3.0443961  0.9706250    34.8333    26.5360    11.5572    1500.19
    306.000    11.5596   3.954136    0.90833 6.1050e-02  3.0526734  0.9675565    34.8313    26.5412    11.5205    1500.08
    307.000    11.5081   3.948947    0.88503 6.0948e-02  3.0630256  0.9623311    34.8281    26.5483    11.4691    1499.91
    308.000    11.3850   3.936481    0.83447 6.1013e-02  3.0834980  0.9544334    34.8204    26.5652    11.3461    1499.49
    309.000    11.2818   3.925980    0.79012 6.1008e-02  3.1038406  0.9487431    34.8134    26.5788    11.2429    1499.14
    310.000    11.2212   3.920196    0.75312 6.2013e-02  3.1300606  0.9437755    34.8128    26.5894    11.1824    1498.95
    311.000    11.1932   3.917334    0.73385 6.1779e-02  3.1589197  0.9420385    34.8103    26.5927    11.1543    1498.86
    312.000    11.1677   3.914632    0.72799 6.1373e-02  3.1712275  0.9377587    34.8072    26.5949    11.1287    1498.78
    313.000    11.1025   3.908152    0.73688 6.2037e-02  3.1750662  0.9328473    34.8039    26.6042    11.0636    1498.57
    314.000    11.0726   3.905220    0.75023 6.2161e-02  3.1716245  0.9302411    34.8026    26.6086    11.0336    1498.48
    315.000    11.0537   3.903324    0.76223 6.2608e-02  3.1679808  0.9282368    34.8011    26.6109    11.0146    1498.43
    316.000    11.0131   3.899187    0.78073 6.2150e-02  3.1621585  0.9255011    34.7979    26.6158    10.9740    1498.30
    317.000    10.9144   3.889293    0.81718 6.2271e-02  3.1491617  0.9196731    34.7922    26.6291    10.8754    1497.96
    318.000    10.8518   3.883131    0.84017 6.2346e-02  3.1335261  0.9149395    34.7894    26.6383    10.8128    1497.75
    319.000    10.8597   3.883894    0.82594 6.2177e-02  3.1204848  0.9129668    34.7891    26.6366    10.8206    1497.79
    320.000    10.8045   3.878339    0.84101 6.2416e-02  3.1183959  0.9105431    34.7855    26.6437    10.7654    1497.61
    321.000    10.7843   3.876369    0.85011 6.0824e-02  3.1142603  0.9087809    34.7845    26.6465    10.7451    1497.56
    322.000    10.7738   3.875323    0.85734 6.2758e-02  3.1108843  0.9075186    34.7836    26.6477    10.7345    1497.53
    323.000    10.7636   3.874330    0.86319 6.1821e-02  3.1073370  0.9062835    34.7828    26.6489    10.7242    1497.51
    324.000    10.7545   3.873428    0.86854 6.6561e-02  3.1041774  0.9055605    34.7820    26.6499    10.7150    1497.50
    325.000    10.6643   3.864452    0.88903 6.2302e-02  3.0990967  0.8992472    34.7771    26.6621    10.6249    1497.19
    326.000    10.5981   3.857908    0.91281 6.2780e-02  3.0838253  0.8950045    34.7739    26.6714    10.5587    1496.96
    327.000    10.5757   3.855656    0.92707 6.3509e-02  3.0728800  0.8936110    34.7720    26.6739    10.5363    1496.90
    328.000    10.4955   3.847493    0.93397 6.3493e-02  3.0706938  0.8874814    34.7657    26.6831    10.4561    1496.62
    329.000    10.4378   3.841775    0.92822 6.3371e-02  3.0696477  0.8806483    34.7626    26.6908    10.3984    1496.43
    330.000    10.3225   3.830412    0.90209 6.2102e-02  3.0801292  0.8719963    34.7573    26.7068    10.2832    1496.03
    331.000    10.2155   3.819710    0.85693 6.3057e-02  3.1022469  0.8668318    34.7506    26.7202    10.1764    1495.65
    332.000    10.1822   3.816138    0.83778 6.3984e-02  3.1147857  0.8634341    34.7457    26.7221    10.1431    1495.54
    333.000    10.1586   3.813726    0.82094 6.2640e-02  3.1240638  0.8603111    34.7434    26.7243    10.1194    1495.47
    334.000    10.1304   3.810933    0.79735 6.4957e-02  3.1339641  0.8595211    34.7415    26.7278    10.0911    1495.38
    335.000    10.1093   3.808832    0.77265 6.5455e-02  3.1453295  0.8573595    34.7399    26.7301    10.0700    1495.32
    336.000    10.0893   3.806810    0.74141 6.3586e-02  3.1632395  0.8556134    34.7380    26.7321    10.0499    1495.27
    337.000    10.0866   3.806584    0.71964 6.3772e-02  3.1912168  0.8558685    34.7379    26.7324    10.0471    1495.27
    338.000    10.0709   3.805012    0.69748 6.4870e-02  3.2074019  0.8536121    34.7364    26.7340    10.0314    1495.23
    339.000    10.0667   3.804635    0.68371 6.4551e-02  3.2215540  0.8539158    34.7361    26.7345    10.0271    1495.23
    340.000    10.0591   3.803841    0.66716 6.4422e-02  3.2335265  0.8527294    34.7349    26.7349    10.0193    1495.22
    341.000    10.0556   3.803524    0.65509 6.5490e-02  3.2408901  0.8522008    34.7345    26.7351    10.0158    1495.22
    342.000    10.0528   3.803272    0.64967 6.4932e-02  3.2450570  0.8511986    34.7343    26.7354    10.0128    1495.23
    343.000    10.0500   3.803018    0.64467 6.5293e-02  3.2490870  0.8504107    34.7339    26.7356    10.0099    1495.23
    344.000    10.0484   3.802887    0.64378 6.4386e-02  3.2529682  0.8500010    34.7336    26.7357    10.0082    1495.24
    345.000    10.0465   3.802739    0.64477 6.4451e-02  3.2555134  0.8497786    34.7335    26.7359    10.0062    1495.25
    346.000    10.0444   3.802566    0.64094 6.5378e-02  3.2574766  0.8494289    34.7333    26.7361    10.0040    1495.26
    347.000    10.0449   3.802677    0.64428 6.4325e-02  3.2578083  0.8488512    34.7335    26.7362    10.0043    1495.28
    348.000    10.0463   3.802884    0.65116 6.4422e-02  3.2547019  0.8489974    34.7339    26.7362    10.0056    1495.30
    349.000    10.0463   3.802908    0.65146 6.4735e-02  3.2532468  0.8502218    34.7336    26.7360    10.0055    1495.32
    350.000    10.0436   3.802684    0.64813 6.5466e-02  3.2549940  0.8495954    34.7335    26.7364    10.0027    1495.32
    351.000    10.0410   3.802451    0.64151 6.7475e-02  3.2566257  0.8491522    34.7331    26.7365    10.0000    1495.33
    352.000    10.0390   3.802277    0.64130 6.4799e-02  3.2572356  0.8486022    34.7329    26.7367     9.9978    1495.34
    353.000    10.0349   3.801880    0.63970 6.4566e-02  3.2583145  0.8485463    34.7323    26.7369     9.9936    1495.34
    354.000    10.0307   3.801483    0.63384 6.4706e-02  3.2611021  0.8480743    34.7318    26.7373     9.9893    1495.34
    355.000    10.0249   3.800936    0.62542 6.5165e-02  3.2652470  0.8467009    34.7313    26.7379     9.9834    1495.33
    356.000    10.0152   3.799982    0.61835 6.4745e-02  3.2716902  0.8461583    34.7304    26.7389     9.9737    1495.32
    357.000    10.0111   3.799606    0.61524 6.4956e-02  3.2747381  0.8467749    34.7301    26.7393     9.9694    1495.32
    358.000    10.0096   3.799532    0.61826 6.5325e-02  3.2760974  0.8467642    34.7303    26.7397     9.9679    1495.33
    359.000    10.0058   3.799241    0.62001 6.4662e-02  3.2749422  0.8452098    34.7306    26.7406     9.9639    1495.33
    360.000    10.0016   3.798873    0.62150 6.5026e-02  3.2744080  0.8448368    34.7304    26.7411     9.9596    1495.33
    361.000     9.9896   3.797739    0.61658 6.6090e-02  3.2751857  0.8439633    34.7298    26.7428     9.9475    1495.30
    362.000     9.9737   3.796208    0.61357 6.4998e-02  3.2772365  0.8429341    34.7291    26.7449     9.9315    1495.26
    363.000     9.9659   3.795496    0.60750 6.3915e-02  3.2797938  0.8420470    34.7288    26.7460     9.9237    1495.25
    364.000     9.9644   3.795314    0.61336 6.4116e-02  3.2807555  0.8420335    34.7280    26.7456     9.9220    1495.26
    365.000     9.9444   3.793429    0.62820 6.6073e-02  3.2774832  0.8405868    34.7274    26.7486     9.9020    1495.20
    366.000     9.9254   3.791663    0.65541 6.4862e-02  3.2705319  0.8392816    34.7272    26.7516     9.8829    1495.15
    367.000     9.8524   3.784390    0.65068 6.3714e-02  3.2604779  0.8347260    34.7224    26.7603     9.8100    1494.90
    368.000     9.7304   3.772291    0.59620 6.5583e-02  3.2709332  0.8278507    34.7153    26.7753     9.6882    1494.46
    369.000     9.6623   3.765511    0.53287 6.5164e-02  3.2960505  0.8232770    34.7108    26.7832     9.6202    1494.22
    370.000     9.6293   3.762233    0.50256 6.5816e-02  3.3242376  0.8188848    34.7084    26.7868     9.5871    1494.12
    371.000     9.6067   3.760450    0.49833 6.5424e-02  3.3474413  0.8161078    34.7113    26.7929     9.5645    1494.05
    372.000     9.5915   3.758621    0.49928 6.8936e-02  3.3592624  0.8152216    34.7067    26.7918     9.5492    1494.01
    373.000     9.5438   3.753848    0.48431 6.6937e-02  3.3669288  0.8121859    34.7031    26.7969     9.5015    1493.85
    374.000     9.4784   3.747367    0.46602 6.6578e-02  3.3814964  0.8053579    34.6989    26.8045     9.4362    1493.62
    375.000     9.4174   3.741345    0.45800 6.5076e-02  3.3918853  0.8007213    34.6951    26.8116     9.3752    1493.41
    376.000     9.3587   3.735734    0.48441 6.4984e-02  3.3874815  0.7978379    34.6934    26.8199     9.3166    1493.21
    377.000     9.3483   3.734796    0.50877 6.6094e-02  3.3745244  0.7967295    34.6933    26.8215     9.3061    1493.19
    378.000     9.3344   3.733476    0.53566 6.3530e-02  3.3693484  0.7955015    34.6926    26.8233     9.2921    1493.15
    379.000     9.3097   3.731163    0.57164 6.5857e-02  3.3499008  0.7940777    34.6921    26.8269     9.2674    1493.08
    380.000     9.3152   3.731720    0.55710 6.6088e-02  3.3387859  0.7931420    34.6921    26.8260     9.2727    1493.11
    381.000     9.3004   3.730413    0.53430 6.6932e-02  3.3414470  0.7925341    34.6924    26.8286     9.2579    1493.07
    382.000     9.3010   3.730525    0.53510 6.3541e-02  3.3419378  0.7922793    34.6925    26.8286     9.2584    1493.09
    383.000     9.3009   3.730556    0.53185 6.6133e-02  3.3421492  0.7914075    34.6925    26.8286     9.2582    1493.11
    384.000     9.3005   3.730567    0.53044 6.8904e-02  3.3426952  0.7912085    34.6925    26.8287     9.2576    1493.12
    385.000     9.3004   3.730616    0.52394 6.4556e-02  3.3454027  0.7912612    34.6927    26.8289     9.2574    1493.14
    386.000     9.3007   3.730686    0.51423 6.6177e-02  3.3504521  0.7910648    34.6927    26.8288     9.2576    1493.16
    387.000     9.2979   3.730453    0.49380 6.7201e-02  3.3653882  0.7914065    34.6925    26.8291     9.2547    1493.16
    388.000     9.2915   3.729878    0.49560 6.5664e-02  3.3702824  0.7900667    34.6923    26.8300     9.2482    1493.16
    389.000     9.2884   3.729621    0.49604 6.7144e-02  3.3694713  0.7897643    34.6921    26.8304     9.2451    1493.16
    390.000     9.2866   3.729494    0.49600 6.8157e-02  3.3708486  0.7892294    34.6921    26.8307     9.2431    1493.17
    391.000     9.2834   3.729202    0.49039 6.7084e-02  3.3743219  0.7888091    34.6917    26.8309     9.2398    1493.17
    392.000     9.2792   3.728833    0.49570 6.7032e-02  3.3714571  0.7877854    34.6914    26.8314     9.2355    1493.18
    393.000     9.2734   3.728291    0.49940 6.7202e-02  3.3706223  0.7876869    34.6910    26.8320     9.2296    1493.17
    394.000     9.2689   3.727888    0.49520 6.7821e-02  3.3718835  0.7875928    34.6908    26.8325     9.2250    1493.17
    395.000     9.2650   3.727571    0.49662 6.6147e-02  3.3721267  0.7871467    34.6908    26.8332     9.2210    1493.17
    396.000     9.2600   3.727116    0.50319 6.6896e-02  3.3687027  0.7873544    34.6905    26.8337     9.2159    1493.17
    397.000     9.2528   3.726419    0.50587 6.5786e-02  3.3671682  0.7863268    34.6897    26.8343     9.2086    1493.16
    398.000     9.2417   3.725356    0.50268 6.6837e-02  3.3670283  0.7853732    34.6890    26.8355     9.1974    1493.13
    399.000     9.1805   3.719354    0.49055 6.6253e-02  3.3709702  0.7811243    34.6855    26.8427     9.1363    1492.92
    400.000     9.0637   3.707902    0.46881 6.6267e-02  3.3805484  0.7751170    34.6792    26.8567     9.0197    1492.50
    401.000     9.0313   3.704760    0.46534 6.5505e-02  3.3876484  0.7730663    34.6774    26.8605     8.9873    1492.39
    402.000     9.0182   3.703467    0.47144 6.5589e-02  3.3894290  0.7713989    34.6762    26.8616     8.9741    1492.36
    403.000     8.9936   3.701920    0.48290 6.6643e-02  3.3867193  0.7678802    34.6835    26.8713     8.9495    1492.29
    404.000     8.9696   3.698871    0.48927 6.7820e-02  3.3818596  0.7665851    34.6745    26.8681     8.9255    1492.21
    405.000     8.9607   3.698032    0.49036 6.7235e-02  3.3812870  0.7655503    34.6739    26.8691     8.9165    1492.19
    406.000     8.9578   3.697796    0.49097 6.6269e-02  3.3807869  0.7645708    34.6738    26.8695     8.9135    1492.20
    407.000     8.9491   3.696980    0.49460 6.7226e-02  3.3807691  0.7637893    34.6732    26.8704     8.9047    1492.18
    408.000     8.9357   3.695689    0.49277 6.8748e-02  3.3799074  0.7628586    34.6723    26.8718     8.8912    1492.14
    409.000     8.9313   3.695299    0.49008 6.8521e-02  3.3800425  0.7621136    34.6721    26.8723     8.8868    1492.14
    410.000     8.9277   3.694976    0.49429 6.6789e-02  3.3799349  0.7620676    34.6718    26.8727     8.8830    1492.15
    411.000     8.9255   3.694814    0.49416 6.7370e-02  3.3789510  0.7619056    34.6718    26.8730     8.8807    1492.15
    412.000     8.9247   3.694785    0.50186 6.6889e-02  3.3769501  0.7617250    34.6718    26.8732     8.8798    1492.17
    413.000     8.9213   3.694508    0.50071 6.7491e-02  3.3745236  0.7618297    34.6717    26.8736     8.8763    1492.17
    414.000     8.9128   3.693714    0.50037 6.6567e-02  3.3733487  0.7608783    34.6713    26.8746     8.8677    1492.16
    415.000     8.9027   3.692758    0.50968 6.7081e-02  3.3708372  0.7593464    34.6706    26.8757     8.8575    1492.13
    416.000     8.8920   3.691757    0.51106 6.6693e-02  3.3707247  0.7586405    34.6700    26.8770     8.8468    1492.11
    417.000     8.8844   3.691054    0.51911 6.6100e-02  3.3684632  0.7582415    34.6696    26.8779     8.8391    1492.10
    418.000     8.8831   3.690967    0.52211 6.6685e-02  3.3642484  0.7580423    34.6695    26.8780     8.8377    1492.11
    419.000     8.8743   3.690151    0.53076 6.7245e-02  3.3605937  0.7572727    34.6691    26.8791     8.8287    1492.09
    420.000     8.8634   3.689118    0.53870 6.6332e-02  3.3555333  0.7563676    34.6684    26.8802     8.8178    1492.07
    421.000     8.8395   3.686812    0.54874 6.7433e-02  3.3495657  0.7548689    34.6671    26.8831     8.7939    1491.99
    422.000     8.8254   3.685505    0.54844 6.6267e-02  3.3453631  0.7541895    34.6666    26.8849     8.7797    1491.96
    423.000     8.8173   3.684848    0.53195 6.7007e-02  3.3515341  0.7531282    34.6671    26.8866     8.7715    1491.94
    424.000     8.8097   3.684080    0.51992 6.7210e-02  3.3579437  0.7519780    34.6660    26.8869     8.7639    1491.93
    425.000     8.8048   3.683599    0.52325 6.6926e-02  3.3594971  0.7509269    34.6654    26.8872     8.7588    1491.93
    426.000     8.8004   3.683214    0.52279 6.5534e-02  3.3595417  0.7508718    34.6651    26.8877     8.7543    1491.93
    427.000     8.7926   3.682472    0.51677 6.7467e-02  3.3604226  0.7501704    34.6645    26.8885     8.7464    1491.91
    428.000     8.7603   3.679378    0.51041 6.7199e-02  3.3647582  0.7485463    34.6631    26.8924     8.7141    1491.81
    429.000     8.7504   3.678469    0.53246 6.8601e-02  3.3617439  0.7480316    34.6627    26.8937     8.7041    1491.79
    430.000     8.7459   3.678073    0.55362 6.7529e-02  3.3502927  0.7470928    34.6625    26.8942     8.6995    1491.79
    431.000     8.7428   3.677797    0.55697 6.6242e-02  3.3437134  0.7462372    34.6622    26.8944     8.6963    1491.79
    432.000     8.7385   3.677425    0.55138 6.6827e-02  3.3415509  0.7460283    34.6619    26.8950     8.6920    1491.79
    433.000     8.7247   3.676126    0.53941 6.5650e-02  3.3441873  0.7454669    34.6613    26.8966     8.6781    1491.75
    434.000     8.7117   3.674896    0.52427 6.8602e-02  3.3513917  0.7447190    34.6606    26.8981     8.6650    1491.72
    435.000     8.6968   3.673479    0.51760 6.6241e-02  3.3564984  0.7437372    34.6597    26.8998     8.6501    1491.68
    436.000     8.6889   3.672784    0.52122 6.6824e-02  3.3593009  0.7427216    34.6597    26.9010     8.6421    1491.67
    437.000     8.6750   3.671482    0.52249 6.6089e-02  3.3617438  0.7414493    34.6591    26.9027     8.6281    1491.63
    438.000     8.6593   3.669931    0.52656 6.6900e-02  3.3618615  0.7393212    34.6577    26.9040     8.6124    1491.59
    439.000     8.6384   3.667910    0.54490 6.8895e-02  3.3544315  0.7382529    34.6563    26.9063     8.5914    1491.52
    440.000     8.6306   3.667170    0.56941 6.7815e-02  3.3458768  0.7376157    34.6557    26.9070     8.5835    1491.51
    441.000     8.6247   3.666625    0.58247 6.8382e-02  3.3390547  0.7374316    34.6553    26.9076     8.5775    1491.51
    442.000     8.6113   3.665348    0.59443 6.6664e-02  3.3317585  0.7367999    34.6544    26.9090     8.5641    1491.47
    443.000     8.6062   3.664872    0.60841 6.7693e-02  3.3221398  0.7363104    34.6539    26.9094     8.5589    1491.47
    444.000     8.6037   3.664671    0.61456 6.8019e-02  3.3143012  0.7362647    34.6538    26.9097     8.5563    1491.47
    445.000     8.5950   3.663898    0.61559 6.7254e-02  3.3088826  0.7361703    34.6537    26.9110     8.5475    1491.46
    446.000     8.5839   3.662828    0.61985 6.7049e-02  3.3034411  0.7352264    34.6528    26.9120     8.5364    1491.43
    447.000     8.5726   3.661753    0.62567 6.6904e-02  3.3009795  0.7342178    34.6521    26.9132     8.5249    1491.40
    448.000     8.5588   3.660484    0.63406 6.7239e-02  3.2966143  0.7335291    34.6517    26.9151     8.5111    1491.37
    449.000     8.5454   3.659228    0.64163 6.7065e-02  3.2906009  0.7317026    34.6511    26.9167     8.4976    1491.33
    450.000     8.5321   3.657909    0.64589 6.8251e-02  3.2870021  0.7306291    34.6497    26.9176     8.4843    1491.30
    451.000     8.5150   3.656258    0.64163 6.8081e-02  3.2862601  0.7295672    34.6485    26.9194     8.4671    1491.25
    452.000     8.4994   3.654805    0.63684 6.7774e-02  3.2873530  0.7288357    34.6479    26.9213     8.4515    1491.21
    453.000     8.4873   3.653684    0.62275 6.6250e-02  3.2909489  0.7277305    34.6475    26.9229     8.4393    1491.18
    454.000     8.4764   3.652668    0.59875 6.6279e-02  3.2997445  0.7270878    34.6469    26.9241     8.4284    1491.15
    455.000     8.4698   3.652058    0.59587 6.7221e-02  3.3068542  0.7264832    34.6465    26.9247     8.4217    1491.14
    456.000     8.4614   3.651262    0.59298 6.8075e-02  3.3105614  0.7259843    34.6459    26.9256     8.4131    1491.12
    457.000     8.4339   3.648587    0.59355 7.1515e-02  3.3137005  0.7238988    34.6441    26.9284     8.3856    1491.04
    458.000     8.3444   3.640204    0.60431 6.8322e-02  3.3160056  0.7179644    34.6425    26.9409     8.2963    1490.71
    459.000     8.2226   3.628375    0.64210 7.1832e-02  3.3071211  0.7109761    34.6360    26.9544     8.1748    1490.26
    460.000     8.1801   3.623970    0.67710 6.8050e-02  3.2899591  0.7080541    34.6304    26.9565     8.1324    1490.11
    461.000     8.1731   3.623388    0.69234 6.7727e-02  3.2779161  0.7069938    34.6306    26.9577     8.1253    1490.10
    462.000     8.1701   3.623192    0.69157 6.7566e-02  3.2679587  0.7045034    34.6310    26.9584     8.1222    1490.11
    463.000     8.1591   3.622073    0.69359 6.6801e-02  3.2619948  0.7035630    34.6295    26.9589     8.1111    1490.08
    464.000     8.1520   3.621457    0.70195 6.7450e-02  3.2589796  0.7032968    34.6293    26.9599     8.1040    1490.07
    465.000     8.1492   3.621243    0.71170 6.6358e-02  3.2551956  0.7032967    34.6294    26.9603     8.1011    1490.07
