CTD,20150316FEGNRIFS
#ORIGINAL_FILE=\Report\C3300.asc
#CTD_SAL ax+b   :a=1.0003361723921
#CTD_SAL ax+b   :b=-0.0131915369898792
# System UpLoad Time = Jan 26 2015 06:58:42
# NMEA Latitude = 32 59.99 N
# NMEA Longitude = 138 00.06 E
# Temperature SN = 1550
# Conductivity SN = 1244
# SBE43 Oxygen SN = 0357
# RINKO Oxygen SN = 0155
#1-3 dbar were removed because of error values.
NUMBER_HEADERS=10
EXPOCODE=49SO201501
SECT=138E
STNNBR=  C3300
CASTNO=1
DATE=20150125
TIME=2158
LATITUDE=32.99983
LONGITUDE=138.001
DEPTH=     0
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,RINKOOXY,RINKOOXY_FLAG_W
DBAR,,ITS-90,,PSS-78,,UMOL/KG,,UMOL/KG,
338,2,12.2846,2,34.41677898,2,168.2319565,1,152.5751292,1
339,2,12.2648,2,34.41947989,2,166.2031041,1,152.5844319,1
340,2,12.2378,2,34.42238086,2,164.0057973,1,152.8791618,1
341,2,12.1926,2,34.42348123,2,162.6581622,1,152.6813419,1
342,2,12.1638,2,34.42348123,2,161.7118577,1,151.9319961,1
343,2,12.1372,2,34.42188069,2,161.8794415,1,151.0977519,1
344,2,12.0928,2,34.41957992,2,162.1005651,1,150.5020066,1
345,2,12.0591,2,34.41877965,2,162.1375641,1,149.9247314,1
346,2,12.0406,2,34.41827948,2,162.2402908,1,149.2692363,1
347,2,12.0177,2,34.41837952,2,162.018732,1,148.7870044,1
348,2,11.9999,2,34.41827948,2,161.6456947,1,148.0508068,1
349,2,11.9601,2,34.41537851,2,161.3383852,1,147.7823669,1
350,2,11.9352,2,34.41457824,2,161.2678694,1,147.5439125,1
351,2,11.9112,2,34.4135779,2,161.139461,1,147.1962948,1
352,2,11.8853,2,34.41287767,2,160.8077756,1,147.0398033,1
353,2,11.8715,2,34.41247753,2,159.962892,1,146.7361951,1
354,2,11.8474,2,34.4111771,2,159.6777819,1,146.5767365,1
355,2,11.8283,2,34.41027679,2,160.2101326,1,146.4776369,1
356,2,11.8149,2,34.40967659,2,160.3885984,1,146.2267594,1
357,2,11.8037,2,34.40897636,2,160.9605598,1,146.1023608,1
358,2,11.7815,2,34.40627545,2,161.9503926,1,146.0405074,1
359,2,11.74,2,34.40147384,2,162.4953665,1,146.2022861,1
360,2,11.6657,2,34.39117037,2,163.0420815,1,146.575923,1
361,2,11.5531,2,34.38006664,2,163.3254505,1,147.1808595,1
362,2,11.5099,2,34.37946644,2,163.1500316,1,147.5574252,1
363,2,11.4814,2,34.37716567,2,162.8758035,1,147.7849261,1
364,2,11.4616,2,34.37896627,2,162.0122027,1,147.9236752,1
365,2,11.4357,2,34.3787662,2,161.6696353,1,148.1669065,1
366,2,11.4041,2,34.3784661,2,160.7694708,1,148.1885535,1
367,2,11.3866,2,34.37856614,2,160.2310261,1,147.9745951,1
368,2,11.361,2,34.37766583,2,160.2715074,1,147.7899573,1
369,2,11.3465,2,34.37826604,2,160.3394115,1,147.5656756,1
370,2,11.3444,2,34.37906631,2,160.7407421,1,147.1185492,1
371,2,11.3436,2,34.37966651,2,160.3872926,1,146.6352881,1
372,2,11.3328,2,34.38226738,2,159.4679756,1,146.3188372,1
373,2,11.2884,2,34.38096694,2,158.7906758,1,146.4078871,1
374,2,11.2449,2,34.37716567,2,158.7710881,1,146.2243441,1
375,2,11.2331,2,34.37716567,2,159.2176881,1,145.8588797,1
376,2,11.2282,2,34.37836607,2,158.7972051,1,145.4702093,1
377,2,11.2201,2,34.37946644,2,157.6415296,1,145.1984744,1
378,2,11.1941,2,34.38116701,2,157.2989622,1,145.0898883,1
379,2,11.1838,2,34.38136708,2,157.1788242,1,144.8249528,1
380,2,11.1768,2,34.38136708,2,156.5890162,1,144.443091,1
381,2,11.1487,2,34.38046678,2,155.7236743,1,144.0732689,1
382,2,11.0663,2,34.37566516,2,155.1891472,1,143.9310773,1
383,2,11.0179,2,34.37426469,2,155.2078643,1,143.433433,1
384,2,10.9994,2,34.37386456,2,155.0681386,1,142.9523251,1
385,2,10.9655,2,34.37256412,2,154.4778953,1,142.4336391,1
386,2,10.8956,2,34.36636204,2,153.8254066,1,142.2489017,1
387,2,10.8311,2,34.36486153,2,153.4602045,1,142.2879727,1
388,2,10.8164,2,34.3656618,2,153.1071903,1,141.9266279,1
389,2,10.8025,2,34.36586187,2,152.6849661,1,141.5051777,1
390,2,10.7823,2,34.3665621,2,152.4838655,1,141.1618215,1
391,2,10.7555,2,34.36736237,2,151.2877088,1,140.8061818,1
392,2,10.7356,2,34.36756244,2,151.4352696,1,140.3236795,1
393,2,10.7183,2,34.36736237,2,151.837906,1,139.80785,1
394,2,10.7083,2,34.36846274,2,151.6115591,1,139.3206416,1
395,2,10.6953,2,34.36756244,2,151.7160269,1,138.8440323,1
396,2,10.66,2,34.3641613,2,150.9882343,1,138.6804899,1
397,2,10.6264,2,34.36116029,2,150.5773275,1,138.5405505,1
398,2,10.5721,2,34.35415793,2,151.7478025,1,138.4368939,1
399,2,10.5279,2,34.34925629,2,153.2982793,1,138.3828549,1
400,2,10.502,2,34.34535498,2,153.2173168,1,138.2735163,1
401,2,10.4366,2,34.33335094,2,154.5270823,1,138.5623395,1
402,2,10.3124,2,34.31944627,2,156.3748571,1,139.1731161,1
403,2,10.2273,2,34.30694207,2,157.5518614,1,139.6083809,1
404,2,10.1079,2,34.28883598,2,158.8607563,1,140.8714172,1
405,2,10.0695,2,34.28223376,2,159.1149614,1,141.9053454,1
406,2,9.9832,2,34.27173023,2,159.4270591,1,142.8224004,1
407,2,9.9233,2,34.26632842,2,159.4231415,1,143.5697587,1
408,2,9.8452,2,34.26082657,2,158.9904706,1,144.2656106,1
409,2,9.8137,2,34.25782556,2,158.8442156,1,144.7000919,1
410,2,9.7633,2,34.25412432,2,159.0100583,1,145.1999786,1
411,2,9.7453,2,34.25392425,2,159.3051799,1,145.2857431,1
412,2,9.7353,2,34.25442442,2,158.7258187,1,145.3452062,1
413,2,9.7198,2,34.25372418,2,159.0104936,1,145.143834,1
414,2,9.7072,2,34.25352412,2,159.112785,1,145.0745148,1
415,2,9.6994,2,34.25362415,2,159.1893947,1,145.0444689,1
416,2,9.6913,2,34.25342408,2,159.1976651,1,145.042512,1
417,2,9.6835,2,34.25372418,2,158.5508351,1,144.9255713,1
418,2,9.6668,2,34.25402428,2,158.3584402,1,144.8128201,1
419,2,9.6608,2,34.25422435,2,158.2800893,1,144.664827,1
420,2,9.6584,2,34.25412432,2,158.0942236,1,144.479626,1
421,2,9.6365,2,34.25292391,2,158.1656099,1,144.4643804,1
422,2,9.6041,2,34.25112331,2,157.7777731,1,144.5159692,1
423,2,9.5832,2,34.25082321,2,158.1451517,1,144.3046449,1
424,2,9.5729,2,34.25012297,2,157.5884251,1,144.0862262,1
425,2,9.5661,2,34.24942274,2,158.1233875,1,144.0534408,1
426,2,9.5626,2,34.24922267,2,158.4546376,1,143.9515995,1
427,2,9.556,2,34.24882254,2,158.179539,1,143.8068792,1
428,2,9.536,2,34.24612163,2,157.3855834,1,143.7056721,1
429,2,9.483,2,34.24432102,2,157.0578156,1,143.8206445,1
430,2,9.4707,2,34.24452109,2,157.3085384,1,143.7749301,1
431,2,9.4683,2,34.24432102,2,157.3751366,1,143.7008104,1
432,2,9.4549,2,34.24342072,2,157.0404043,1,143.6312768,1
433,2,9.433,2,34.24302059,2,156.7348359,1,143.4500496,1
434,2,9.4135,2,34.24182018,2,155.8028957,1,143.3437986,1
435,2,9.3611,2,34.23701857,2,154.763876,1,143.1810064,1
436,2,9.2602,2,34.22501453,2,154.8792259,1,143.261804,1
437,2,9.2061,2,34.22111322,2,155.7968018,1,142.791142,1
438,2,9.1868,2,34.21831228,2,156.1332752,1,142.5165877,1
439,2,9.1674,2,34.21651168,2,156.1289224,1,142.5256135,1
440,2,9.1485,2,34.21611154,2,156.436232,1,142.4706586,1
441,2,9.1415,2,34.21561137,2,156.6155684,1,142.3243793,1
442,2,9.1341,2,34.21531127,2,157.3899363,1,142.2937578,1
443,2,9.1307,2,34.21521124,2,157.3407493,1,142.1625,1
444,2,9.1164,2,34.21431094,2,156.4275263,1,142.2392055,1
445,2,9.0793,2,34.21130993,2,156.203791,1,142.4443795,1
446,2,9.0244,2,34.20550798,2,156.9925232,1,142.5687288,1
447,2,8.9444,2,34.19530455,2,158.4098035,1,142.8340195,1
448,2,8.8911,2,34.19160331,2,159.0810094,1,143.0357942,1
449,2,8.8657,2,34.18940257,2,159.6608058,1,143.3166301,1
450,2,8.8549,2,34.1889024,2,159.7430743,1,143.4375985,1
451,2,8.8433,2,34.18790206,2,159.8209899,1,143.931076,1
452,2,8.8362,2,34.18750193,2,159.3639431,1,144.2094364,1
453,2,8.8024,2,34.18390072,2,158.6191745,1,144.5218362,1
454,2,8.7663,2,34.18400075,2,158.1312226,1,144.7525465,1
455,2,8.7603,2,34.18460095,2,157.970168,1,144.6294446,1
456,2,8.7436,2,34.18410079,2,157.1396487,1,144.4545845,1
457,2,8.7017,2,34.18450092,2,155.8886464,1,144.3917727,1
458,2,8.6917,2,34.18530119,2,155.5217031,1,144.0820215,1
459,2,8.6903,2,34.18540122,2,156.0488304,1,143.7468488,1
460,2,8.6847,2,34.18570132,2,156.0209723,1,143.4211625,1
461,2,8.6785,2,34.18600142,2,155.8855994,1,142.870857,1
462,2,8.6726,2,34.18630152,2,155.8507768,1,142.548208,1
463,2,8.6666,2,34.18590139,2,155.5530435,1,142.2545905,1
464,2,8.6631,2,34.18620149,2,155.6766637,1,142.0962597,1
465,2,8.6575,2,34.18700176,2,155.0298337,1,141.9406472,1
466,2,8.6528,2,34.18780203,2,154.5832337,1,141.8134889,1
467,2,8.6475,2,34.18790206,2,154.4030267,1,141.5729745,1
468,2,8.6421,2,34.19370401,2,152.1804735,1,141.4159077,1
469,2,8.6537,2,34.20520788,2,149.5117556,1,141.0538693,1
470,2,8.6595,2,34.20700848,2,149.2170692,1,140.4635508,1
471,2,8.6637,2,34.20880909,2,149.4682273,1,139.5379885,1
472,2,8.6693,2,34.21030959,2,149.4303577,1,138.7521232,1
473,2,8.6848,2,34.21501117,2,149.0394739,1,138.014792,1
474,2,8.7011,2,34.22001285,2,148.4383485,1,137.3631213,1
475,2,8.7247,2,34.22771544,2,146.8856953,1,136.6280827,1
476,2,8.7562,2,34.23751874,2,145.067955,1,135.6433489,1
477,2,8.78,2,34.24512129,2,144.0863926,1,134.5980152,1
478,2,8.8438,2,34.26712869,2,141.245738,1,133.5349268,1
479,2,8.8846,2,34.27843249,2,138.9200228,1,132.8358513,1
480,2,8.9138,2,34.29123679,2,136.679623,1,131.7762196,1
481,2,8.9712,2,34.306742,2,135.0760417,1,130.351162,1
482,2,8.9836,2,34.31024318,2,134.7169335,1,129.2930904,1
483,2,8.9811,2,34.31134355,2,134.9846324,1,128.1988795,1
484,2,8.9771,2,34.31224385,2,134.7978961,1,127.0792906,1
485,2,8.9767,2,34.31434455,2,134.3025444,1,125.8624754,1
486,2,8.9736,2,34.31474469,2,133.9508361,1,124.8532544,1
487,2,8.9537,2,34.31404445,2,133.5477643,1,124.2030003,1
488,2,8.9334,2,34.31414449,2,133.4106503,1,123.4977187,1
489,2,8.9165,2,34.31364432,2,133.4062975,1,122.8350529,1
490,2,8.9038,2,34.31314415,2,132.7768788,1,122.3618093,1
491,2,8.8715,2,34.31274402,2,131.9759587,1,122.2234825,1
492,2,8.8319,2,34.31394442,2,131.2886474,1,121.9922458,1
493,2,8.7941,2,34.31094341,2,130.8385651,1,121.6448778,1
494,2,8.7263,2,34.30534153,2,130.6331117,1,121.3808727,1
495,2,8.6713,2,34.30104008,2,130.3998002,1,121.1363796,1
496,2,8.6032,2,34.29593837,2,130.2522394,1,120.9558263,1
497,2,8.5624,2,34.29253723,2,130.2957676,1,120.6711325,1
498,2,8.5481,2,34.29093669,2,130.4968682,1,120.3681094,1
499,2,8.5205,2,34.29053655,2,130.1799825,1,120.0706962,1
500,2,8.5049,2,34.29443786,2,129.6559021,1,119.7683705,1
501,2,8.4863,2,34.29473797,2,129.0652236,1,119.4767107,1
502,2,8.4531,2,34.29653857,2,128.8588996,1,119.2786159,1
503,2,8.4457,2,34.29853924,2,128.4196994,1,118.8097646,1
504,2,8.4178,2,34.29763894,2,127.134745,1,118.3420394,1
505,2,8.3434,2,34.2957383,2,126.367777,1,118.2581611,1
506,2,8.3074,2,34.2954382,2,125.8628491,1,118.0107245,1
507,2,8.2768,2,34.29353756,2,125.4741417,1,117.6618963,1
508,2,8.2376,2,34.29173696,2,125.1733614,1,117.3364931,1
509,2,8.1705,2,34.29013642,2,124.375053,1,117.1712389,1
510,2,8.1118,2,34.29433783,2,123.5645567,1,116.8356297,1
511,2,8.0714,2,34.29523813,2,122.8924803,1,115.9056881,1
512,2,8.0132,2,34.28853588,2,122.4127988,1,114.9953555,1
513,2,7.9556,2,34.28743551,2,121.6371251,1,114.4228436,1
514,2,7.9,2,34.28643518,2,121.1596201,1,113.932998,1
515,2,7.8885,2,34.28773561,2,120.2133156,1,113.2365067,1
516,2,7.8248,2,34.282934,2,120.0566138,1,112.8547945,1
517,2,7.7845,2,34.28593501,2,120.3465121,1,112.5205111,1
518,2,7.7839,2,34.28583497,2,120.4091928,1,112.0004744,1
519,2,7.7731,2,34.2841344,2,120.1597758,1,111.5942586,1
520,2,7.7326,2,34.28123343,2,119.4437359,1,111.3789576,1
521,2,7.6917,2,34.27853252,2,119.2165183,1,111.1074387,1
522,2,7.6386,2,34.27593165,2,119.2422,1,110.9241451,1
523,2,7.5964,2,34.27533144,2,119.2522115,1,110.5093017,1
524,2,7.5672,2,34.2722304,2,118.7176844,1,110.1474822,1
525,2,7.5419,2,34.27103,2,118.3315887,1,109.9781145,1
526,2,7.4735,2,34.26782892,2,118.1109004,1,109.977317,1
527,2,7.4634,2,34.26842912,2,118.2545437,1,109.5366774,1
528,2,7.4575,2,34.26812902,2,118.1666166,1,109.1691387,1
529,2,7.4493,2,34.26772889,2,118.8539279,1,108.8994194,1
530,2,7.4391,2,34.26712869,2,118.6097343,1,108.6615051,1
531,2,7.4194,2,34.26522805,2,117.3643906,1,108.478697,1
532,2,7.3119,2,34.25572486,2,115.6559062,1,108.7244667,1
533,2,7.1936,2,34.25082321,2,114.9968883,1,108.90753,1
534,2,7.1551,2,34.25052311,2,114.945525,1,108.475801,1
535,2,7.1381,2,34.25052311,2,115.0469458,1,107.8405224,1
536,2,7.1243,2,34.25022301,2,115.0299698,1,107.0795242,1
537,2,7.0987,2,34.24952277,2,114.5433238,1,106.6110196,1
538,2,7.0874,2,34.25042307,2,114.1154409,1,106.2563983,1
539,2,7.0725,2,34.25792559,2,113.7445801,1,105.9314884,1
540,2,7.0683,2,34.2585258,2,112.8970848,1,105.2642538,1
541,2,7.044,2,34.26182691,2,112.4269795,1,104.5525876,1
542,2,7.0349,2,34.26182691,2,112.2041148,1,104.1016703,1
543,2,7.0183,2,34.2612267,2,112.110529,1,103.7884887,1
544,2,6.993,2,34.2600263,2,111.7849376,1,103.5242892,1
545,2,6.9666,2,34.25742543,2,111.6608821,1,103.3519027,1
546,2,6.951,2,34.25532472,2,111.4937335,1,103.1549408,1
547,2,6.8925,2,34.25242375,2,110.9888057,1,103.0887828,1
548,2,6.8552,2,34.25492459,2,110.6758374,1,102.6443211,1
549,2,6.8214,2,34.24492122,2,110.653638,1,102.1681388,1
550,2,6.796,2,34.24322065,2,110.8077281,1,101.8722879,1
551,2,6.7819,2,34.24152008,2,111.0754269,1,101.6391698,1
552,2,6.7689,2,34.23981951,2,110.4973715,1,101.5224712,1
553,2,6.7262,2,34.23361743,2,110.0686181,1,101.5095544,1
554,2,6.6852,2,34.23141669,2,109.8997285,1,101.4593956,1
555,2,6.6728,2,34.23081648,2,110.5382881,1,101.3094477,1
556,2,6.6671,2,34.23051638,2,109.7425914,1,101.1450113,1
557,2,6.6587,2,34.23021628,2,109.4609635,1,100.9852546,1
558,2,6.6657,2,34.23151672,2,110.5761577,1,100.8188054,1
559,2,6.6828,2,34.23161675,2,111.3091737,1,100.5700548,1
560,2,6.6663,2,34.23141669,2,110.1291224,1,100.4909563,1
561,2,6.64,2,34.22911591,2,109.9759029,1,100.5238111,1
562,2,6.6454,2,34.22991618,2,110.5317589,1,100.3922191,1
563,2,6.6346,2,34.22951605,2,110.3728807,1,100.3264916,1
564,2,6.6254,2,34.22771544,2,109.5737018,1,100.3213253,1
565,2,6.615,2,34.22691517,2,109.6616288,1,100.2558078,1
566,2,6.6134,2,34.22681514,2,110.0124667,1,100.1411769,1
567,2,6.6126,2,34.22681514,2,110.1783094,1,100.0516318,1
568,2,6.5998,2,34.22811558,2,109.6416058,1,100.0514047,1
569,2,6.5974,2,34.22801554,2,109.2172053,1,99.99878466,1
570,2,6.585,2,34.22961608,2,108.9046723,1,99.93626588,1
571,2,6.5768,2,34.23041635,2,108.3858154,1,99.80512223,1
572,2,6.5605,2,34.23081648,2,107.960109,1,99.63311975,1
573,2,6.5456,2,34.23031632,2,107.8391004,1,99.24997472,1
574,2,6.5282,2,34.23061642,2,107.3707363,1,98.96271988,1
575,2,6.5177,2,34.23141669,2,106.8910548,1,98.74611596,1
576,2,6.5073,2,34.23121662,2,106.7456704,1,98.59221002,1
577,2,6.5034,2,34.23191685,2,106.5806982,1,98.30177313,1
578,2,6.5017,2,34.23221696,2,107.1143548,1,98.00463766,1
579,2,6.4998,2,34.23311726,2,106.531076,1,97.76925358,1
580,2,6.49,2,34.23121662,2,106.5014768,1,97.55395096,1
581,2,6.4491,2,34.22451437,2,105.5782423,1,97.50238884,1
582,2,6.3613,2,34.21511121,2,104.7999569,1,97.59025847,1
583,2,6.2908,2,34.21050966,2,104.3851326,1,97.48351395,1
584,2,6.2858,2,34.21341064,2,104.0525766,1,97.0720201,1
585,2,6.2918,2,34.21951269,2,103.8793341,1,96.63336907,1
586,2,6.3143,2,34.22891585,2,103.3461129,1,96.03631612,1
587,2,6.3415,2,34.23901924,2,103.3565596,1,95.57620973,1
588,2,6.3999,2,34.25862583,2,103.9907665,1,95.07375435,1
589,2,6.4681,2,34.27653185,2,102.9003834,1,94.52163132,1
590,2,6.455,2,34.27953286,2,101.8853043,1,94.33900773,1
591,2,6.4179,2,34.28683531,2,100.6047027,1,94.11684245,1
592,2,6.3986,2,34.29023645,2,99.93959084,1,93.76698787,1
593,2,6.3948,2,34.29133682,2,99.78680663,1,93.32530327,1
594,2,6.3882,2,34.29133682,2,99.78811248,1,92.86076875,1
595,2,6.3793,2,34.29163692,2,99.71106745,1,92.37024708,1
596,2,6.3565,2,34.29203706,2,98.49924055,1,91.99761702,1
597,2,6.2451,2,34.28693534,2,96.74374561,1,91.97289665,1
598,2,6.155,2,34.2847346,2,95.82878148,1,91.77773081,1
599,2,6.1335,2,34.28433447,2,95.43310955,1,91.03896422,1
600,2,6.1109,2,34.28393434,2,95.57414113,1,90.24334169,1
601,2,6.0881,2,34.28333413,2,95.4544384,1,89.74904402,1
602,2,6.075,2,34.282934,2,95.27989006,1,89.23296511,1
603,2,6.0619,2,34.28273393,2,95.14451715,1,88.77690221,1
604,2,6.0548,2,34.28243383,2,95.33342982,1,88.33830314,1
605,2,6.0517,2,34.28223376,2,95.33734737,1,88.04234837,1
606,2,6.05,2,34.28223376,2,95.24289103,1,87.71392316,1
607,2,6.0479,2,34.2826339,2,95.6651152,1,87.41547534,1
608,2,6.0476,2,34.2826339,2,95.82486394,1,87.14334139,1
609,2,6.0429,2,34.282934,2,95.87187446,1,86.97204188,1
610,2,6.0418,2,34.28273393,2,95.31166569,1,86.8834905,1
611,2,6.0331,2,34.28223376,2,94.86941852,1,86.87204244,1
612,2,6.0122,2,34.28093333,2,94.94689883,1,86.85547097,1
613,2,5.9862,2,34.27943282,2,94.23825867,1,86.87956377,1
614,2,5.9492,2,34.27733212,2,93.66194444,1,86.95700114,1
615,2,5.9209,2,34.27563154,2,92.99900897,1,86.92475807,1
616,2,5.8334,2,34.27243047,2,91.84289825,1,87.01724986,1
617,2,5.741,2,34.26832909,2,90.48873392,1,86.63147928,1
618,2,5.6771,2,34.26302731,2,90.01862865,1,86.30905149,1
619,2,5.658,2,34.26442778,2,90.00339376,1,85.73692125,1
620,2,5.6585,2,34.26262717,2,90.20580019,1,84.82023316,1
621,2,5.6229,2,34.26292728,2,90.18229493,1,84.06813997,1
622,2,5.6155,2,34.26262717,2,90.0778271,1,83.56294578,1
623,2,5.6031,2,34.26212701,2,89.72220117,1,83.16127377,1
624,2,5.5984,2,34.26232707,2,90.3111386,1,82.86542776,1
625,2,5.5931,2,34.26232707,2,89.9772768,1,82.56962,1
626,2,5.5907,2,34.26222704,2,89.74135361,1,82.35961665,1
627,2,5.5902,2,34.26242711,2,90.11177914,1,82.17804195,1
628,2,5.5677,2,34.2594261,2,89.48627797,1,82.16167064,1
629,2,5.5285,2,34.25762549,2,89.07754756,1,82.17801163,1
630,2,5.5244,2,34.25742543,2,88.73933294,1,81.97359264,1
631,2,5.5223,2,34.25752546,2,89.28865965,1,81.7018525,1
632,2,5.5205,2,34.25712533,2,89.36135185,1,81.48965451,1
633,2,5.4937,2,34.25502462,2,88.56870214,1,81.4208368,1
634,2,5.5068,2,34.25562482,2,88.59568967,1,81.2420329,1
635,2,5.4499,2,34.24892257,2,87.67376101,1,81.29513628,1
636,2,5.4032,2,34.24592156,2,86.80450156,1,81.20403057,1
637,2,5.3752,2,34.24322065,2,86.457146,1,80.98338369,1
638,2,5.3769,2,34.24402092,2,86.48543938,1,80.641022,1
639,2,5.3639,2,34.24242038,2,86.98209688,1,80.35958956,1
640,2,5.3478,2,34.24132001,2,86.40839435,1,79.92970284,1
641,2,5.2944,2,34.23401756,2,85.8425269,1,79.76003798,1
642,2,5.2752,2,34.23241702,2,85.51214737,1,79.42756345,1
643,2,5.2794,2,34.23341736,2,85.95221813,1,79.04973118,1
644,2,5.265,2,34.23221696,2,85.67668421,1,78.83040669,1
645,2,5.2662,2,34.23221696,2,85.32758752,1,78.58198114,1
646,2,5.2526,2,34.23051638,2,86.08062651,1,78.45327718,1
647,2,5.2546,2,34.23101655,2,86.08759103,1,78.32594944,1
648,2,5.2492,2,34.23031632,2,86.16289493,1,78.21428656,1
649,2,5.2491,2,34.23051638,2,85.9805115,1,78.09086608,1
650,2,5.2357,2,34.22831564,2,85.12648694,1,78.05472135,1
651,2,5.2105,2,34.22531464,2,85.41725575,1,78.10319528,1
652,2,5.1888,2,34.22271376,2,85.08252339,1,78.05324896,1
653,2,5.1871,2,34.22231363,2,84.68467505,1,77.93370221,1
654,2,5.1791,2,34.22161339,2,85.50300643,1,77.79464918,1
655,2,5.1613,2,34.21951269,2,84.83528285,1,77.70584737,1
656,2,5.1261,2,34.21661171,2,83.99518733,1,77.68008077,1
657,2,5.0609,2,34.2130105,2,83.48547135,1,77.741778,1
658,2,5.0127,2,34.21291047,2,83.1202692,1,77.67687846,1
659,2,5.0036,2,34.2136107,2,82.91089825,1,77.32121561,1
660,2,5.003,2,34.21411087,2,83.23910136,1,76.85758812,1
661,2,4.9965,2,34.21371074,2,82.7289501,1,76.5897414,1
662,2,4.9944,2,34.21411087,2,83.31788752,1,76.31588374,1
663,2,4.9923,2,34.21431094,2,83.54510507,1,76.13332413,1
664,2,4.991,2,34.214511,2,83.52725848,1,76.01096289,1
665,2,4.9899,2,34.21461104,2,83.30004094,1,75.85762045,1
666,2,4.9869,2,34.21481111,2,82.97880234,1,75.76993337,1
667,2,4.9841,2,34.21491114,2,82.70196257,1,75.71331366,1
668,2,4.9804,2,34.21511121,2,82.95660292,1,75.65846337,1
669,2,4.9768,2,34.21531127,2,83.20732573,1,75.63281139,1
670,2,4.9716,2,34.21531127,2,83.18469103,1,75.54883058,1
671,2,4.9627,2,34.21541131,2,82.61229435,1,75.47207335,1
672,2,4.9548,2,34.21571141,2,81.94674717,1,75.42441226,1
673,2,4.9468,2,34.21581144,2,82.37463002,1,75.34577412,1
674,2,4.9392,2,34.21631161,2,81.56543957,1,75.17371603,1
675,2,4.9329,2,34.21631161,2,82.08386121,1,74.99821265,1
676,2,4.9214,2,34.21651168,2,81.24768324,1,74.89556964,1
677,2,4.9126,2,34.21641164,2,81.14234483,1,74.78577834,1
678,2,4.8987,2,34.21611154,2,80.50552632,1,74.62469455,1
679,2,4.8779,2,34.21811222,2,80.34925984,1,74.41276647,1
680,2,4.8638,2,34.21811222,2,79.69459474,1,74.00231283,1
681,2,4.8387,2,34.21881245,2,79.06604659,1,73.61084537,1
682,2,4.8291,2,34.21931262,2,78.72522027,1,73.28583165,1
683,2,4.8225,2,34.21951269,2,78.67255107,1,73.04718641,1
684,2,4.8125,2,34.22031295,2,78.31474873,1,72.81524081,1
685,2,4.8063,2,34.22121326,2,78.44489825,1,72.57785956,1
686,2,4.8023,2,34.22171343,2,78.04748519,1,72.30416587,1
687,2,4.798,2,34.22231363,2,78.2903729,1,71.99920478,1
688,2,4.7993,2,34.22261373,2,77.98088694,1,71.71680815,1
689,2,4.8011,2,34.22301386,2,78.26904405,1,71.55731217,1
690,2,4.8015,2,34.22381413,2,78.49408519,1,71.39937438,1
691,2,4.8032,2,34.22451437,2,78.50279084,1,71.33498567,1
692,2,4.8048,2,34.22531464,2,78.48059142,1,71.29998901,1
693,2,4.8087,2,34.22711524,2,78.43532203,1,71.26107197,1
694,2,4.8137,2,34.23101655,2,78.43009864,1,71.25060518,1
695,2,4.8325,2,34.24142005,2,78.44228655,1,71.15065429,1
696,2,4.8537,2,34.24892257,2,78.45229805,1,71.11096252,1
697,2,4.8591,2,34.25152344,2,78.4335809,1,71.0389028,1
698,2,4.8559,2,34.25002294,2,78.40267583,1,71.07588435,1
699,2,4.8678,2,34.25692526,2,78.42487524,1,71.02089851,1
700,2,4.8718,2,34.2597262,2,78.40659337,1,71.04381667,1
701,2,4.8762,2,34.26222704,2,78.32954834,1,71.00466686,1
702,2,4.8765,2,34.26462785,2,78.17110546,1,71.03292494,1
703,2,4.8751,2,34.26622838,2,77.69534152,1,71.00451203,1
704,2,4.8681,2,34.26802899,2,77.39630234,1,71.01569917,1
705,2,4.8671,2,34.26842912,2,77.96478148,1,71.01723068,1
706,2,4.8657,2,34.26862919,2,78.07403743,1,70.98774825,1
707,2,4.8628,2,34.26902933,2,78.05488499,1,70.86827649,1
708,2,4.8484,2,34.27143013,2,77.22218928,1,70.83065254,1
709,2,4.8408,2,34.2722304,2,76.89920955,1,70.78003389,1
710,2,4.8376,2,34.27273057,2,77.50947583,1,70.69155889,1
711,2,4.8346,2,34.2728306,2,77.54734542,1,70.60325787,1
712,2,4.8308,2,34.27323074,2,77.36757368,1,70.51651239,1
713,2,4.824,2,34.27393097,2,77.28922281,1,70.49700574,1
714,2,4.8192,2,34.27433111,2,76.93969084,1,70.41193318,1
715,2,4.815,2,34.27483128,2,77.00803021,1,70.38737972,1
716,2,4.8095,2,34.27553151,2,77.14427368,1,70.3021366,1
717,2,4.8019,2,34.27743215,2,76.81868226,1,70.25257636,1
718,2,4.801,2,34.27783228,2,76.26543801,1,70.16062899,1
719,2,4.7995,2,34.27823242,2,76.81868226,1,69.94405572,1
720,2,4.7971,2,34.27883262,2,76.66676862,1,69.85539135,1
721,2,4.7812,2,34.27963289,2,75.7487575,1,69.78861092,1
722,2,4.7667,2,34.28013306,2,75.7487575,1,69.74971393,1
723,2,4.7615,2,34.28013306,2,75.21858324,1,69.53988512,1
724,2,4.7583,2,34.28023309,2,75.77008635,1,69.39065156,1
725,2,4.7484,2,34.28033312,2,74.97308382,1,69.18907849,1
