       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
   1259.000     2.3873   3.125385     0.6839 5.4486e-02  3.6264773 -4.9019034  0.1768373    34.4785    27.5224     2.3053    1479.46     0.6232
   1260.000     2.3852   3.125280     0.6842 5.3832e-02  3.6255267 -4.9000499  0.1826572    34.4790    27.5229     2.3032    1479.47     0.6219
   1261.000     2.3845   3.125279     0.6843 5.4307e-02  3.6240404 -4.9021414  0.1795989    34.4793    27.5233     2.3024    1479.48     0.6227
   1262.000     2.3838   3.125273     0.6847 5.4936e-02  3.6234094 -4.9049072  0.1799076    34.4794    27.5234     2.3016    1479.49     0.6274
   1263.000     2.3821   3.125199     0.6849 5.4449e-02  3.6224944 -4.9023840  0.1812547    34.4797    27.5238     2.2999    1479.50     0.6242
   1264.000     2.3805   3.125122     0.6853 5.4628e-02  3.6216427 -4.9063745  0.1776559    34.4800    27.5242     2.2982    1479.51     0.6292
   1265.000     2.3791   3.125073     0.6855 5.4626e-02  3.6208490 -4.9070490  0.1790686    34.4804    27.5246     2.2967    1479.52     0.6317
   1266.000     2.3783   3.125058     0.6861 5.5395e-02  3.6202744 -4.9112910  0.1816992    34.4806    27.5248     2.2959    1479.54     0.6336
   1267.000     2.3774   3.125034     0.6862 5.4792e-02  3.6203212 -4.9070883  0.1786688    34.4807    27.5250     2.2949    1479.55     0.6262
   1268.000     2.3765   3.125018     0.6862 5.5378e-02  3.6198824 -4.9088193  0.1758531    34.4809    27.5252     2.2940    1479.56     0.6297
   1269.000     2.3762   3.125043     0.6864 5.5385e-02  3.6198779 -4.9113738  0.1803432    34.4810    27.5254     2.2936    1479.58     0.6308
   1270.000     2.3759   3.125069     0.6866 5.5091e-02  3.6195350 -4.9127063  0.1739491    34.4812    27.5255     2.2932    1479.59     0.6311
   1271.000     2.3755   3.125075     0.6867 5.5987e-02  3.6191878 -4.9140147  0.1768535    34.4812    27.5255     2.2927    1479.61     0.6324
   1272.000     2.3746   3.125063     0.6868 5.4770e-02  3.6189411 -4.9112823  0.1776722    34.4815    27.5258     2.2918    1479.62     0.6337
   1273.000     2.3727   3.124983     0.6871 5.3822e-02  3.6186737 -4.9147759  0.1710433    34.4819    27.5264     2.2898    1479.63     0.6334
   1274.000     2.3719   3.124964     0.6872 5.4775e-02  3.6182167 -4.9140810  0.1747014    34.4821    27.5266     2.2889    1479.64     0.6354
   1275.000     2.3713   3.124959     0.6873 5.5122e-02  3.6179410 -4.9164302  0.1789932    34.4821    27.5266     2.2883    1479.66     0.6349
   1276.000     2.3712   3.124998     0.6876 5.4626e-02  3.6170823 -4.9161466  0.1776275    34.4823    27.5267     2.2881    1479.67     0.6364
   1277.000     2.3707   3.125011     0.6876 5.4626e-02  3.6171356 -4.9147687  0.1775769    34.4824    27.5269     2.2875    1479.69     0.6351
   1278.000     2.3698   3.124986     0.6878 5.4945e-02  3.6165041 -4.9153593  0.1727225    34.4825    27.5271     2.2866    1479.70     0.6380
   1279.000     2.3664   3.124796     0.6879 5.5792e-02  3.6164176 -4.9207911  0.1795489    34.4833    27.5280     2.2831    1479.70     0.6376
   1280.000     2.3639   3.124671     0.6883 5.5087e-02  3.6156733 -4.9184865  0.1748691    34.4840    27.5287     2.2805    1479.71     0.6442
   1281.000     2.3634   3.124680     0.6885 5.5092e-02  3.6144881 -4.9198072  0.1783161    34.4841    27.5289     2.2800    1479.72     0.6413
   1282.000     2.3616   3.124596     0.6889 5.3717e-02  3.6136503 -4.9227567  0.1794938    34.4844    27.5293     2.2782    1479.73     0.6438
   1283.000     2.3611   3.124604     0.6890 5.4947e-02  3.6129943 -4.9245536  0.1761891    34.4845    27.5294     2.2776    1479.75     0.6442
   1284.000     2.3603   3.124594     0.6893 5.4608e-02  3.6122128 -4.9265447  0.1795224    34.4848    27.5297     2.2767    1479.76     0.6477
   1285.000     2.3575   3.124439     0.6897 5.4786e-02  3.6119871 -4.9252507  0.1800179    34.4853    27.5303     2.2739    1479.76     0.6494
   1286.000     2.3554   3.124345     0.6899 5.4779e-02  3.6111261 -4.9293802  0.1755685    34.4859    27.5310     2.2717    1479.77     0.6507
   1287.000     2.3544   3.124317     0.6905 5.5100e-02  3.6100908 -4.9273811  0.1766043    34.4861    27.5312     2.2706    1479.79     0.6528
   1288.000     2.3538   3.124326     0.6906 5.4948e-02  3.6091951 -4.9320447  0.1779353    34.4864    27.5315     2.2699    1479.80     0.6481
   1289.000     2.3530   3.124299     0.6907 5.4643e-02  3.6085739 -4.9294807  0.1788668    34.4864    27.5315     2.2691    1479.81     0.6534
   1290.000     2.3524   3.124310     0.6911 5.4505e-02  3.6080564 -4.9313931  0.1824822    34.4866    27.5318     2.2684    1479.83     0.6547
   1291.000     2.3520   3.124335     0.6913 5.3917e-02  3.6077156 -4.9307385  0.1793306    34.4869    27.5320     2.2679    1479.84     0.6521
   1292.000     2.3517   3.124348     0.6914 5.5236e-02  3.6072292 -4.9333135  0.1782680    34.4868    27.5320     2.2676    1479.86     0.6547
   1293.000     2.3508   3.124332     0.6918 5.5710e-02  3.6072957 -4.9334791  0.1790321    34.4871    27.5323     2.2666    1479.87     0.6557
   1294.000     2.3503   3.124339     0.6918 5.5090e-02  3.6069864 -4.9341584  0.1735177    34.4871    27.5324     2.2661    1479.88     0.6564
   1295.000     2.3494   3.124321     0.6922 5.5251e-02  3.6065312 -4.9341497  0.1757787    34.4874    27.5327     2.2651    1479.90     0.6573
   1296.000     2.3487   3.124317     0.6921 5.3842e-02  3.6063613 -4.9350466  0.1781920    34.4876    27.5329     2.2643    1479.91     0.6545
   1297.000     2.3482   3.124330     0.6925 5.4775e-02  3.6058408 -4.9360372  0.1782107    34.4878    27.5331     2.2637    1479.92     0.6633
   1298.000     2.3472   3.124298     0.6927 5.3597e-02  3.6057261 -4.9367839  0.1809672    34.4879    27.5332     2.2627    1479.94     0.6541
   1299.000     2.3468   3.124323     0.6924 5.5435e-02  3.6051884 -4.9371584  0.1826837    34.4880    27.5334     2.2622    1479.95     0.6583
   1300.000     2.3463   3.124328     0.6928 5.5423e-02  3.6049797 -4.9371561  0.1804438    34.4881    27.5335     2.2617    1479.97     0.6609
   1301.000     2.3459   3.124337     0.6930 5.4330e-02  3.6046486 -4.9361591  0.1774393    34.4882    27.5337     2.2611    1479.98     0.6618
   1302.000     2.3455   3.124354     0.6933 5.5099e-02  3.6043438 -4.9410977  0.1817755    34.4884    27.5338     2.2607    1480.00     0.6633
   1303.000     2.3451   3.124368     0.6934 5.4661e-02  3.6042071 -4.9387346  0.1775896    34.4884    27.5339     2.2602    1480.01     0.6617
   1304.000     2.3436   3.124304     0.6935 5.4523e-02  3.6038810 -4.9393609  0.1755547    34.4887    27.5342     2.2586    1480.02     0.6603
   1305.000     2.3419   3.124227     0.6934 5.3719e-02  3.6035287 -4.9401956  0.1791517    34.4891    27.5347     2.2569    1480.03     0.6656
   1306.000     2.3412   3.124232     0.6940 5.4504e-02  3.6023861 -4.9408774  0.1789230    34.4894    27.5349     2.2561    1480.04     0.6661
   1307.000     2.3406   3.124219     0.6940 5.4640e-02  3.6019528 -4.9462421  0.1765830    34.4893    27.5350     2.2554    1480.06     0.6667
   1308.000     2.3400   3.124226     0.6943 5.5768e-02  3.6011828 -4.9441137  0.1731326    34.4896    27.5352     2.2548    1480.07     0.6650
   1309.000     2.3396   3.124243     0.6943 5.5106e-02  3.6006174 -4.9433583  0.1740553    34.4896    27.5353     2.2543    1480.09     0.6672
   1310.000     2.3394   3.124274     0.6945 5.4150e-02  3.6000964 -4.9476553  0.1777821    34.4897    27.5354     2.2540    1480.10     0.6684
   1311.000     2.3390   3.124292     0.6947 5.4461e-02  3.5999396 -4.9442324  0.1792961    34.4898    27.5355     2.2536    1480.12     0.6716
   1312.000     2.3379   3.124257     0.6950 5.6839e-02  3.5996201 -4.9462461  0.1774309    34.4900    27.5358     2.2524    1480.13     0.6703
   1313.000     2.3375   3.124256     0.6951 5.3778e-02  3.5990729 -4.9474926  0.1786061    34.4900    27.5357     2.2519    1480.14     0.6694
   1314.000     2.3368   3.124261     0.6953 5.4644e-02  3.5989002 -4.9469004  0.1748376    34.4903    27.5360     2.2512    1480.16     0.6706
   1315.000     2.3354   3.124196     0.6953 5.4504e-02  3.5985318 -4.9474991  0.1761769    34.4905    27.5363     2.2497    1480.17     0.6712
   1316.000     2.3344   3.124177     0.6954 5.5855e-02  3.5980384 -4.9522531  0.1760790    34.4908    27.5366     2.2486    1480.18     0.6716
   1317.000     2.3322   3.124065     0.6957 5.3889e-02  3.5974801 -4.9509398  0.1742584    34.4912    27.5372     2.2464    1480.19     0.6762
   1318.000     2.3303   3.123974     0.6959 5.5545e-02  3.5967185 -4.9522657  0.1750558    34.4917    27.5377     2.2444    1480.20     0.6744
   1319.000     2.3292   3.123948     0.6962 5.5556e-02  3.5957540 -4.9529409  0.1797071    34.4919    27.5380     2.2433    1480.21     0.6803
   1320.000     2.3281   3.123903     0.6967 5.5404e-02  3.5948857 -4.9562881  0.1777153    34.4921    27.5382     2.2421    1480.22     0.6813
   1321.000     2.3275   3.123917     0.6968 5.4499e-02  3.5946810 -4.9596176  0.1791132    34.4923    27.5385     2.2414    1480.24     0.6775
   1322.000     2.3265   3.123883     0.6969 5.4468e-02  3.5940548 -4.9581968  0.1746304    34.4925    27.5387     2.2404    1480.25     0.6801
   1323.000     2.3259   3.123882     0.6973 5.4778e-02  3.5938506 -4.9572792  0.1752692    34.4926    27.5388     2.2397    1480.26     0.6852
   1324.000     2.3254   3.123892     0.6976 5.4626e-02  3.5935121 -4.9616831  0.1785386    34.4927    27.5389     2.2391    1480.28     0.6825
   1325.000     2.3240   3.123839     0.6978 5.4445e-02  3.5929622 -4.9609408  0.1738783    34.4931    27.5393     2.2377    1480.29     0.6865
   1326.000     2.3224   3.123763     0.6982 5.4146e-02  3.5922867 -4.9659151  0.1761064    34.4934    27.5397     2.2360    1480.30     0.6826
   1327.000     2.3219   3.123774     0.6980 5.4642e-02  3.5916742 -4.9643533  0.1782757    34.4935    27.5399     2.2354    1480.31     0.6844
   1328.000     2.3216   3.123799     0.6984 5.4947e-02  3.5912056 -4.9616554  0.1740863    34.4936    27.5399     2.2351    1480.33     0.6893
   1329.000     2.3211   3.123808     0.6988 5.4518e-02  3.5904396 -4.9660605  0.1749410    34.4937    27.5401     2.2345    1480.34     0.6888
   1330.000     2.3204   3.123800     0.6991 5.4522e-02  3.5902124 -4.9647683  0.1789851    34.4939    27.5403     2.2337    1480.36     0.6902
   1331.000     2.3202   3.123835     0.6992 5.3574e-02  3.5896943 -4.9656997  0.1782684    34.4940    27.5404     2.2335    1480.37     0.6873
   1332.000     2.3192   3.123813     0.6992 5.4940e-02  3.5896376 -4.9644812  0.1747228    34.4943    27.5407     2.2324    1480.38     0.6894
   1333.000     2.3184   3.123802     0.6994 5.4617e-02  3.5892499 -4.9667675  0.1776125    34.4945    27.5409     2.2315    1480.40     0.6908
   1334.000     2.3177   3.123785     0.6996 5.4944e-02  3.5888145 -4.9670450  0.1782066    34.4946    27.5410     2.2307    1480.41     0.6936
   1335.000     2.3164   3.123736     0.6998 5.3360e-02  3.5885240 -4.9700674  0.1777904    34.4948    27.5414     2.2293    1480.42     0.6928
   1336.000     2.3144   3.123646     0.6999 5.4605e-02  3.5879486 -4.9700822  0.1786233    34.4953    27.5419     2.2273    1480.43     0.6936
   1337.000     2.3139   3.123658     0.7002 5.5404e-02  3.5874536 -4.9697314  0.1762791    34.4954    27.5420     2.2268    1480.44     0.6954
   1338.000     2.3139   3.123681     0.7004 5.3118e-02  3.5869738 -4.9722066  0.1762469    34.4953    27.5419     2.2266    1480.46     0.6927
   1339.000     2.3138   3.123725     0.7004 5.5202e-02  3.5868159 -4.9694574  0.1802477    34.4954    27.5421     2.2265    1480.48     0.6935
   1340.000     2.3125   3.123683     0.7007 5.5851e-02  3.5863424 -4.9717098  0.1751431    34.4957    27.5424     2.2252    1480.49     0.6995
   1341.000     2.3121   3.123687     0.7009 5.4488e-02  3.5860844 -4.9714874  0.1767541    34.4957    27.5425     2.2246    1480.50     0.6961
   1342.000     2.3112   3.123675     0.7010 5.5613e-02  3.5858581 -4.9689940  0.1764896    34.4960    27.5428     2.2237    1480.52     0.6965
   1343.000     2.3099   3.123630     0.7009 5.5901e-02  3.5854955 -4.9728978  0.1788576    34.4963    27.5431     2.2223    1480.53     0.6958
   1344.000     2.3096   3.123649     0.7013 5.3704e-02  3.5851828 -4.9749564  0.1794255    34.4963    27.5431     2.2220    1480.54     0.7022
   1345.000     2.3092   3.123669     0.7014 5.3514e-02  3.5845512 -4.9756769  0.1773965    34.4965    27.5433     2.2215    1480.56     0.6994
   1346.000     2.3081   3.123636     0.7015 5.5078e-02  3.5845542 -4.9744476  0.1766471    34.4968    27.5436     2.2203    1480.57     0.7012
   1347.000     2.3068   3.123587     0.7018 5.3743e-02  3.5837016 -4.9764190  0.1782433    34.4970    27.5439     2.2189    1480.58     0.6999
   1348.000     2.3065   3.123613     0.7018 5.3122e-02  3.5832878 -4.9757846  0.1775131    34.4971    27.5440     2.2186    1480.60     0.7036
   1349.000     2.3064   3.123646     0.7023 5.3566e-02  3.5823772 -4.9757759  0.1817277    34.4972    27.5441     2.2184    1480.61     0.7063
   1350.000     2.3060   3.123660     0.7024 5.4949e-02  3.5820451 -4.9792023  0.1759134    34.4972    27.5441     2.2180    1480.63     0.7032
   1351.000     2.3053   3.123648     0.7025 5.3919e-02  3.5821735 -4.9777901  0.1782671    34.4973    27.5443     2.2172    1480.64     0.7044
   1352.000     2.3044   3.123636     0.7027 5.4780e-02  3.5818626 -4.9797761  0.1826280    34.4976    27.5446     2.2162    1480.66     0.7033
   1353.000     2.3038   3.123647     0.7027 5.4489e-02  3.5815037 -4.9784692  0.1789978    34.4978    27.5448     2.2156    1480.67     0.7087
   1354.000     2.3025   3.123591     0.7029 5.4334e-02  3.5806356 -4.9804802  0.1793351    34.4980    27.5451     2.2142    1480.68     0.7052
   1355.000     2.3006   3.123503     0.7031 5.3985e-02  3.5801280 -4.9820160  0.1805117    34.4985    27.5456     2.2122    1480.69     0.7091
   1356.000     2.2996   3.123470     0.7033 5.3178e-02  3.5795400 -4.9841374  0.1729250    34.4987    27.5458     2.2111    1480.70     0.7105
   1357.000     2.2991   3.123479     0.7036 5.2713e-02  3.5788577 -4.9840982  0.1719972    34.4988    27.5460     2.2106    1480.71     0.7135
   1358.000     2.2986   3.123492     0.7039 5.4448e-02  3.5781255 -4.9820179  0.1755207    34.4990    27.5461     2.2100    1480.73     0.7106
   1359.000     2.2979   3.123491     0.7039 5.5094e-02  3.5777517 -4.9854455  0.1778585    34.4992    27.5464     2.2093    1480.74     0.7089
   1360.000     2.2964   3.123420     0.7039 5.3283e-02  3.5775356 -4.9865123  0.1738272    34.4994    27.5467     2.2077    1480.75     0.7125
   1361.000     2.2928   3.123217     0.7043 5.4783e-02  3.5769536 -4.9874526  0.1723230    34.5003    27.5477     2.2040    1480.75     0.7131
   1362.000     2.2914   3.123161     0.7042 5.4798e-02  3.5758910 -4.9899984  0.1777345    34.5006    27.5480     2.2026    1480.77     0.7170
   1363.000     2.2899   3.123105     0.7049 5.4792e-02  3.5750928 -4.9912222  0.1740493    34.5009    27.5484     2.2010    1480.78     0.7173
   1364.000     2.2887   3.123062     0.7050 5.4327e-02  3.5742132 -4.9932705  0.1745603    34.5012    27.5487     2.1997    1480.79     0.7201
   1365.000     2.2881   3.123069     0.7054 5.4181e-02  3.5731531 -4.9932389  0.1774154    34.5014    27.5490     2.1991    1480.80     0.7197
   1366.000     2.2875   3.123068     0.7056 5.4149e-02  3.5730221 -4.9952992  0.1783133    34.5015    27.5491     2.1984    1480.82     0.7204
   1367.000     2.2872   3.123097     0.7059 5.4465e-02  3.5723364 -4.9973997  0.1792674    34.5017    27.5493     2.1980    1480.83     0.7237
   1368.000     2.2866   3.123085     0.7061 5.4467e-02  3.5716477 -4.9953332  0.1772772    34.5017    27.5493     2.1973    1480.85     0.7217
   1369.000     2.2856   3.123060     0.7062 5.5242e-02  3.5715315 -4.9959195  0.1733225    34.5019    27.5496     2.1963    1480.86     0.7235
   1370.000     2.2846   3.123037     0.7067 5.3589e-02  3.5711779 -4.9972558  0.1762508    34.5022    27.5499     2.1952    1480.87     0.7285
   1371.000     2.2828   3.122963     0.7068 5.4649e-02  3.5710716 -4.9945594  0.1791555    34.5026    27.5504     2.1934    1480.88     0.7238
   1372.000     2.2823   3.122968     0.7069 5.3474e-02  3.5704488 -4.9984439  0.1775748    34.5027    27.5505     2.1928    1480.89     0.7208
   1373.000     2.2816   3.122954     0.7069 5.4473e-02  3.5694087 -4.9992730  0.1776547    34.5028    27.5507     2.1920    1480.91     0.7310
   1374.000     2.2808   3.122941     0.7076 5.4626e-02  3.5686195 -5.0009116  0.1798461    34.5030    27.5508     2.1912    1480.92     0.7331
   1375.000     2.2790   3.122859     0.7077 5.4182e-02  3.5682237 -4.9999577  0.1783688    34.5034    27.5513     2.1893    1480.93     0.7312
   1376.000     2.2783   3.122870     0.7083 5.4031e-02  3.5674715 -4.9992948  0.1771648    34.5037    27.5517     2.1885    1480.94     0.7335
   1377.000     2.2781   3.122885     0.7082 5.3990e-02  3.5671821 -5.0023179  0.1764624    34.5037    27.5516     2.1882    1480.96     0.7304
   1378.000     2.2774   3.122894     0.7085 5.4493e-02  3.5670519 -5.0006091  0.1757139    34.5039    27.5519     2.1875    1480.97     0.7302
   1379.000     2.2764   3.122857     0.7084 5.5246e-02  3.5667498 -5.0026334  0.1764308    34.5041    27.5521     2.1864    1480.99     0.7327
   1380.000     2.2760   3.122875     0.7086 5.3525e-02  3.5664935 -5.0044128  0.1778308    34.5042    27.5522     2.1859    1481.00     0.7319
   1381.000     2.2754   3.122880     0.7086 5.5438e-02  3.5664915 -5.0051329  0.1770390    34.5044    27.5524     2.1853    1481.01     0.7312
   1382.000     2.2743   3.122846     0.7088 5.4488e-02  3.5662396 -5.0066741  0.1745044    34.5046    27.5527     2.1841    1481.03     0.7357
   1383.000     2.2735   3.122830     0.7091 5.2369e-02  3.5656847 -5.0126690  0.1799469    34.5048    27.5528     2.1833    1481.04     0.7364
   1384.000     2.2731   3.122830     0.7093 5.3570e-02  3.5653749 -5.0080255  0.1775570    34.5047    27.5529     2.1828    1481.05     0.7361
   1385.000     2.2725   3.122853     0.7092 5.5576e-02  3.5648606 -5.0120917  0.1776053    34.5051    27.5532     2.1821    1481.07     0.7314
   1386.000     2.2718   3.122846     0.7091 5.4625e-02  3.5644522 -5.0086380  0.1762093    34.5053    27.5534     2.1813    1481.08     0.7356
   1387.000     2.2702   3.122768     0.7095 5.5102e-02  3.5646128 -5.0127620  0.1767449    34.5054    27.5537     2.1797    1481.09     0.7375
   1388.000     2.2683   3.122681     0.7096 5.3277e-02  3.5640044 -5.0133909  0.1784090    34.5059    27.5542     2.1777    1481.10     0.7422
   1389.000     2.2667   3.122616     0.7099 5.3194e-02  3.5631565 -5.0142330  0.1771129    34.5064    27.5547     2.1761    1481.11     0.7408
   1390.000     2.2657   3.122581     0.7103 5.3351e-02  3.5622508 -5.0142426  0.1746204    34.5065    27.5549     2.1750    1481.12     0.7444
   1391.000     2.2647   3.122561     0.7104 5.5083e-02  3.5613533 -5.0156275  0.1771198    34.5068    27.5552     2.1739    1481.14     0.7429
   1392.000     2.2639   3.122540     0.7109 5.4945e-02  3.5605516 -5.0151672  0.1779877    34.5069    27.5554     2.1730    1481.15     0.7479
   1393.000     2.2627   3.122509     0.7109 5.3491e-02  3.5602225 -5.0163628  0.1776239    34.5072    27.5557     2.1718    1481.16     0.7413
   1394.000     2.2615   3.122465     0.7112 5.4651e-02  3.5599279 -5.0215094  0.1770908    34.5075    27.5560     2.1705    1481.17     0.7498
   1395.000     2.2600   3.122401     0.7114 5.4359e-02  3.5593158 -5.0203555  0.1782672    34.5078    27.5564     2.1690    1481.18     0.7478
   1396.000     2.2584   3.122340     0.7117 5.3546e-02  3.5586162 -5.0254828  0.1783126    34.5082    27.5568     2.1673    1481.19     0.7499
   1397.000     2.2577   3.122329     0.7121 5.3771e-02  3.5577106 -5.0255180  0.1815168    34.5083    27.5570     2.1665    1481.21     0.7527
   1398.000     2.2575   3.122357     0.7124 5.3414e-02  3.5568671 -5.0227660  0.1784279    34.5083    27.5570     2.1663    1481.22     0.7507
   1399.000     2.2570   3.122359     0.7125 5.3572e-02  3.5564192 -5.0268463  0.1798470    34.5084    27.5572     2.1657    1481.24     0.7553
   1400.000     2.2565   3.122380     0.7130 5.3448e-02  3.5560602 -5.0268956  0.1783976    34.5087    27.5574     2.1652    1481.25     0.7555
   1401.000     2.2562   3.122394     0.7131 5.4435e-02  3.5556156 -5.0247191  0.1747515    34.5087    27.5574     2.1647    1481.27     0.7548
   1402.000     2.2558   3.122408     0.7133 5.4779e-02  3.5553332 -5.0254305  0.1772708    34.5088    27.5575     2.1643    1481.28     0.7523
   1403.000     2.2540   3.122328     0.7133 5.4792e-02  3.5548971 -5.0281611  0.1807867    34.5092    27.5580     2.1624    1481.29     0.7565
   1404.000     2.2517   3.122205     0.7134 5.4150e-02  3.5544419 -5.0303659  0.1802318    34.5096    27.5585     2.1601    1481.30     0.7580
   1405.000     2.2509   3.122196     0.7141 5.2898e-02  3.5534591 -5.0287499  0.1764730    34.5098    27.5587     2.1592    1481.31     0.7620
   1406.000     2.2507   3.122216     0.7139 5.2810e-02  3.5524187 -5.0295107  0.1725323    34.5098    27.5588     2.1589    1481.33     0.7578
   1407.000     2.2506   3.122257     0.7144 5.4917e-02  3.5517487 -5.0288604  0.1787925    34.5098    27.5588     2.1588    1481.34     0.7667
   1408.000     2.2506   3.122299     0.7150 5.4146e-02  3.5516800 -5.0324884  0.1814077    34.5099    27.5588     2.1587    1481.36     0.7644
   1409.000     2.2503   3.122325     0.7148 5.4028e-02  3.5512254 -5.0308475  0.1763700    34.5101    27.5590     2.1583    1481.37     0.7587
   1410.000     2.2496   3.122322     0.7152 5.4182e-02  3.5510276 -5.0335576  0.1801504    34.5102    27.5591     2.1576    1481.39     0.7637
   1411.000     2.2491   3.122331     0.7150 5.5241e-02  3.5507252 -5.0302253  0.1773751    34.5103    27.5593     2.1570    1481.40     0.7615
   1412.000     2.2479   3.122293     0.7152 5.3425e-02  3.5507225 -5.0301955  0.1770462    34.5106    27.5596     2.1557    1481.41     0.7643
   1413.000     2.2469   3.122260     0.7155 5.4186e-02  3.5503131 -5.0308717  0.1753054    34.5108    27.5599     2.1547    1481.43     0.7669
   1414.000     2.2462   3.122247     0.7157 5.3573e-02  3.5498083 -5.0342177  0.1781553    34.5109    27.5600     2.1539    1481.44     0.7679
   1415.000     2.2453   3.122245     0.7158 5.5398e-02  3.5495077 -5.0338826  0.1716136    34.5113    27.5604     2.1529    1481.45     0.7671
   1416.000     2.2440   3.122186     0.7159 5.3781e-02  3.5489516 -5.0349609  0.1772059    34.5114    27.5606     2.1516    1481.46     0.7669
   1417.000     2.2434   3.122189     0.7161 5.4955e-02  3.5482767 -5.0366984  0.1775793    34.5116    27.5608     2.1509    1481.48     0.7667
   1418.000     2.2432   3.122211     0.7163 5.4945e-02  3.5479624 -5.0373887  0.1715450    34.5116    27.5608     2.1506    1481.49     0.7727
   1419.000     2.2430   3.122249     0.7164 5.4635e-02  3.5476653 -5.0375925  0.1738749    34.5117    27.5609     2.1504    1481.51     0.7676
   1420.000     2.2429   3.122272     0.7165 5.4948e-02  3.5471994 -5.0364764  0.1753500    34.5117    27.5609     2.1501    1481.53     0.7726
   1421.000     2.2425   3.122304     0.7169 5.4653e-02  3.5472039 -5.0377731  0.1813709    34.5119    27.5611     2.1497    1481.54     0.7721
   1422.000     2.2420   3.122301     0.7168 5.4187e-02  3.5467586 -5.0355946  0.1726551    34.5120    27.5612     2.1491    1481.55     0.7725
   1423.000     2.2415   3.122307     0.7172 5.4309e-02  3.5465296 -5.0345741  0.1748801    34.5120    27.5613     2.1485    1481.57     0.7746
   1424.000     2.2413   3.122342     0.7174 5.3416e-02  3.5461934 -5.0382736  0.1813909    34.5121    27.5614     2.1483    1481.59     0.7736
   1425.000     2.2412   3.122385     0.7173 5.4773e-02  3.5457914 -5.0380878  0.1775072    34.5123    27.5615     2.1481    1481.60     0.7721
   1426.000     2.2404   3.122371     0.7176 5.3675e-02  3.5458404 -5.0380862  0.1736100    34.5125    27.5617     2.1472    1481.62     0.7734
   1427.000     2.2397   3.122354     0.7174 5.3510e-02  3.5453593 -5.0423257  0.1737550    34.5125    27.5618     2.1464    1481.63     0.7755
   1428.000     2.2382   3.122304     0.7177 5.4185e-02  3.5451251 -5.0429700  0.1761907    34.5130    27.5623     2.1449    1481.64     0.7759
   1429.000     2.2380   3.122337     0.7178 5.3668e-02  3.5446164 -5.0429970  0.1706405    34.5130    27.5624     2.1446    1481.65     0.7754
   1430.000     2.2378   3.122348     0.7180 5.3414e-02  3.5440469 -5.0443369  0.1750938    34.5129    27.5623     2.1443    1481.67     0.7797
   1431.000     2.2368   3.122329     0.7183 5.5820e-02  3.5436880 -5.0416539  0.1817718    34.5132    27.5626     2.1433    1481.68     0.7802
   1432.000     2.2356   3.122290     0.7183 5.4337e-02  3.5431938 -5.0436356  0.1806595    34.5135    27.5630     2.1420    1481.69     0.7779
   1433.000     2.2352   3.122303     0.7185 5.4359e-02  3.5428561 -5.0461751  0.1731147    34.5136    27.5631     2.1415    1481.71     0.7810
   1434.000     2.2339   3.122244     0.7186 5.5561e-02  3.5423765 -5.0490313  0.1744059    34.5138    27.5633     2.1402    1481.72     0.7779
   1435.000     2.2325   3.122200     0.7188 5.3564e-02  3.5417662 -5.0449697  0.1828238    34.5142    27.5638     2.1387    1481.73     0.7833
   1436.000     2.2313   3.122154     0.7189 5.4951e-02  3.5411664 -5.0472147  0.1797928    34.5144    27.5641     2.1374    1481.74     0.7817
   1437.000     2.2304   3.122146     0.7192 5.5427e-02  3.5406871 -5.0507430  0.1753083    34.5147    27.5644     2.1365    1481.76     0.7872
   1438.000     2.2289   3.122078     0.7195 5.3975e-02  3.5400476 -5.0492954  0.1797439    34.5150    27.5647     2.1349    1481.77     0.7854
   1439.000     2.2271   3.121987     0.7195 5.3724e-02  3.5395297 -5.0510351  0.1773497    34.5153    27.5651     2.1330    1481.78     0.7852
   1440.000     2.2254   3.121917     0.7199 5.5848e-02  3.5386700 -5.0523714  0.1775022    34.5157    27.5656     2.1313    1481.78     0.7897
   1441.000     2.2239   3.121846     0.7201 5.3352e-02  3.5379783 -5.0551819  0.1796663    34.5159    27.5659     2.1297    1481.80     0.7918
   1442.000     2.2222   3.121777     0.7206 5.3724e-02  3.5370888 -5.0557400  0.1800973    34.5164    27.5664     2.1280    1481.80     0.7937
   1443.000     2.2214   3.121772     0.7208 5.3418e-02  3.5362196 -5.0584407  0.1766758    34.5166    27.5666     2.1271    1481.82     0.7915
   1444.000     2.2212   3.121796     0.7211 5.3038e-02  3.5352862 -5.0591243  0.1774092    34.5166    27.5667     2.1268    1481.83     0.7952
   1445.000     2.2199   3.121746     0.7214 5.4093e-02  3.5350252 -5.0591630  0.1820643    34.5170    27.5670     2.1254    1481.84     0.7952
   1446.000     2.2192   3.121735     0.7216 5.3783e-02  3.5340328 -5.0548126  0.1783652    34.5170    27.5671     2.1247    1481.86     0.8008
   1447.000     2.2190   3.121766     0.7221 5.3038e-02  3.5337382 -5.0612048  0.1752555    34.5171    27.5672     2.1244    1481.87     0.7991
   1448.000     2.2188   3.121797     0.7223 5.4035e-02  3.5332182 -5.0611194  0.1759814    34.5172    27.5673     2.1242    1481.89     0.7977
