       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
    327.000     4.6499   3.234020     1.2853 5.3252e-02  2.7235983 -2.7410503  0.1590400    33.8952    26.8385     4.6255    1473.08     2.5159
    328.000     4.6474   3.233879     1.2819 5.2826e-02  2.7272026 -2.7445790  0.1569648    33.8956    26.8391     4.6229    1473.09     2.5133
    329.000     4.6378   3.233070     1.2792 5.1977e-02  2.7290993 -2.7505991  0.1586065    33.8956    26.8401     4.6133    1473.06     2.5008
    330.000     4.6215   3.231987     1.2756 5.3712e-02  2.7335644 -2.7668564  0.1567532    33.8991    26.8447     4.5969    1473.02     2.4821
    331.000     4.6190   3.231948     1.2712 5.2641e-02  2.7403635 -2.7715861  0.1559283    33.9007    26.8462     4.5943    1473.03     2.4682
    332.000     4.6136   3.230797     1.2670 5.2460e-02  2.7446639 -2.7755272  0.1577640    33.8921    26.8400     4.5891    1473.01     2.4558
    333.000     4.5977   3.230273     1.2632 5.3389e-02  2.7489592 -2.7847005  0.1610078    33.9018    26.8495     4.5730    1472.97     2.4450
    334.000     4.5880   3.229437     1.2592 5.3959e-02  2.7537375 -2.7955896  0.1595273    33.9015    26.8503     4.5632    1472.95     2.4316
    335.000     4.5832   3.229129     1.2553 5.2768e-02  2.7574034 -2.8069496  0.1557695    33.9024    26.8515     4.5583    1472.95     2.4212
    336.000     4.5796   3.229039     1.2515 5.3358e-02  2.7612523 -2.8050341  0.1611704    33.9044    26.8535     4.5547    1472.95     2.4102
    337.000     4.5722   3.228639     1.2476 5.3409e-02  2.7658428 -2.8126238  0.1582725    33.9068    26.8562     4.5472    1472.94     2.3993
    338.000     4.5738   3.228933     1.2437 5.3053e-02  2.7704263 -2.8150876  0.1591266    33.9081    26.8570     4.5488    1472.96     2.3885
    339.000     4.5756   3.229212     1.2403 5.6619e-02  2.7734382 -2.8168131  0.1582570    33.9090    26.8576     4.5504    1472.99     2.3801
    340.000     4.5709   3.228885     1.2377 5.3212e-02  2.7754985 -2.8172974  0.1597569    33.9094    26.8584     4.5457    1472.99     2.3738
    341.000     4.5586   3.227912     1.2349 5.3582e-02  2.7784127 -2.8298468  0.1622654    33.9102    26.8604     4.5334    1472.95     2.3600
    342.000     4.5586   3.228077     1.2314 5.2119e-02  2.7826419 -2.8294649  0.1604325    33.9116    26.8615     4.5333    1472.97     2.3492
    343.000     4.5360   3.225973     1.2287 5.1848e-02  2.7861454 -2.8381527  0.1603742    33.9097    26.8624     4.5107    1472.89     2.3444
    344.000     4.5188   3.224471     1.2256 5.2595e-02  2.7899567 -2.8594567  0.1585499    33.9093    26.8640     4.4934    1472.83     2.3317
    345.000     4.5121   3.223957     1.2228 5.3526e-02  2.7933789 -2.8670313  0.1572880    33.9096    26.8650     4.4867    1472.82     2.3285
    346.000     4.5068   3.223621     1.2203 5.1826e-02  2.7969219 -2.8758973  0.1637096    33.9106    26.8663     4.4813    1472.82     2.3190
    347.000     4.5065   3.223722     1.2171 5.4710e-02  2.8001684 -2.8772593  0.1604927    33.9115    26.8671     4.4810    1472.83     2.3101
    348.000     4.5000   3.223209     1.2142 5.3714e-02  2.8033698 -2.8811462  0.1604802    33.9117    26.8679     4.4744    1472.82     2.3023
    349.000     4.4903   3.222339     1.2117 5.3177e-02  2.8061091 -2.8926692  0.1588073    33.9109    26.8683     4.4646    1472.80     2.2957
    350.000     4.4779   3.221227     1.2094 5.3484e-02  2.8086302 -2.9003997  0.1590260    33.9101    26.8690     4.4522    1472.76     2.2878
    351.000     4.4696   3.220526     1.2071 5.2886e-02  2.8113189 -2.9110793  0.1626870    33.9099    26.8698     4.4438    1472.74     2.2807
    352.000     4.4848   3.222221     1.2050 5.2599e-02  2.8132958 -2.9115627  0.1617533    33.9137    26.8711     4.4589    1472.83     2.2762
    353.000     4.4997   3.223918     1.2030 5.4651e-02  2.8139680 -2.8971696  0.1600006    33.9177    26.8727     4.4737    1472.91     2.2699
    354.000     4.4871   3.222923     1.2013 5.4211e-02  2.8152409 -2.9015556  0.1605385    33.9184    26.8746     4.4611    1472.88     2.2635
    355.000     4.4729   3.221727     1.1986 5.4160e-02  2.8189068 -2.9101011  0.1601248    33.9185    26.8763     4.4468    1472.83     2.2450
    356.000     4.4452   3.219326     1.1944 5.3121e-02  2.8238165 -2.9284382  0.1638734    33.9184    26.8791     4.4191    1472.73     2.2179
    357.000     4.4147   3.216881     1.1881 5.3114e-02  2.8341823 -2.9531708  0.1631232    33.9205    26.8841     4.3886    1472.63     2.1873
    358.000     4.4121   3.216714     1.1816 5.4292e-02  2.8448099 -2.9626372  0.1610398    33.9207    26.8845     4.3859    1472.63     2.1711
    359.000     4.4094   3.216562     1.1769 5.3921e-02  2.8514450 -2.9697540  0.1585470    33.9212    26.8852     4.3831    1472.64     2.1643
    360.000     4.4072   3.216452     1.1730 5.3724e-02  2.8549524 -2.9695278  0.1576117    33.9216    26.8858     4.3809    1472.65     2.1570
    361.000     4.4033   3.216184     1.1699 5.3117e-02  2.8574346 -2.9805603  0.1603433    33.9220    26.8865     4.3769    1472.65     2.1514
    362.000     4.3966   3.215778     1.1669 5.3722e-02  2.8600357 -2.9864779  0.1593942    33.9235    26.8884     4.3702    1472.64     2.1415
    363.000     4.3955   3.215858     1.1638 5.2920e-02  2.8636096 -2.9853483  0.1569969    33.9251    26.8898     4.3690    1472.65     2.1350
    364.000     4.3937   3.215886     1.1610 5.2982e-02  2.8670358 -2.9883150  0.1608536    33.9267    26.8913     4.3672    1472.66     2.1287
    365.000     4.3925   3.215919     1.1581 5.4211e-02  2.8702459 -2.9911910  0.1616600    33.9278    26.8923     4.3659    1472.67     2.1211
    366.000     4.3917   3.215964     1.1557 5.5084e-02  2.8731749 -2.9905909  0.1607272    33.9287    26.8930     4.3650    1472.69     2.1191
    367.000     4.3912   3.216004     1.1539 5.2844e-02  2.8749413 -2.9922811  0.1609550    33.9292    26.8935     4.3644    1472.70     2.1147
    368.000     4.3903   3.216055     1.1522 5.1720e-02  2.8762897 -2.9929693  0.1604390    33.9302    26.8944     4.3634    1472.72     2.1059
    369.000     4.3891   3.216103     1.1503 5.4391e-02  2.8780185 -2.9948712  0.1616755    33.9315    26.8955     4.3621    1472.73     2.0977
    370.000     4.3882   3.216198     1.1477 5.5978e-02  2.8802059 -2.9979964  0.1630838    33.9329    26.8968     4.3612    1472.74     2.0875
    371.000     4.3875   3.216319     1.1460 5.3818e-02  2.8824083 -2.9995483  0.1607025    33.9346    26.8982     4.3604    1472.76     2.0884
    372.000     4.3878   3.216503     1.1441 5.3248e-02  2.8847760 -2.9967668  0.1597822    33.9359    26.8992     4.3606    1472.78     2.0815
    373.000     4.3879   3.216712     1.1423 5.3719e-02  2.8868323 -2.9998057  0.1653192    33.9378    26.9007     4.3606    1472.80     2.0754
    374.000     4.3876   3.216823     1.1405 5.4127e-02  2.8890488 -3.0004129  0.1622871    33.9388    26.9015     4.3603    1472.81     2.0685
    375.000     4.3854   3.216859     1.1386 5.2570e-02  2.8913023 -3.0037236  0.1635043    33.9410    26.9035     4.3580    1472.82     2.0631
    376.000     4.3840   3.216888     1.1367 5.3250e-02  2.8940861 -3.0049647  0.1617458    33.9422    26.9046     4.3566    1472.84     2.0562
    377.000     4.3821   3.216912     1.1348 5.3375e-02  2.8964253 -3.0057007  0.1581749    33.9439    26.9062     4.3546    1472.85     2.0481
    378.000     4.3811   3.216922     1.1323 5.2857e-02  2.8993231 -3.0045958  0.1645476    33.9446    26.9068     4.3535    1472.86     2.0435
    379.000     4.3794   3.216864     1.1312 5.6276e-02  2.9014901 -3.0067853  0.1646091    33.9451    26.9074     4.3517    1472.87     2.0432
    380.000     4.3782   3.216832     1.1294 5.2251e-02  2.9035496 -3.0061737  0.1589880    33.9455    26.9078     4.3505    1472.88     2.0363
    381.000     4.3761   3.216774     1.1279 5.3947e-02  2.9050795 -3.0103644  0.1625554    33.9464    26.9088     4.3483    1472.89     2.0286
    382.000     4.3729   3.216630     1.1261 5.5641e-02  2.9069130 -3.0139926  0.1620203    33.9475    26.9100     4.3450    1472.89     2.0217
    383.000     4.3693   3.216436     1.1242 5.3905e-02  2.9091576 -3.0146540  0.1602197    33.9484    26.9111     4.3413    1472.90     2.0172
    384.000     4.3666   3.216363     1.1221 5.3455e-02  2.9121622 -3.0183883  0.1655301    33.9498    26.9125     4.3386    1472.90     2.0054
    385.000     4.3662   3.216504     1.1199 5.2125e-02  2.9150994 -3.0212489  0.1656337    33.9513    26.9137     4.3381    1472.92     2.0033
    386.000     4.3659   3.216535     1.1185 5.5651e-02  2.9172972 -3.0199269  0.1641141    33.9516    26.9140     4.3377    1472.93     2.0010
    387.000     4.3643   3.216462     1.1169 5.2985e-02  2.9186390 -3.0223766  0.1621057    33.9518    26.9143     4.3361    1472.94     1.9949
    388.000     4.3632   3.216442     1.1155 5.3046e-02  2.9201803 -3.0230503  0.1629345    33.9521    26.9147     4.3349    1472.96     1.9935
    389.000     4.3609   3.216370     1.1142 5.4707e-02  2.9211676 -3.0230515  0.1596951    33.9531    26.9157     4.3325    1472.96     1.9873
    390.000     4.3563   3.216200     1.1120 5.4701e-02  2.9231857 -3.0262289  0.1616049    33.9554    26.9180     4.3279    1472.97     1.9727
    391.000     4.3500   3.215900     1.1093 5.5084e-02  2.9270488 -3.0323987  0.1635427    33.9578    26.9207     4.3215    1472.96     1.9561
    392.000     4.3466   3.215756     1.1059 5.2288e-02  2.9313615 -3.0381386  0.1673530    33.9591    26.9220     4.3180    1472.96     1.9444
    393.000     4.3410   3.215486     1.1032 5.4350e-02  2.9355736 -3.0413622  0.1659439    33.9612    26.9242     4.3124    1472.96     1.9404
    394.000     4.3367   3.215299     1.1010 5.2881e-02  2.9394723 -3.0481894  0.1623128    33.9629    26.9261     4.3080    1472.96     1.9331
    395.000     4.3347   3.215231     1.0983 5.3992e-02  2.9436390 -3.0526445  0.1642410    33.9636    26.9268     4.3060    1472.97     1.9268
    396.000     4.3318   3.215110     1.0961 5.4100e-02  2.9462761 -3.0544015  0.1585419    33.9646    26.9280     4.3030    1472.97     1.9224
    397.000     4.3303   3.215057     1.0942 5.4525e-02  2.9493508 -3.0537940  0.1630837    33.9651    26.9285     4.3014    1472.98     1.9180
    398.000     4.3290   3.215031     1.0923 5.3771e-02  2.9512126 -3.0588013  0.1610706    33.9656    26.9291     4.3000    1472.99     1.9137
    399.000     4.3281   3.215026     1.0910 5.5095e-02  2.9527757 -3.0543903  0.1594587    33.9659    26.9294     4.2991    1473.01     1.9107
    400.000     4.3274   3.215045     1.0893 5.2408e-02  2.9541659 -3.0592269  0.1629577    33.9663    26.9298     4.2983    1473.02     1.9052
    401.000     4.3265   3.215051     1.0880 5.2503e-02  2.9549173 -3.0613810  0.1600720    33.9668    26.9303     4.2973    1473.03     1.9056
    402.000     4.3262   3.215100     1.0866 5.4692e-02  2.9564642 -3.0613699  0.1624130    33.9672    26.9306     4.2970    1473.05     1.8988
    403.000     4.3246   3.215137     1.0855 5.3251e-02  2.9572199 -3.0610339  0.1598981    33.9687    26.9320     4.2953    1473.06     1.8961
    404.000     4.3247   3.215363     1.0842 5.4074e-02  2.9592379 -3.0644693  0.1620227    33.9708    26.9336     4.2953    1473.08     1.8916
    405.000     4.3303   3.216170     1.0832 5.4669e-02  2.9608972 -3.0591749  0.1607848    33.9739    26.9355     4.3008    1473.12     1.8881
    406.000     4.3237   3.215767     1.0815 5.2982e-02  2.9625622 -3.0628238  0.1660267    33.9755    26.9375     4.2942    1473.11     1.8781
    407.000     4.3174   3.215317     1.0797 5.4026e-02  2.9662569 -3.0687540  0.1633693    33.9762    26.9387     4.2878    1473.11     1.8668
    408.000     4.3148   3.215332     1.0771 5.4337e-02  2.9699138 -3.0733889  0.1629492    33.9785    26.9408     4.2852    1473.11     1.8533
    409.000     4.3152   3.215480     1.0746 5.3483e-02  2.9734169 -3.0732187  0.1644385    33.9794    26.9414     4.2854    1473.13     1.8455
    410.000     4.3060   3.214736     1.0721 5.4063e-02  2.9762492 -3.0794589  0.1619179    33.9795    26.9426     4.2762    1473.11     1.8421
    411.000     4.3046   3.214774     1.0699 5.4403e-02  2.9801582 -3.0811222  0.1624852    33.9809    26.9438     4.2747    1473.12     1.8335
    412.000     4.2981   3.214345     1.0672 5.2930e-02  2.9838181 -3.0852085  0.1612192    33.9820    26.9453     4.2682    1473.11     1.8249
    413.000     4.2952   3.214271     1.0648 5.4795e-02  2.9873613 -3.0852052  0.1657912    33.9837    26.9470     4.2652    1473.12     1.8200
    414.000     4.3042   3.215305     1.0628 5.4096e-02  2.9902919 -3.0839497  0.1639344    33.9860    26.9479     4.2741    1473.18     1.8186
    415.000     4.3111   3.216124     1.0616 5.4383e-02  2.9901845 -3.0797100  0.1588439    33.9880    26.9488     4.2809    1473.22     1.8203
    416.000     4.3167   3.216806     1.0609 5.4149e-02  2.9900199 -3.0789469  0.1641917    33.9897    26.9495     4.2864    1473.27     1.8198
    417.000     4.3168   3.216895     1.0603 5.3825e-02  2.9898040 -3.0789458  0.1634434    33.9901    26.9498     4.2864    1473.28     1.8205
    418.000     4.3150   3.216910     1.0601 5.4185e-02  2.9908017 -3.0759319  0.1654662    33.9916    26.9512     4.2846    1473.29     1.8148
    419.000     4.3154   3.217283     1.0584 5.5241e-02  2.9921899 -3.0776143  0.1619430    33.9951    26.9539     4.2849    1473.32     1.8014
    420.000     4.3166   3.217692     1.0567 5.3384e-02  2.9948503 -3.0742837  0.1615927    33.9982    26.9562     4.2860    1473.34     1.7970
    421.000     4.3174   3.217939     1.0555 5.4520e-02  2.9979753 -3.0761103  0.1613604    33.9997    26.9574     4.2867    1473.36     1.7957
    422.000     4.3221   3.218689     1.0538 5.3782e-02  2.9999271 -3.0720142  0.1583764    34.0031    26.9596     4.2913    1473.40     1.7887
    423.000     4.3232   3.218933     1.0525 5.4480e-02  3.0018627 -3.0720411  0.1617476    34.0044    26.9605     4.2923    1473.42     1.7827
    424.000     4.3234   3.219094     1.0510 5.3685e-02  3.0035532 -3.0724900  0.1630852    34.0055    26.9613     4.2925    1473.45     1.7820
    425.000     4.3198   3.218892     1.0498 5.3537e-02  3.0051137 -3.0700896  0.1628168    34.0063    26.9624     4.2888    1473.45     1.7744
    426.000     4.3161   3.218672     1.0479 5.3180e-02  3.0076987 -3.0741645  0.1611652    34.0070    26.9633     4.2850    1473.45     1.7686
    427.000     4.3143   3.218617     1.0466 5.4198e-02  3.0100763 -3.0757054  0.1581861    34.0077    26.9641     4.2832    1473.46     1.7636
    428.000     4.3129   3.218582     1.0449 5.3831e-02  3.0118875 -3.0789387  0.1652439    34.0082    26.9646     4.2817    1473.47     1.7575
    429.000     4.3107   3.218486     1.0436 5.4469e-02  3.0135958 -3.0803140  0.1665914    34.0088    26.9653     4.2794    1473.48     1.7565
    430.000     4.3092   3.218440     1.0421 5.4625e-02  3.0153222 -3.0836808  0.1661672    34.0094    26.9659     4.2778    1473.49     1.7489
    431.000     4.3082   3.218453     1.0410 5.3523e-02  3.0172333 -3.0830443  0.1661098    34.0100    26.9665     4.2768    1473.50     1.7494
    432.000     4.3083   3.218534     1.0397 5.4642e-02  3.0185718 -3.0824963  0.1647819    34.0103    26.9668     4.2768    1473.52     1.7480
    433.000     4.3083   3.218586     1.0392 5.4214e-02  3.0197770 -3.0826278  0.1595744    34.0104    26.9669     4.2767    1473.53     1.7487
    434.000     4.3071   3.218672     1.0383 5.4182e-02  3.0203992 -3.0864088  0.1618276    34.0122    26.9684     4.2754    1473.55     1.7400
    435.000     4.3057   3.218686     1.0368 5.4357e-02  3.0221094 -3.0857708  0.1639374    34.0133    26.9694     4.2739    1473.56     1.7349
    436.000     4.3042   3.218734     1.0356 5.4486e-02  3.0241964 -3.0851180  0.1642725    34.0148    26.9708     4.2724    1473.57     1.7297
    437.000     4.3024   3.218690     1.0341 5.3568e-02  3.0267196 -3.0857676  0.1645310    34.0157    26.9716     4.2705    1473.58     1.7242
    438.000     4.2989   3.218546     1.0328 5.4030e-02  3.0288996 -3.0883828  0.1625944    34.0170    26.9731     4.2670    1473.58     1.7171
    439.000     4.2969   3.218482     1.0308 5.5095e-02  3.0319322 -3.0939024  0.1647108    34.0179    26.9740     4.2649    1473.59     1.7073
    440.000     4.2956   3.218436     1.0290 5.2785e-02  3.0340173 -3.0971674  0.1668843    34.0181    26.9743     4.2635    1473.60     1.7033
    441.000     4.2917   3.218284     1.0273 5.3034e-02  3.0355716 -3.0994113  0.1628090    34.0199    26.9761     4.2595    1473.61     1.6935
    442.000     4.2886   3.218293     1.0251 5.4023e-02  3.0390488 -3.1046862  0.1634573    34.0226    26.9786     4.2564    1473.61     1.6871
    443.000     4.2869   3.218283     1.0230 5.3632e-02  3.0430654 -3.1033558  0.1630827    34.0237    26.9797     4.2546    1473.62     1.6807
    444.000     4.2855   3.218313     1.0209 5.4793e-02  3.0459948 -3.1052101  0.1665782    34.0250    26.9808     4.2532    1473.64     1.6770
    445.000     4.2848   3.218343     1.0193 5.3317e-02  3.0487238 -3.1058527  0.1665440    34.0256    26.9814     4.2523    1473.65     1.6764
    446.000     4.2839   3.218340     1.0180 5.4219e-02  3.0504643 -3.1090060  0.1651182    34.0260    26.9818     4.2514    1473.66     1.6720
    447.000     4.2827   3.218346     1.0165 5.3574e-02  3.0519365 -3.1092959  0.1607857    34.0267    26.9825     4.2502    1473.67     1.6663
    448.000     4.2818   3.218358     1.0152 5.3513e-02  3.0533315 -3.1096337  0.1633625    34.0273    26.9831     4.2491    1473.69     1.6623
    449.000     4.2808   3.218362     1.0141 5.4604e-02  3.0546030 -3.1135484  0.1648799    34.0279    26.9837     4.2480    1473.70     1.6610
    450.000     4.2789   3.218313     1.0130 5.3676e-02  3.0560000 -3.1110155  0.1620884    34.0287    26.9845     4.2461    1473.71     1.6588
    451.000     4.2776   3.218269     1.0119 5.4460e-02  3.0574268 -3.1123547  0.1653353    34.0290    26.9849     4.2447    1473.72     1.6518
    452.000     4.2765   3.218330     1.0107 5.4336e-02  3.0592050 -3.1177555  0.1625169    34.0303    26.9860     4.2436    1473.73     1.6518
    453.000     4.2763   3.218380     1.0097 5.4939e-02  3.0606939 -3.1171496  0.1652965    34.0306    26.9863     4.2433    1473.75     1.6475
    454.000     4.2765   3.218453     1.0086 5.4357e-02  3.0618346 -3.1177728  0.1622873    34.0308    26.9864     4.2434    1473.77     1.6463
    455.000     4.2755   3.218540     1.0075 5.4210e-02  3.0628772 -3.1158507  0.1638890    34.0323    26.9877     4.2424    1473.78     1.6404
    456.000     4.2714   3.218485     1.0063 5.3714e-02  3.0646483 -3.1205079  0.1631935    34.0354    26.9906     4.2382    1473.78     1.6319
    457.000     4.2683   3.218399     1.0046 5.3832e-02  3.0685312 -3.1240113  0.1649633    34.0371    26.9923     4.2350    1473.79     1.6255
    458.000     4.2675   3.218403     1.0033 5.3353e-02  3.0713469 -3.1260122  0.1656840    34.0374    26.9926     4.2341    1473.80     1.6197
    459.000     4.2626   3.218261     1.0012 5.4298e-02  3.0741859 -3.1300655  0.1631629    34.0402    26.9954     4.2292    1473.80     1.6095
    460.000     4.2614   3.218263     0.9996 5.4334e-02  3.0776501 -3.1269848  0.1696506    34.0410    26.9961     4.2279    1473.82     1.6068
    461.000     4.2616   3.218396     0.9974 5.2623e-02  3.0804527 -3.1302832  0.1631133    34.0419    26.9968     4.2280    1473.83     1.5982
    462.000     4.2621   3.218728     0.9958 5.5230e-02  3.0826797 -3.1297004  0.1673619    34.0447    26.9990     4.2284    1473.85     1.5944
    463.000     4.2615   3.218840     0.9936 5.4067e-02  3.0859552 -3.1315799  0.1631301    34.0461    27.0002     4.2278    1473.87     1.5841
    464.000     4.2579   3.218608     0.9918 5.4631e-02  3.0882325 -3.1334619  0.1621040    34.0466    27.0009     4.2241    1473.87     1.5819
    465.000     4.2540   3.218391     0.9903 5.4940e-02  3.0906895 -3.1388987  0.1608196    34.0475    27.0021     4.2201    1473.87     1.5796
    466.000     4.2519   3.218300     0.9889 5.3684e-02  3.0934589 -3.1369531  0.1641645    34.0482    27.0028     4.2179    1473.88     1.5729
    467.000     4.2499   3.218238     0.9871 5.3945e-02  3.0953404 -3.1427991  0.1672076    34.0490    27.0036     4.2159    1473.89     1.5664
    468.000     4.2516   3.218544     0.9857 5.4149e-02  3.0974694 -3.1423920  0.1631332    34.0502    27.0045     4.2175    1473.92     1.5627
    469.000     4.2526   3.218732     0.9842 5.4787e-02  3.0993305 -3.1417080  0.1637751    34.0510    27.0050     4.2184    1473.94     1.5607
    470.000     4.2531   3.218857     0.9832 5.5536e-02  3.1006684 -3.1428919  0.1664651    34.0514    27.0052     4.2188    1473.96     1.5620
    471.000     4.2530   3.218944     0.9824 5.5080e-02  3.1015712 -3.1421378  0.1668711    34.0519    27.0057     4.2187    1473.97     1.5606
    472.000     4.2525   3.218969     0.9812 5.4404e-02  3.1024714 -3.1409795  0.1641636    34.0522    27.0060     4.2181    1473.99     1.5551
    473.000     4.2524   3.219027     0.9805 5.4063e-02  3.1027124 -3.1435301  0.1674476    34.0525    27.0062     4.2180    1474.00     1.5559
    474.000     4.2517   3.219053     0.9798 5.3875e-02  3.1036934 -3.1380139  0.1724155    34.0530    27.0067     4.2171    1474.02     1.5539
    475.000     4.2515   3.219178     0.9793 5.3277e-02  3.1044553 -3.1407004  0.1657982    34.0542    27.0076     4.2169    1474.03     1.5511
    476.000     4.2498   3.219225     0.9782 5.3280e-02  3.1057797 -3.1428210  0.1612395    34.0560    27.0093     4.2151    1474.05     1.5412
    477.000     4.2469   3.219159     0.9771 5.5459e-02  3.1080197 -3.1447888  0.1654562    34.0577    27.0109     4.2121    1474.05     1.5373
    478.000     4.2461   3.219178     0.9758 5.4948e-02  3.1107632 -3.1470956  0.1669363    34.0582    27.0114     4.2112    1474.07     1.5343
    479.000     4.2445   3.219179     0.9747 5.4152e-02  3.1130655 -3.1458105  0.1681215    34.0594    27.0125     4.2096    1474.08     1.5294
    480.000     4.2426   3.219139     0.9731 5.4805e-02  3.1156710 -3.1521698  0.1634180    34.0603    27.0134     4.2076    1474.09     1.5207
    481.000     4.2401   3.219107     0.9712 5.4819e-02  3.1184806 -3.1501584  0.1674476    34.0620    27.0150     4.2051    1474.09     1.5147
    482.000     4.2398   3.219158     0.9694 5.2958e-02  3.1211320 -3.1485134  0.1606468    34.0624    27.0154     4.2046    1474.11     1.5124
    483.000     4.2394   3.219249     0.9681 5.5109e-02  3.1228930 -3.1544292  0.1634242    34.0634    27.0162     4.2042    1474.13     1.5099
    484.000     4.2381   3.219198     0.9667 5.4333e-02  3.1243413 -3.1531121  0.1645320    34.0636    27.0165     4.2028    1474.14     1.5041
    485.000     4.2376   3.219246     0.9658 5.4308e-02  3.1253351 -3.1546741  0.1600721    34.0641    27.0170     4.2023    1474.15     1.5054
    486.000     4.2346   3.219162     0.9651 5.4422e-02  3.1262871 -3.1567612  0.1643152    34.0657    27.0186     4.1992    1474.16     1.4989
    487.000     4.2310   3.219108     0.9634 5.3941e-02  3.1283934 -3.1585452  0.1678130    34.0683    27.0210     4.1955    1474.16     1.4895
    488.000     4.2298   3.219130     0.9622 5.2404e-02  3.1321153 -3.1635299  0.1662230    34.0693    27.0219     4.1943    1474.18     1.4858
    489.000     4.2297   3.219185     0.9606 5.4605e-02  3.1344764 -3.1668025  0.1685126    34.0695    27.0221     4.1941    1474.19     1.4823
    490.000     4.2297   3.219245     0.9595 5.4218e-02  3.1361931 -3.1630299  0.1652202    34.0697    27.0223     4.1940    1474.21     1.4811
    491.000     4.2283   3.219206     0.9582 5.4212e-02  3.1373394 -3.1642380  0.1650793    34.0702    27.0228     4.1925    1474.22     1.4761
    492.000     4.2247   3.219016     0.9567 5.4241e-02  3.1385996 -3.1636250  0.1669725    34.0712    27.0240     4.1888    1474.22     1.4702
    493.000     4.2220   3.219020     0.9555 5.4509e-02  3.1407368 -3.1655180  0.1644602    34.0735    27.0261     4.1861    1474.23     1.4672
    494.000     4.2207   3.219010     0.9538 5.2727e-02  3.1435238 -3.1699402  0.1656295    34.0741    27.0267     4.1847    1474.24     1.4572
    495.000     4.2197   3.219008     0.9525 5.4353e-02  3.1456808 -3.1688041  0.1584942    34.0746    27.0272     4.1837    1474.25     1.4576
    496.000     4.2181   3.218948     0.9511 5.4947e-02  3.1472879 -3.1707855  0.1602612    34.0751    27.0278     4.1820    1474.26     1.4505
    497.000     4.2114   3.218472     0.9498 5.4307e-02  3.1493915 -3.1724337  0.1687825    34.0759    27.0291     4.1752    1474.25     1.4459
    498.000     4.2091   3.218410     0.9482 5.4942e-02  3.1531691 -3.1779550  0.1671314    34.0770    27.0302     4.1729    1474.26     1.4348
    499.000     4.2065   3.218290     0.9461 5.3686e-02  3.1563570 -3.1812685  0.1651242    34.0778    27.0311     4.1702    1474.27     1.4319
    500.000     4.2028   3.218043     0.9448 5.4479e-02  3.1594607 -3.1825458  0.1649890    34.0782    27.0318     4.1664    1474.27     1.4262
    501.000     4.1975   3.217706     0.9429 5.4942e-02  3.1619187 -3.1884096  0.1655942    34.0792    27.0332     4.1611    1474.26     1.4213
    502.000     4.1946   3.217596     0.9414 5.5225e-02  3.1641140 -3.1889992  0.1652139    34.0803    27.0344     4.1581    1474.27     1.4153
    503.000     4.1905   3.217436     0.9394 5.4809e-02  3.1670520 -3.1925829  0.1666947    34.0822    27.0363     4.1539    1474.27     1.4097
    504.000     4.1896   3.217492     0.9380 5.4059e-02  3.1699889 -3.1975788  0.1665431    34.0833    27.0373     4.1530    1474.28     1.4070
    505.000     4.1871   3.217426     0.9362 5.3319e-02  3.1722551 -3.1988171  0.1632565    34.0845    27.0385     4.1504    1474.29     1.4003
    506.000     4.1815   3.216969     0.9348 5.4028e-02  3.1740909 -3.2015364  0.1675745    34.0844    27.0390     4.1448    1474.28     1.3959
    507.000     4.1766   3.216637     0.9336 5.4936e-02  3.1765223 -3.2077308  0.1639270    34.0850    27.0400     4.1398    1474.28     1.3934
    508.000     4.1734   3.216479     0.9321 5.5112e-02  3.1787723 -3.2142378  0.1663967    34.0860    27.0411     4.1365    1474.28     1.3854
    509.000     4.1718   3.216435     0.9308 5.3949e-02  3.1814793 -3.2135060  0.1683829    34.0866    27.0418     4.1349    1474.30     1.3838
    510.000     4.1706   3.216414     0.9294 5.4111e-02  3.1830239 -3.2149187  0.1620125    34.0871    27.0423     4.1336    1474.31     1.3802
    511.000     4.1689   3.216356     0.9284 5.4779e-02  3.1849877 -3.2161314  0.1652779    34.0876    27.0429     4.1318    1474.32     1.3762
    512.000     4.1671   3.216283     0.9269 5.5234e-02  3.1867014 -3.2195053  0.1673579    34.0881    27.0434     4.1300    1474.33     1.3707
    513.000     4.1610   3.215811     0.9252 5.3860e-02  3.1888482 -3.2166000  0.1652874    34.0884    27.0443     4.1238    1474.32     1.3630
    514.000     4.1533   3.215142     0.9236 5.3860e-02  3.1918706 -3.2207260  0.1663865    34.0880    27.0448     4.1160    1474.30     1.3613
    515.000     4.1500   3.214924     0.9223 5.4673e-02  3.1941662 -3.2314336  0.1713738    34.0883    27.0454     4.1127    1474.31     1.3560
    516.000     4.1461   3.214700     0.9206 5.4184e-02  3.1959115 -3.2316597  0.1642072    34.0891    27.0464     4.1087    1474.31     1.3483
    517.000     4.1443   3.214770     0.9193 5.5934e-02  3.1987852 -3.2349180  0.1637277    34.0912    27.0483     4.1069    1474.32     1.3433
    518.000     4.1410   3.214570     0.9177 5.5270e-02  3.2014919 -3.2393355  0.1670325    34.0919    27.0492     4.1035    1474.32     1.3392
    519.000     4.1333   3.213969     0.9164 5.4475e-02  3.2039876 -3.2427607  0.1663293    34.0922    27.0502     4.0957    1474.30     1.3374
