       PrDM      T090C      C0S/m    Sbeox0V       FlSP     Upoly0     Upoly1     Upoly2      Sal00  Sigma-t00 Potemp090C       SvDM Sbeox0ML/L
      7.000    27.4670   5.589209     2.6153 6.0417e-02  1.6215678  17.524117  0.0899764    35.1597    22.6880    27.4654    1540.34     4.3584
      8.000    27.4691   5.589389     2.6168 6.3578e-02  1.6216712  17.531598  0.0859929    35.1591    22.6869    27.4672    1540.36     4.3603
      9.000    27.4694   5.589444     2.6133 6.2582e-02  1.6219602  17.530534  0.0831704    35.1590    22.6867    27.4673    1540.38     4.3551
     10.000    27.4696   5.589505     2.6138 6.0511e-02  1.6212694  17.532758  0.0837968    35.1590    22.6866    27.4673    1540.39     4.3592
     11.000    27.4694   5.589526     2.6115 6.4842e-02  1.6218205  17.532256  0.0845778    35.1590    22.6867    27.4668    1540.41     4.3509
     12.000    27.4692   5.589567     2.6124 7.0073e-02  1.6217724  17.531361  0.0846111    35.1591    22.6869    27.4664    1540.42     4.3538
     13.000    27.4721   5.589773     2.6152 6.3346e-02  1.6217025  17.532821  0.0844422    35.1580    22.6851    27.4691    1540.44     4.3565
     14.000    27.4718   5.589752     2.6158 6.4780e-02  1.6217786  17.532443  0.0869618    35.1578    22.6850    27.4686    1540.46     4.3607
     15.000    27.4723   5.589783     2.6135 6.2668e-02  1.6220014  17.536024  0.0865806    35.1574    22.6846    27.4688    1540.48     4.3501
     16.000    27.4718   5.589805     2.6152 6.6512e-02  1.6220976  17.535950  0.0843261    35.1576    22.6848    27.4681    1540.49     4.3617
     17.000    27.4720   5.589869     2.6178 6.6657e-02  1.6221122  17.536079  0.0864260    35.1576    22.6848    27.4680    1540.51     4.3666
     18.000    27.4730   5.589912     2.6154 6.4144e-02  1.6215920  17.537334  0.0862370    35.1569    22.6840    27.4688    1540.53     4.3647
     19.000    27.4727   5.589937     2.6179 6.3723e-02  1.6218595  17.536511  0.0895972    35.1570    22.6841    27.4683    1540.54     4.3661
     20.000    27.4731   5.589990     2.6086 6.6710e-02  1.6221274  17.538276  0.0856807    35.1567    22.6838    27.4685    1540.56     4.3462
     21.000    27.4730   5.590050     2.6109 6.6446e-02  1.6220820  17.538154  0.0843893    35.1570    22.6840    27.4681    1540.57     4.3494
     22.000    27.4733   5.590097     2.6111 6.6048e-02  1.6220264  17.539101  0.0878154    35.1568    22.6838    27.4682    1540.59     4.3605
     23.000    27.4731   5.590138     2.6131 6.3661e-02  1.6220628  17.538080  0.0867084    35.1569    22.6839    27.4678    1540.61     4.3591
     24.000    27.4737   5.590164     2.6103 6.0083e-02  1.6223393  17.540215  0.0848030    35.1563    22.6832    27.4682    1540.62     4.3504
     25.000    27.4747   5.590165     2.6110 6.3089e-02  1.6219688  17.540857  0.0859599    35.1553    22.6822    27.4689    1540.64     4.3570
     26.000    27.4752   5.590269     2.6098 6.3796e-02  1.6223121  17.542070  0.0828543    35.1553    22.6821    27.4692    1540.66     4.3537
     27.000    27.4749   5.590360     2.6077 6.5829e-02  1.6222942  17.541583  0.0871825    35.1559    22.6825    27.4687    1540.67     4.3509
     28.000    27.4752   5.590351     2.6079 6.5769e-02  1.6223627  17.541607  0.0872482    35.1553    22.6821    27.4687    1540.69     4.3476
     29.000    27.4754   5.590375     2.6099 6.1881e-02  1.6221727  17.541659  0.0865629    35.1550    22.6817    27.4687    1540.70     4.3558
     30.000    27.4755   5.590439     2.6100 6.4074e-02  1.6221655  17.541280  0.0849887    35.1551    22.6818    27.4686    1540.72     4.3589
     31.000    27.4756   5.590501     2.6074 6.4343e-02  1.6223594  17.542988  0.0846629    35.1551    22.6818    27.4684    1540.74     4.3548
     32.000    27.4748   5.590543     2.6112 6.8679e-02  1.6223490  17.543929  0.0849214    35.1558    22.6826    27.4673    1540.75     4.3611
     33.000    27.4691   5.590483     2.6073 6.5749e-02  1.6222140  17.539102  0.0857604    35.1593    22.6870    27.4615    1540.76     4.3481
     34.000    27.4590   5.590202     2.6115 7.0821e-02  1.6220476  17.535636  0.0853669    35.1646    22.6943    27.4512    1540.76     4.3644
     35.000    27.4382   5.589585     2.6088 6.9550e-02  1.6213590  17.526247  0.0861345    35.1756    22.7093    27.4301    1540.74     4.3563
     36.000    27.4010   5.588280     2.6196 7.0849e-02  1.6207960  17.499822  0.0858826    35.1941    22.7352    27.3927    1540.69     4.3803
     37.000    27.3850   5.587850     2.6162 7.3630e-02  1.6204280  17.483303  0.0857160    35.2028    22.7469    27.3764    1540.68     4.3758
     38.000    27.3827   5.587989     2.6180 8.2952e-02  1.6199525  17.477727  0.0855961    35.2052    22.7495    27.3739    1540.70     4.3853
     39.000    27.3234   5.586631     2.6248 8.0286e-02  1.6195958  17.454111  0.0843586    35.2400    22.7948    27.3144    1540.62     4.3995
     40.000    27.2955   5.585774     2.6237 8.9399e-02  1.6188222  17.433526  0.0861221    35.2547    22.8149    27.2862    1540.59     4.4024
     41.000    27.2378   5.582749     2.6353 8.6366e-02  1.6181016  17.398130  0.0838276    35.2765    22.8498    27.2283    1540.50     4.4272
     42.000    27.1886   5.578431     2.6278 7.6047e-02  1.6174967  17.354779  0.0844603    35.2827    22.8703    27.1789    1540.41     4.4192
     43.000    27.1477   5.575539     2.6334 7.2692e-02  1.6170684  17.319093  0.0831219    35.2927    22.8910    27.1378    1540.35     4.4380
     44.000    27.1324   5.574679     2.6351 7.5302e-02  1.6163100  17.307464  0.0854782    35.2980    22.8998    27.1223    1540.33     4.4381
     45.000    27.1089   5.573302     2.6438 9.5089e-02  1.6163774  17.287333  0.0847954    35.3056    22.9131    27.0985    1540.30     4.4627
     46.000    27.0726   5.570857     2.6319 7.9527e-02  1.6162338  17.270868  0.0835026    35.3155    22.9322    27.0620    1540.25     4.4308
     47.000    27.0570   5.569510     2.6322 8.1137e-02  1.6159107  17.249202  0.0849203    35.3174    22.9386    27.0462    1540.23     4.4371
     48.000    26.9490   5.558692     2.6366 7.4114e-02  1.6165179  17.194010  0.0834697    35.3218    22.9765    26.9380    1540.01     4.4850
     49.000    26.8315   5.547172     2.6526 8.4327e-02  1.6160193  17.098650  0.0861363    35.3285    23.0190    26.8203    1539.77     4.4991
     50.000    26.8036   5.544195     2.6532 8.6866e-02  1.6140502  17.077182  0.0874903    35.3280    23.0275    26.7922    1539.72     4.4995
     51.000    26.7549   5.539235     2.6523 7.4389e-02  1.6141288  17.026032  0.0884276    35.3292    23.0439    26.7433    1539.63     4.5086
     52.000    26.6411   5.527768     2.6552 7.8310e-02  1.6147472  16.965445  0.0887502    35.3334    23.0831    26.6293    1539.39     4.5126
     53.000    26.6571   5.529251     2.6571 8.1324e-02  1.6141502  16.959614  0.0855956    35.3315    23.0767    26.6450    1539.44     4.5259
     54.000    26.4593   5.510118     2.6644 8.1372e-02  1.6142695  16.822424  0.0861780    35.3446    23.1492    26.4471    1539.02     4.5510
     55.000    26.4007   5.506404     2.6674 7.8742e-02  1.6131304  16.751830  0.0859332    35.3624    23.1811    26.3883    1538.92     4.5601
     56.000    26.3216   5.499054     2.6691 8.0353e-02  1.6127610  16.695121  0.0874542    35.3697    23.2115    26.3090    1538.76     4.5619
     57.000    26.2936   5.496244     2.6648 9.8154e-02  1.6123996  16.658403  0.0915336    35.3705    23.2209    26.2807    1538.71     4.5638
     58.000    26.2019   5.486524     2.6760 8.1447e-02  1.6130901  16.600720  0.0889533    35.3702    23.2495    26.1889    1538.52     4.6004
     59.000    26.0567   5.475058     2.6778 8.9322e-02  1.6130012  16.514270  0.0897126    35.3985    23.3163    26.0435    1538.23     4.6071
     60.000    25.8614   5.458731     2.6836 1.0331e-01  1.6131250  16.425925  0.0870278    35.4302    23.4012    25.8480    1537.83     4.6367
     61.000    25.8031   5.453673     2.6854 1.0319e-01  1.6131213  16.356785  0.0874147    35.4380    23.4252    25.7896    1537.71     4.6346
     62.000    25.6823   5.443528     2.6867 1.0469e-01  1.6131105  16.332827  0.0891082    35.4572    23.4772    25.6686    1537.47     4.6569
     63.000    25.6157   5.437173     2.6934 9.2121e-02  1.6139422  16.263375  0.0891494    35.4621    23.5015    25.6018    1537.33     4.6726
     64.000    25.5753   5.432507     2.6836 9.2915e-02  1.6143131  16.149162  0.0870172    35.4589    23.5115    25.5612    1537.25     4.6560
     65.000    25.2982   5.406394     2.6906 8.5348e-02  1.6168333  15.956884  0.0860982    35.4824    23.6146    25.2840    1536.64     4.6933
     66.000    25.2613   5.403559     2.6877 1.0325e-01  1.6158056  15.900348  0.0875151    35.4900    23.6317    25.2468    1536.58     4.6765
     67.000    25.1654   5.394563     2.6916 9.6040e-02  1.6175454  15.836233  0.0904417    35.4982    23.6673    25.1508    1536.38     4.7141
     68.000    25.0201   5.379222     2.6857 9.0284e-02  1.6192856  15.671964  0.0844689    35.4981    23.7116    25.0053    1536.05     4.6966
     69.000    24.8660   5.362690     2.6938 8.8187e-02  1.6206533  15.568989  0.0849468    35.4960    23.7569    24.8511    1535.69     4.7439
     70.000    24.8515   5.360388     2.6922 9.4145e-02  1.6221796  15.510790  0.0863454    35.4899    23.7567    24.8363    1535.67     4.7224
     71.000    24.6783   5.338182     2.6834 9.1295e-02  1.6243002  15.398405  0.0892329    35.4603    23.7867    24.6630    1535.23     4.7221
     72.000    24.5722   5.324634     2.6833 1.0582e-01  1.6248613  15.332197  0.0863089    35.4422    23.8050    24.5568    1534.97     4.7262
     73.000    24.4462   5.308758     2.6775 1.2471e-01  1.6251873  15.367469  0.0856481    35.4223    23.8279    24.4306    1534.66     4.7256
     74.000    24.1468   5.272219     2.6765 1.0153e-01  1.6310471  15.204894  0.0901417    35.3838    23.8884    24.1311    1533.91     4.7491
     75.000    24.0856   5.265781     2.6783 1.2219e-01  1.6332491  15.035945  0.0896518    35.3833    23.9062    24.0698    1533.77     4.7570
     76.000    24.0846   5.265739     2.6761 1.5182e-01  1.6332978  14.990062  0.0907897    35.3835    23.9066    24.0686    1533.79     4.7505
     77.000    24.0342   5.260582     2.6709 1.4484e-01  1.6343823  14.972638  0.0885236    35.3842    23.9221    24.0180    1533.68     4.7414
     78.000    24.0198   5.259156     2.6712 1.1530e-01  1.6356669  14.958778  0.0897544    35.3845    23.9266    24.0034    1533.66     4.7499
     79.000    24.0179   5.259040     2.6700 1.2467e-01  1.6358573  14.914528  0.0909288    35.3848    23.9274    24.0012    1533.67     4.7399
     80.000    23.9598   5.253125     2.6586 1.0831e-01  1.6371932  14.840138  0.0929817    35.3858    23.9454    23.9430    1533.55     4.7206
     81.000    23.8410   5.241135     2.6637 1.0506e-01  1.6406720  14.720951  0.0925783    35.3890    23.9830    23.8240    1533.27     4.7580
     82.000    23.8543   5.242713     2.6639 1.1507e-01  1.6419882  14.667367  0.0913448    35.3901    23.9799    23.8371    1533.32     4.7523
     83.000    23.8194   5.238924     2.6582 1.0817e-01  1.6419671  14.624772  0.0910829    35.3888    23.9892    23.8020    1533.25     4.7331
     84.000    23.7900   5.236419     2.6557 1.2315e-01  1.6429344  14.626027  0.0901865    35.3928    24.0009    23.7724    1533.20     4.7307
     85.000    23.7968   5.237007     2.6550 1.1098e-01  1.6436143  14.603632  0.0901453    35.3916    23.9980    23.7790    1533.23     4.7347
     86.000    23.7359   5.231140     2.6556 1.3009e-01  1.6455941  14.573473  0.0886553    35.3951    24.0186    23.7179    1533.10     4.7358
     87.000    23.7052   5.227920     2.6494 1.2447e-01  1.6463153  14.563903  0.0921955    35.3948    24.0274    23.6871    1533.04     4.7224
     88.000    23.6837   5.226255     2.6462 1.2225e-01  1.6472266  14.541498  0.0894749    35.3989    24.0368    23.6654    1533.01     4.7218
     89.000    23.6634   5.224265     2.6441 1.0993e-01  1.6481572  14.506444  0.0878413    35.3996    24.0434    23.6449    1532.97     4.7165
     90.000    23.6468   5.222637     2.6439 1.2117e-01  1.6483368  14.502371  0.0917250    35.4001    24.0486    23.6280    1532.95     4.7235
     91.000    23.6528   5.223185     2.6442 1.1268e-01  1.6485772  14.477493  0.0859498    35.3992    24.0462    23.6338    1532.98     4.7198
     92.000    23.6067   5.220168     2.6424 1.1022e-01  1.6501651  14.437995  0.0842931    35.4127    24.0700    23.5875    1532.90     4.7205
     93.000    23.5904   5.220959     2.6414 1.3918e-01  1.6500578  14.449680  0.0892526    35.4314    24.0889    23.5711    1532.89     4.7132
     94.000    23.5962   5.220574     2.6301 1.5489e-01  1.6508681  14.456127  0.0932452    35.4236    24.0813    23.5766    1532.92     4.6868
     95.000    23.4407   5.207684     2.6283 1.2586e-01  1.6541345  14.374752  0.0890458    35.4492    24.1463    23.4210    1532.57     4.7035
     96.000    23.4064   5.203921     2.6296 1.3878e-01  1.6566641  14.337087  0.0893442    35.4476    24.1551    23.3865    1532.50     4.7079
     97.000    23.4185   5.204712     2.6182 1.3752e-01  1.6575686  14.301128  0.0906665    35.4436    24.1485    23.3984    1532.54     4.6739
     98.000    23.2694   5.188084     2.6124 1.2686e-01  1.6620235  14.184934  0.0905134    35.4354    24.1858    23.2492    1532.18     4.6692
     99.000    23.2289   5.183067     2.6088 1.3599e-01  1.6637441  14.158664  0.0939736    35.4291    24.1927    23.2085    1532.08     4.6713
    100.000    23.2026   5.180220     2.6089 1.7583e-01  1.6639835  14.170044  0.0943887    35.4280    24.1995    23.1820    1532.03     4.6792
    101.000    23.1435   5.173402     2.5929 1.5344e-01  1.6697192  14.068177  0.0923445    35.4227    24.2126    23.1228    1531.89     4.6403
    102.000    22.9819   5.156176     2.5849 1.3776e-01  1.6745457  13.970865  0.0950402    35.4197    24.2572    22.9611    1531.50     4.6323
    103.000    22.9449   5.151897     2.5796 1.5530e-01  1.6761080  13.945676  0.0943125    35.4162    24.2652    22.9239    1531.42     4.6209
    104.000    22.9495   5.152440     2.5741 1.8453e-01  1.6774866  13.926869  0.0936692    35.4163    24.2639    22.9283    1531.45     4.6214
    105.000    22.8990   5.146724     2.5745 1.6847e-01  1.6788935  13.911586  0.0951541    35.4125    24.2756    22.8776    1531.33     4.6310
    106.000    22.8401   5.139833     2.5714 1.5224e-01  1.6813579  13.838788  0.0918083    35.4064    24.2879    22.8186    1531.19     4.6225
    107.000    22.8377   5.139685     2.5695 1.8556e-01  1.6827834  13.825364  0.0948664    35.4068    24.2890    22.8159    1531.20     4.6201
    108.000    22.8348   5.139300     2.5669 1.7281e-01  1.6835474  13.811166  0.0959000    35.4059    24.2891    22.8128    1531.21     4.6178
    109.000    22.8047   5.135661     2.5670 1.5403e-01  1.6847440  13.776106  0.1014243    35.4016    24.2945    22.7826    1531.14     4.6153
    110.000    22.7836   5.133428     2.5641 1.8524e-01  1.6847077  13.781273  0.0979153    35.4010    24.3001    22.7613    1531.11     4.6131
    111.000    22.7702   5.131971     2.5608 1.7388e-01  1.6849574  13.753849  0.0955012    35.4003    24.3034    22.7476    1531.09     4.6129
    112.000    22.7391   5.129606     2.5622 1.6676e-01  1.6873938  13.715255  0.0917456    35.4068    24.3172    22.7164    1531.03     4.6154
    113.000    22.7292   5.128778     2.5623 1.7191e-01  1.6875727  13.706479  0.0933777    35.4080    24.3210    22.7063    1531.02     4.6191
    114.000    22.7256   5.128345     2.5558 2.0731e-01  1.6875526  13.711926  0.0956648    35.4072    24.3214    22.7025    1531.03     4.6026
    115.000    22.6914   5.124428     2.5504 1.8958e-01  1.6885336  13.689298  0.0944663    35.4041    24.3289    22.6681    1530.96     4.6029
    116.000    22.6753   5.122923     2.5534 2.1276e-01  1.6893415  13.674122  0.0967322    35.4051    24.3342    22.6518    1530.93     4.6085
    117.000    22.6743   5.123143     2.5544 2.7088e-01  1.6895912  13.683627  0.0940512    35.4073    24.3361    22.6507    1530.95     4.5981
    118.000    22.5736   5.113332     2.5482 3.0742e-01  1.6908358  13.672126  0.0928031    35.4122    24.3687    22.5498    1530.71     4.6011
    119.000    22.5568   5.111874     2.5507 3.0955e-01  1.6920097  13.638909  0.0942484    35.4142    24.3750    22.5328    1530.69     4.6075
    120.000    22.5557   5.111960     2.5529 2.3580e-01  1.6925623  13.612692  0.0984928    35.4154    24.3762    22.5315    1530.70     4.6169
    121.000    22.5542   5.112116     2.5547 2.3050e-01  1.6923757  13.598061  0.0931626    35.4175    24.3783    22.5298    1530.72     4.6161
    122.000    22.5508   5.111988     2.5534 2.3696e-01  1.6923076  13.580673  0.0956225    35.4189    24.3803    22.5262    1530.73     4.6106
    123.000    22.5514   5.112340     2.5489 2.7221e-01  1.6918963  13.565556  0.0962806    35.4209    24.3816    22.5266    1530.75     4.5979
    124.000    22.5442   5.111854     2.5466 2.3031e-01  1.6922938  13.543150  0.0973369    35.4226    24.3850    22.5192    1530.74     4.6071
    125.000    22.5316   5.110522     2.5502 2.2322e-01  1.6918226  13.528484  0.0939439    35.4220    24.3881    22.5065    1530.73     4.6148
    126.000    22.5254   5.110032     2.5511 2.8593e-01  1.6925578  13.523565  0.0919326    35.4230    24.3906    22.5000    1530.73     4.6163
    127.000    22.5233   5.109855     2.5479 2.9305e-01  1.6921661  13.532215  0.0948989    35.4229    24.3912    22.4977    1530.74     4.5980
    128.000    22.4647   5.103575     2.5466 2.3952e-01  1.6937028  13.495831  0.0964736    35.4212    24.4066    22.4390    1530.60     4.6120
    129.000    22.4717   5.104833     2.5475 3.0428e-01  1.6940504  13.492411  0.0937794    35.4250    24.4075    22.4457    1530.64     4.6090
    130.000    22.4804   5.106346     2.5453 2.7863e-01  1.6937463  13.502441  0.0969081    35.4294    24.4083    22.4542    1530.69     4.6049
    131.000    22.4441   5.102888     2.5455 2.9081e-01  1.6934204  13.492219  0.0958407    35.4316    24.4203    22.4177    1530.61     4.6034
    132.000    22.3459   5.091534     2.5312 3.0386e-01  1.6952916  13.418113  0.0963659    35.4223    24.4412    22.3194    1530.37     4.5766
    133.000    22.1483   5.069800     2.5295 2.6700e-01  1.7000464  13.310678  0.0972829    35.4127    24.4897    22.1218    1529.86     4.5922
    134.000    22.1132   5.065414     2.5288 2.7623e-01  1.7028945  13.238125  0.0977563    35.4065    24.4949    22.0866    1529.78     4.5984
    135.000    22.1284   5.067284     2.5231 3.7790e-01  1.7046070  13.238977  0.0966826    35.4085    24.4922    22.1015    1529.84     4.5667
    136.000    22.0788   5.060807     2.5129 3.9555e-01  1.7055998  13.231417  0.0964306    35.3978    24.4980    22.0518    1529.71     4.5631
    137.000    22.0467   5.056572     2.5141 3.8728e-01  1.7079753  13.195923  0.0984214    35.3903    24.5013    22.0195    1529.64     4.5732
    138.000    22.0290   5.054330     2.5031 3.4891e-01  1.7119733  13.150594  0.0980141    35.3868    24.5036    22.0016    1529.60     4.5449
    139.000    21.9960   5.050174     2.5012 3.2818e-01  1.7140071  13.136094  0.0969174    35.3806    24.5082    21.9685    1529.53     4.5406
    140.000    21.9590   5.045275     2.4916 3.6920e-01  1.7167722  13.098617  0.0994821    35.3719    24.5120    21.9313    1529.44     4.5123
    141.000    21.8890   5.036381     2.4772 2.9474e-01  1.7196246  13.074265  0.1014495    35.3587    24.5215    21.8612    1529.26     4.4779
    142.000    21.8402   5.030031     2.4666 2.8114e-01  1.7222286  13.029878  0.0993903    35.3481    24.5271    21.8122    1529.13     4.4451
    143.000    21.6939   5.011215     2.4509 3.0198e-01  1.7279852  12.949934  0.1023347    35.3186    24.5455    21.6659    1528.73     4.4399
    144.000    21.5895   4.999015     2.4306 3.5647e-01  1.7404146  12.814900  0.1010221    35.3071    24.5656    21.5613    1528.46     4.3851
    145.000    21.3496   4.968332     2.3992 2.6168e-01  1.7555576  12.645727  0.0967825    35.2596    24.5958    21.3215    1527.79     4.3378
    146.000    21.3201   4.964842     2.3927 2.6025e-01  1.7635691  12.581222  0.1012154    35.2557    24.6010    21.2918    1527.73     4.3273
    147.000    21.2622   4.958277     2.3823 2.6760e-01  1.7678521  12.538195  0.1016457    35.2505    24.6129    21.2338    1527.58     4.3107
    148.000    21.2329   4.955018     2.3772 2.5817e-01  1.7718166  12.482593  0.1014560    35.2483    24.6193    21.2043    1527.52     4.3166
    149.000    21.2390   4.955963     2.3769 2.9714e-01  1.7717776  12.463844  0.1025233    35.2504    24.6192    21.2103    1527.55     4.3214
    150.000    21.2234   4.954091     2.3735 2.4163e-01  1.7728629  12.449151  0.1024002    35.2480    24.6217    21.1944    1527.52     4.3109
    151.000    21.1825   4.949499     2.3722 2.5429e-01  1.7743179  12.408106  0.1018189    35.2445    24.6302    21.1534    1527.43     4.3080
    152.000    21.1676   4.947849     2.3683 2.8063e-01  1.7754332  12.401557  0.1054295    35.2432    24.6333    21.1384    1527.40     4.2983
    153.000    21.1251   4.942931     2.3635 2.8966e-01  1.7764335  12.387964  0.1031327    35.2386    24.6414    21.0956    1527.30     4.2913
    154.000    21.1030   4.940429     2.3626 2.7531e-01  1.7773597  12.390850  0.1021251    35.2364    24.6458    21.0734    1527.25     4.2972
    155.000    21.0870   4.938621     2.3573 2.6648e-01  1.7781462  12.387799  0.1038841    35.2347    24.6489    21.0572    1527.23     4.2792
    156.000    21.0721   4.936952     2.3548 2.6114e-01  1.7788465  12.393528  0.1042940    35.2333    24.6518    21.0422    1527.20     4.2821
    157.000    21.0056   4.928977     2.3495 2.4430e-01  1.7803760  12.358885  0.1000379    35.2238    24.6627    20.9755    1527.03     4.2607
    158.000    20.9260   4.919583     2.3398 2.2890e-01  1.7833836  12.322507  0.1031407    35.2137    24.6767    20.8958    1526.82     4.2456
    159.000    20.8147   4.907455     2.3321 2.1151e-01  1.7872779  12.258082  0.1025716    35.2076    24.7023    20.7844    1526.53     4.2369
    160.000    20.7082   4.895192     2.3279 2.5630e-01  1.7910279  12.169371  0.1017967    35.1964    24.7226    20.6778    1526.25     4.2449
    161.000    20.6696   4.891211     2.3232 2.0154e-01  1.7946056  12.130514  0.1015053    35.1959    24.7325    20.6391    1526.16     4.2275
    162.000    20.5760   4.879785     2.3123 1.7438e-01  1.7978119  12.029913  0.1015175    35.1806    24.7461    20.5454    1525.90     4.2022
    163.000    20.4422   4.864026     2.3053 1.7959e-01  1.8033244  11.900846  0.1033823    35.1635    24.7689    20.4116    1525.54     4.2029
    164.000    20.3956   4.858526     2.3024 1.9807e-01  1.8068701  11.872779  0.1027233    35.1572    24.7766    20.3648    1525.42     4.2107
    165.000    20.3674   4.855113     2.2983 1.8567e-01  1.8102527  11.844835  0.1050979    35.1525    24.7806    20.3365    1525.35     4.1992
    166.000    20.3500   4.852955     2.2940 1.6013e-01  1.8132554  11.780329  0.1053427    35.1491    24.7826    20.3189    1525.32     4.1905
    167.000    20.3316   4.850752     2.2920 1.6372e-01  1.8147889  11.748728  0.1037480    35.1460    24.7852    20.3004    1525.28     4.1841
    168.000    20.2848   4.845087     2.2826 1.8290e-01  1.8162816  11.759884  0.1009761    35.1385    24.7919    20.2534    1525.16     4.1622
    169.000    20.2467   4.840451     2.2782 1.9342e-01  1.8176371  11.734002  0.1045461    35.1321    24.7972    20.2151    1525.07     4.1636
    170.000    20.1560   4.829922     2.2730 1.7636e-01  1.8211054  11.679402  0.1080725    35.1213    24.8130    20.1244    1524.82     4.1568
    171.000    20.1068   4.824250     2.2706 1.6413e-01  1.8243775  11.595721  0.1015999    35.1156    24.8217    20.0750    1524.70     4.1615
    172.000    20.0633   4.818997     2.2700 1.8742e-01  1.8267731  11.539329  0.1022952    35.1085    24.8278    20.0315    1524.59     4.1604
    173.000    20.0177   4.813547     2.2660 1.8575e-01  1.8285452  11.524696  0.1062623    35.1016    24.8346    19.9857    1524.47     4.1524
    174.000    19.9486   4.805280     2.2606 1.5716e-01  1.8306580  11.485957  0.1044404    35.0911    24.8448    19.9165    1524.28     4.1385
    175.000    19.8533   4.794124     2.2530 1.5321e-01  1.8341600  11.419095  0.1086073    35.0788    24.8604    19.8211    1524.02     4.1261
    176.000    19.7331   4.780109     2.2475 1.5357e-01  1.8382141  11.305992  0.1046359    35.0636    24.8804    19.7008    1523.69     4.1254
    177.000    19.5892   4.763305     2.2403 1.6538e-01  1.8423052  11.222309  0.1064291    35.0451    24.9038    19.5570    1523.28     4.1165
    178.000    19.4679   4.749010     2.2336 1.5666e-01  1.8459070  11.173904  0.1076609    35.0283    24.9224    19.4356    1522.94     4.1195
    179.000    19.3804   4.739114     2.2343 1.1974e-01  1.8498672  11.034984  0.1054286    35.0193    24.9383    19.3480    1522.70     4.1351
    180.000    19.3759   4.738709     2.2340 1.2623e-01  1.8517029  10.964403  0.1041022    35.0194    24.9395    19.3433    1522.70     4.1307
    181.000    19.3675   4.737788     2.2332 1.3823e-01  1.8526839  10.937998  0.1067896    35.0184    24.9409    19.3348    1522.70     4.1303
    182.000    19.3493   4.735756     2.2318 1.4516e-01  1.8526411  10.963371  0.1066555    35.0166    24.9442    19.3164    1522.66     4.1270
    183.000    19.3072   4.730837     2.2294 1.4692e-01  1.8535614  10.942126  0.1081032    35.0107    24.9505    19.2742    1522.55     4.1243
    184.000    19.2620   4.725476     2.2287 1.3672e-01  1.8551946  10.918173  0.1107126    35.0037    24.9569    19.2289    1522.43     4.1291
    185.000    19.1792   4.715896     2.2266 1.3765e-01  1.8565201  10.858877  0.1069078    34.9933    24.9702    19.1460    1522.20     4.1281
    186.000    19.1559   4.713348     2.2264 1.1724e-01  1.8582822  10.767202  0.1042770    34.9914    24.9747    19.1226    1522.15     4.1357
    187.000    19.1491   4.712603     2.2275 1.1771e-01  1.8584712  10.735500  0.1066827    34.9905    24.9757    19.1156    1522.15     4.1359
    188.000    19.1234   4.709575     2.2253 1.1862e-01  1.8584121  10.752410  0.1064932    34.9865    24.9793    19.0897    1522.09     4.1298
    189.000    19.0555   4.701732     2.2224 1.1317e-01  1.8596719  10.727788  0.1039232    34.9779    24.9901    19.0218    1521.90     4.1257
    190.000    18.9705   4.691824     2.2195 1.0109e-01  1.8626494  10.614683  0.1098798    34.9665    25.0030    18.9367    1521.66     4.1255
    191.000    18.8747   4.680688     2.2153 1.0869e-01  1.8646485  10.536451  0.1085476    34.9537    25.0177    18.8408    1521.39     4.1218
    192.000    18.8075   4.673171     2.2132 9.9463e-02  1.8655264  10.523830  0.1086366    34.9471    25.0296    18.7735    1521.21     4.1285
    193.000    18.7354   4.664582     2.2111 8.5672e-02  1.8684210  10.444463  0.1100497    34.9355    25.0391    18.7013    1521.01     4.1256
    194.000    18.7098   4.661719     2.2095 8.2049e-02  1.8705627  10.358490  0.1088600    34.9328    25.0435    18.6756    1520.95     4.1259
    195.000    18.6967   4.660282     2.2091 8.7753e-02  1.8709506  10.318110  0.1062979    34.9314    25.0457    18.6624    1520.92     4.1327
    196.000    18.6805   4.658433     2.2089 9.4989e-02  1.8709477  10.325136  0.1057801    34.9292    25.0481    18.6459    1520.89     4.1267
    197.000    18.6539   4.655379     2.2074 9.7931e-02  1.8717236  10.308756  0.1110929    34.9257    25.0521    18.6192    1520.83     4.1286
    198.000    18.6219   4.651688     2.2072 8.4394e-02  1.8723434  10.270974  0.1094670    34.9212    25.0568    18.5871    1520.75     4.1315
    199.000    18.5600   4.644511     2.2068 8.6413e-02  1.8736636  10.213007  0.1042869    34.9129    25.0660    18.5251    1520.58     4.1356
    200.000    18.5101   4.638725     2.2060 8.5912e-02  1.8744621  10.190900  0.1080473    34.9060    25.0732    18.4751    1520.44     4.1357
    201.000    18.4644   4.633473     2.2052 8.1314e-02  1.8754893  10.149202  0.1092502    34.9000    25.0801    18.4293    1520.32     4.1408
    202.000    18.4376   4.630401     2.2049 7.9321e-02  1.8764919  10.098294  0.1124469    34.8964    25.0840    18.4023    1520.25     4.1380
    203.000    18.3819   4.623875     2.2009 7.5345e-02  1.8773013  10.049623  0.1071908    34.8880    25.0916    18.3466    1520.10     4.1278
    204.000    18.3090   4.615505     2.1992 7.7018e-02  1.8792799  9.9852585  0.1105300    34.8787    25.1026    18.2736    1519.89     4.1384
